,sorted_formula,host_material,Model,Model_Type,Value,Temperature_Value,Value_Average,Temperature_Average,source
8533,BaBi7Cu8O8Se8,BiCuOSe,ZT,,[1.4],[923.0],1.4,923.0,JMC_data
8534,Bi96Cu100O100Pb4Se95Te5,BiCuOSe,ZT,,[1.2],[873.0],1.2,873.0,JMC_data
8535,Bi14I9Rh3,None,ZT,,[0.3],[425.0],0.30000000000000004,425.0,JMC_data
8536,Se,Se,ZT,,[1.48],[705.0],1.48,705.0,JMC_data
8537,Cl3In400Se267,In4Se3,ZT,,[0.4],[295],0.4,295.0,JMC_data
8538,In80Se47,In2Se,ZT,,[0.005],[295],0.005,295.0,JMC_data
8539,In4Se3,In4Se3,ZT,,[1.48],[705.0],1.48,705.0,JMC_data
8540,In4Se3,In4Se3,ZT,,[0.5],[600.0],0.5,600.0,JMC_data
8541,In20Se47,InSe2,ZT,,[1.0],[700.0],1.0,700.0,JMC_data
8542,CuIIn400Se295,In4Se3,ZT,,[1.34],[723.0],1.34,723.0,JMC_data
8543,In397Se300Yb3,In4Se3,ZT,,[0.81],[703.0],0.81,703.0,JMC_data
8544,In8Se5,In4Se3,ZT,,[1.1],[723.0],1.1,723.0,JMC_data
8545,In400PbSe300Sn4,In4Se3,ZT,,[1.4],[733.0],1.4,733.0,JMC_data
8546,Pb,Pb,ZT,,[1.4],[723.0],1.4,723.0,JMC_data
8547,Bi2O2Se,Bi2O2Se,ZT,,[0.36],[773.0],0.36,773.0,JMC_data
8548,SSn,SSn,ZT,,[1.6],[873.0],1.6,873.0,JMC_data
8549,Mg2Sn,Mg2Sn,ZT,,[1.2],[750.0],1.2,750.0,JMC_data
8550,Mg2Sn,Mg2Sn,ZT,,[0.9],"[300.0, 800.0]",0.9,550.0,JMC_data
8551,Mg2Si,Mg2Si,ZT,,[1.2],[750.0],1.2,750.0,JMC_data
8552,Co400S26Sb1111Te73,CoSb3,ZT,,[1.5],[850.0],1.5,850.0,JMC_data
8553,Co400S26Sb1111Te73,CoSb3,ZT,,[1.3],[850.0],1.3,850.0,JMC_data
8554,Ge840I3In10Pb100Sb50Te997,GeTe,ZT,,[2.1],[800.0],2.1,800.0,JMC_data
8555,Ge840I3In10Pb100Sb50Te997,GeTe,ZT,,[0.5],[295],0.5,295.0,JMC_data
8556,GeTe,GeTe,ZT,,[0.03],[300.0],0.03,300.0,JMC_data
8557,Ge840I3In10Pb100Sb50Te997,GeTe,ZT,,[0.5],[300.0],0.5,300.0,JMC_data
8558,Ge840I3In10Pb100Sb50Te997,GeTe,ZT,,[2.1],[800.0],2.1,800.0,JMC_data
8559,CTi,CTi,ZT,,[0.047],[860.0],0.047,860.0,JMC_data
8560,BiSb3Te6,BiSb3Te6,ZT,,[0.86],[323.0],0.86,323.0,JMC_data
8561,Bi2Te3,Bi2Te3,ZT,,[1.1],[295],1.1,295.0,JMC_data
8562,Sb2Te3,Sb2Te3,ZT,,[0.75],[295],0.75,295.0,JMC_data
8563,Ba9Co10Fe30Sb120Yb,BaFe4Sb12,ZT,,[0.82],[800.0],0.8200000000000001,800.0,JMC_data
8564,Ba9Co10Fe30Sb120Yb,BaFe4Sb12,ZT,,[0.82],[800.0],0.8200000000000001,800.0,JMC_data
8565,DEOPT,None,ZT,,[0.22],[300.0],0.22,300.0,JMC_data
8566,DEOPT,None,ZT,,[0.5],[300.0],0.5,300.0,JMC_data
8567,Ca3Co4O9,Ca3Co4O9,ZT,,[0.18],[1000.0],0.18,1000.0,JMC_data
8568,Co3O4,Co3O4,ZT,,[0.064],[650.0],0.064,650.0,JMC_data
8569,Co3O4,Co3O4,ZT,,[0.18],[650.0],0.18,650.0,JMC_data
8570,Bi4CsTe6,Bi4CsTe6,ZT,,[0.32],[295],0.32,295.0,JMC_data
8571,PbTe,PbTe,ZT,,"[0.8, 1.0]",[650.0],0.9,650.0,JMC_data
8572,Co5Fe15Pr4Sb60,Fe5PrSb15,ZT,,[0.89],[723.0],0.89,723.0,JMC_data
8573,C2O,None,ZT,,[0.19],[800.0],0.19,800.0,JMC_data
8574,C2O,None,ZT,,[0.87],[973.0],0.87,973.0,JMC_data
8575,Ba4Ga8Ge15,None,ZT,,[1.1],[100.0],1.1,100.0,JMC_data
8576,Al2Mn3Si4,None,ZT,,[0.2],[773.0],0.2,773.0,JMC_data
8577,Al2Mn3Si4,None,ZT,,[0.1],[373.0],0.1,373.0,JMC_data
8578,GeSi,GeSi,ZT,,[0.5],[1123.0],0.5,1123.0,JMC_data
8579,GeSi,GeSi,ZT,,[0.95],[1073.0],0.95,1073.0,JMC_data
8580,CSi,CSi,ZT,,[0.00013380000000000003],[873.0],0.0001338,873.0,JMC_data
8581,CSi,CSi,ZT,,[0.00013380000000000003],[873.0],0.0001338,873.0,JMC_data
8582,BiSb3Te6,BiSb3Te6,ZT,,[1.0],[295],1.0,295.0,JMC_data
8583,AgPb18SbTe20,AgPb14SbTe16,ZT,,[2.2],[1073.0],2.2,1073.0,JMC_data
8584,Bi2Te3,Bi2Te3,ZT,,[0.475],[295],0.475,295.0,JMC_data
8585,PbTe,PbTe,ZT,,[0.1],[303.0],0.1,303.0,JMC_data
8586,CNTs,None,ZT,,[0.2],[295],0.2,295.0,JMC_data
8587,B105Co,B,ZT,,[1e-06],[295],1e-06,295.0,JMC_data
8588,Cu2Se,Cu2Se,ZT,,[1.6],[860.0],1.6,860.0,JMC_data
8589,Cu2Se,Cu2Se,ZT,,[1.6],[860.0],1.6,860.0,JMC_data
8590,Cu2Se,Cu2Se,ZT,,[1.8],[1000.0],1.8,1000.0,JMC_data
8591,Cu2Se,Cu2Se,ZT,,[1.6],[860.0],1.6,860.0,JMC_data
8592,Cu2Se,Cu2Se,ZT,,[1.6],[860.0],1.6,860.0,JMC_data
8593,Fe8La3Sb24,Fe4LaSb12,ZT,,[0.41],[750.0],0.41,750.0,JMC_data
8594,BST,None,ZT,,[1.2],[295],1.2,295.0,JMC_data
8595,BST,None,ZT,,[1.2],[398.0],1.2,398.0,JMC_data
8596,Bi13Sb37Te75,BiSb3Te6,ZT,,[1.56],[300.0],1.56,300.0,JMC_data
8597,DyO30Sr9Ti10,O3SrTi,ZT,,[0.000384],[573.0],0.000384,573.0,JMC_data
8598,DyO30Sr9Ti10,O3SrTi,ZT,,[0.000384],[573.0],0.000384,573.0,JMC_data
8599,CCaO3,CCaO3,ZT,,[0.07],[973.0],0.07,973.0,JMC_data
8600,Co2NaO4,Co2NaO4,ZT,,[0.8],[1000.0],0.8,1000.0,JMC_data
8601,Ge87Pb13Te100,GeTe,ZT,,[1.9],[773.0],1.9,773.0,JMC_data
8602,GeTe,GeTe,ZT,,[0.51],[723.0],0.51,723.0,JMC_data
8603,PbTe,PbTe,ZT,,[0.8],[723.0],0.8,723.0,JMC_data
8604,Ge6Pb3SnTe10,None,ZT,,[0.6],[650.0],0.6000000000000001,650.0,JMC_data
8605,Ge87Pb13Te100,GeTe,ZT,,[0.92],[723.0],0.92,723.0,JMC_data
8606,Ag208Sb275Te517,AgSbTe2,ZT,,[0.44],[295],0.44,295.0,JMC_data
8607,Bi2Te3,Bi2Te3,ZT,,[0.46],[295],0.46,295.0,JMC_data
8608,O3SrTi,O3SrTi,ZT,,[0.37],[1000.0],0.37,1000.0,JMC_data
8609,BiSb3Te6,BiSb3Te6,ZT,,[1.86],[320.0],1.86,320.0,JMC_data
8610,Ba3Co40Sb120,CoSb3,ZT,,[0.7],[823.0],0.7000000000000001,823.0,JMC_data
8611,Ba3Co40Sb120,CoSb3,ZT,,[1.0],[823.0],1.0,823.0,JMC_data
8612,NiSb,NiSb,ZT,,[0.17],[575.0],0.17,575.0,JMC_data
8613,B5Ta4Zr,None,ZT,,[1.5],[823.0],1.5,823.0,JMC_data
8614,Co10Fe30GaLa8Sb120Ti,Fe4LaSb12,ZT,,[1.2],[700.0],1.2,700.0,JMC_data
8615,Co400Sb1200Yb27,CoSb3,ZT,,[1.2],[850.0],1.2,850.0,JMC_data
8616,Ce17Co20Fe60Sb240,CeFe4Sb12,ZT,,[0.9],[700.0],0.9,700.0,JMC_data
8617,CoSb3,CoSb3,ZT,,[0.14],[600.0],0.14,600.0,JMC_data
8618,Ba19Co100O200,BaCo4O8,ZT,,[0.21],[800.0],0.21,800.0,JMC_data
8619,Ba19Co100O200,BaCo4O8,ZT,,[0.21],[800.0],0.21,800.0,JMC_data
8620,Ca3Co4O9,Ca3Co4O9,ZT,,[0.12],[800.0],0.12,800.0,JMC_data
8621,Ba3Co10O20,BaCo4O8,ZT,,[0.17],[800.0],0.17,800.0,JMC_data
8622,Ba33Co100O200,BaCo4O8,ZT,,[0.16],[800.0],0.16,800.0,JMC_data
8623,Ba33Co100O200,BaCo4O8,ZT,,[0.21],[800.0],0.21,800.0,JMC_data
8624,Bi17Sb3,None,ZT,,[0.3],[100.0],0.30000000000000004,100.0,JMC_data
8625,Bi22Sb3,Bi,ZT,,[1.45],[290.0],1.45,290.0,JMC_data
8626,CMNTsW,None,ZT,,[1.41],[295],1.41,295.0,JMC_data
8627,CMNTW,None,ZT,,[0.12],[295],0.12,295.0,JMC_data
8628,CMNTW,None,ZT,,[0.12],[295],0.12,295.0,JMC_data
8629,SeSn,SeSn,ZT,,[0.7],[295],0.7000000000000001,295.0,JMC_data
8630,Bi2Te3,Bi2Te3,ZT,,[2.4],[300.0],2.4,300.0,JMC_data
8631,Cu295Ge4Sb96Se400,Cu3SbSe4,ZT,,[0.7],[640.0],0.7000000000000001,640.0,JMC_data
8632,Cu295Ge4Sb96Se400,Cu3SbSe4,ZT,,[0.7],[640.0],0.7000000000000001,640.0,JMC_data
8633,Cu295Ge4Sb96Se400,Cu3SbSe4,ZT,,[0.7],[640.0],0.7000000000000001,640.0,JMC_data
8634,Cu295Ge4Sb96Se400,Cu3SbSe4,ZT,,[0.7],[640.0],0.7000000000000001,640.0,JMC_data
8635,Cu295Ge4Sb96Se400,Cu3SbSe4,ZT,,[0.7],[640.0],0.7000000000000001,640.0,JMC_data
8636,Cu115In229Te400,None,ZT,,[0.53],[822.0],0.53,822.0,JMC_data
8637,Cu115In229Te400,None,ZT,,[1.0],[825.0],1.0,825.0,JMC_data
8638,Bi2Te3,Bi2Te3,ZT,,[1.0],[295],1.0,295.0,JMC_data
8639,COP,None,ZT,,[2.4],[353.0],2.4,353.0,JMC_data
8640,Bi199CuTe300,Bi2Te3,ZT,,[1.2],[300.0],1.2,300.0,JMC_data
8641,Bi2Te3,Bi2Te3,ZT,,[0.7],[300.0],0.7000000000000001,300.0,JMC_data
8642,Bi20Se3Te27,Bi2Te3,ZT,,[1.05],[398.0],1.05,398.0,JMC_data
8643,Bi2Te3,Bi2Te3,ZT,,[1.0],[300.0],1.0,300.0,JMC_data
8644,Bi2Te3,Bi2Te3,ZT,,[1.2],[300.0],1.2,300.0,JMC_data
8645,Se,Se,ZT,,[2.0],[873.0],2.0,873.0,JMC_data
8646,SeSn,SeSn,ZT,,[1.7],[823.0],1.7000000000000002,823.0,JMC_data
8647,SeSn,SeSn,ZT,,[1.7],[873.0],1.7000000000000002,873.0,JMC_data
8648,Bi2Te3,Bi2Te3,ZT,,[1.0],[295],1.0,295.0,JMC_data
8649,Mn101Pr18Sb1099Yb1382,Sb3Yb4,ZT,,[1.2],[1275.0],1.2,1275.0,JMC_data
8650,Mn100Sb1102Sm19Yb1380,Sb3Yb4,ZT,,[1.0],[1275.0],1.0,1275.0,JMC_data
8651,SeSn,SeSn,ZT,,[2.6],[923.0],2.6,923.0,JMC_data
8652,MnSb11Yb14,Sb3Yb4,ZT,,[1.0],[1200.0],1.0,1200.0,JMC_data
8653,Mn101Pr18Sb1099Yb1382,Sb3Yb4,ZT,,[1.2],[1275.0],1.2,1275.0,JMC_data
8654,Mn100Sb1102Sm19Yb1380,Sb3Yb4,ZT,,[1.0],[1275.0],1.0,1275.0,JMC_data
8655,Mn101Pr18Sb1099Yb1382,Sb3Yb4,ZT,,[1.2],[1275.0],1.2,1275.0,JMC_data
8656,Mn100Sb1102Sm19Yb1380,Sb3Yb4,ZT,,[1.0],[1275.0],1.0,1275.0,JMC_data
8657,BiSb3Te6,BiSb3Te6,ZT,,[1.86],[320.0],1.86,320.0,JMC_data
8658,BiSb3Te6,BiSb3Te6,ZT,,[1.4],[295],1.4,295.0,JMC_data
8659,Bi200CuSe70Te240,None,ZT,,[0.92],[473.0],0.92,473.0,JMC_data
8660,BST,None,ZT,,[1.4],[373.0],1.4,373.0,JMC_data
8661,Bi2Te3,Bi2Te3,ZT,,[0.65],[480.0],0.65,480.0,JMC_data
8662,Bi20Se7Te23,Bi2SeTe2,ZT,,[1.2],[445.0],1.2,445.0,JMC_data
8663,Bi20Se7Te23,Bi2SeTe2,ZT,,[1.0],[295],1.0,295.0,JMC_data
8664,Bi200CuSe70Te240,None,ZT,,[0.92],[473.0],0.92,473.0,JMC_data
8665,Bi200CuSe70Te240,None,ZT,,[0.92],[473.0],0.92,473.0,JMC_data
8666,Ca5In2Sb6,Ca5In2Sb6,ZT,,[2.46],[900.0],2.46,900.0,JMC_data
8667,Ca50In19PbSb60,Ca5In2Sb6,ZT,,[2.46],[900.0],2.46,900.0,JMC_data
8668,Ca5In2Sb6,Ca5In2Sb6,ZT,,[2.0],[300.0],2.0,300.0,JMC_data
8669,Ca5In2Sb6,Ca5In2Sb6,ZT,,[2.0],[900.0],2.0,900.0,JMC_data
8670,Ca5In2Sb6,Ca5In2Sb6,ZT,,[0.49],[900.0],0.49,900.0,JMC_data
8671,Ca50In19PbSb60,Ca5In2Sb6,ZT,,[0.87],[300.0],0.87,300.0,JMC_data
8672,Ca50In19PbSb60,Ca5In2Sb6,ZT,,[0.71],[300.0],0.71,300.0,JMC_data
8673,Ca25In9PbSb30,Ca5In2Sb6,ZT,,[1.24],[900.0],1.24,900.0,JMC_data
8674,Ca25In9PbSb30,Ca5In2Sb6,ZT,,[0.87],[900.0],0.87,900.0,JMC_data
8675,Ca50In19PbSb60,Ca5In2Sb6,ZT,,[2.46],[900.0],2.46,900.0,JMC_data
8676,Ca50In19PbSb60,Ca5In2Sb6,ZT,,[1.01],[900.0],1.01,900.0,JMC_data
8677,InSb,InSb,ZT,,[0.4],[773.0],0.4,773.0,JMC_data
8678,SnTe,SnTe,ZT,,[0.3],[550.0],0.30000000000000004,550.0,JMC_data
8679,Sb2YbZn2,Sb2YbZn2,ZT,,[0.67],[300.0],0.67,300.0,JMC_data
8680,Sb2YbZn2,Sb2YbZn2,ZT,,[0.32],[700.0],0.32,700.0,JMC_data
8681,bulk,None,ZT,,[0.74],[373.0],0.74,373.0,JMC_data
8682,Cd4Sb15Zn16,None,ZT,,[1.4],[523.0],1.4,523.0,JMC_data
8683,Co200Sb593Se5Zn2,CoSb3,ZT,,[0.7],[673.0],0.7000000000000001,673.0,JMC_data
8684,Co200Sb593Se5Zn2,CoSb3,ZT,,[0.7],[673.0],0.7000000000000001,673.0,JMC_data
8685,Mg2Si,Mg2Si,ZT,,[0.58],[844.0],0.58,844.0,JMC_data
8686,Mg2Si,Mg2Si,ZT,,[0.58],[844.0],0.58,844.0,JMC_data
8687,Mg2Si,Mg2Si,ZT,,[0.29],[844.0],0.29,844.0,JMC_data
8688,Ge9SbSi40,GeSi7,ZT,,[0.67],[1000.0],0.67,1000.0,JMC_data
8689,Ge9SbSi40,GeSi7,ZT,,[0.67],[1000.0],0.67,1000.0,JMC_data
8690,Mg,Mg,ZT,,[1.4],[783.0],1.4,783.0,JMC_data
8691,Mg800Sb3Si157Sn240,Mg6SiSn2,ZT,,"[1.1, 1.2]",[803.0],1.15,803.0,JMC_data
8692,Bi2Ge5Mg200Si53Sn40,Mg4SiSn,ZT,,[1.4],[803.0],1.4,803.0,JMC_data
8693,Mg500Sb9Si91Sn150,Mg6SiSn2,ZT,,[1.5],"[718.0, 778.0]",1.5,748.0,JMC_data
8694,Mg160SbSi31Sn48,Mg6SiSn2,ZT,,[0.85],[773.0],0.85,773.0,JMC_data
8695,Mg160SbSi31Sn48,Mg6SiSn2,ZT,,[0.85],[773.0],0.85,773.0,JMC_data
8696,Mg160SbSi31Sn48,Mg6SiSn2,ZT,,[0.85],[773.0],0.85,773.0,JMC_data
8697,ClNaSe200Sn199,SeSn,ZT,,[0.84],[810.0],0.84,810.0,JMC_data
8698,I6Rb2Ti,None,ZT,,[0.735],[295],0.735,295.0,JMC_data
8699,CePd3,CePd3,ZT,,[0.2],[295],0.2,295.0,JMC_data
8700,Al3CeNi2,Al3CeNi2,ZT,,[0.1],[220.0],0.1,220.0,JMC_data
8701,Al15Ce5Cu4Ni6,None,ZT,,[0.125],[100.0],0.125,100.0,JMC_data
8702,BiPtSc,None,ZT,,[0.5],"[500.0, 600.0]",0.5,550.0,JMC_data
8703,BiPtV,None,ZT,,[0.25],[1200.0],0.25,1200.0,JMC_data
8704,PbTe,PbTe,ZT,,[0.8],[295],0.8,295.0,JMC_data
8705,CoSb3,CoSb3,ZT,,"[0.5, 1.5]",[850.0],1.0,850.0,JMC_data
8706,CoSb3,CoSb3,ZT,,[1.7],[850.0],1.7000000000000002,850.0,JMC_data
8707,CaOSnSr2,None,ZT,,[0.6],[500.0],0.6000000000000001,500.0,JMC_data
8708,CaOSnSr2,None,ZT,,[0.6],[500.0],0.6000000000000001,500.0,JMC_data
8709,OS2,None,ZT,,[0.46],[500.0],0.46,500.0,JMC_data
8710,OS2,None,ZT,,[0.46],[500.0],0.46,500.0,JMC_data
8711,Ca3Co4O9,Ca3Co4O9,ZT,,[0.164],[973.0],0.16399999999999998,973.0,JMC_data
8712,O3SrTi,O3SrTi,ZT,,[0.41],[973.0],0.41,973.0,JMC_data
8713,Bi5Sb15Se3Te27,BiSb3Te6,ZT,,[0.95],[503.0],0.95,503.0,JMC_data
8714,Bi5Sb15Se3Te27,BiSb3Te6,ZT,,[0.95],[503.0],0.95,503.0,JMC_data
8715,Bi5Sb15Se3Te7,None,ZT,,[0.95],[503.0],0.95,503.0,JMC_data
8716,Mg2Si,Mg2Si,ZT,,[1.2],[773.0],1.2,773.0,JMC_data
8717,Al4Bi3Mg196Si97,BiMg64Si32,ZT,,[1.02],[873.0],1.02,873.0,JMC_data
8718,Al4Bi3Mg196Si97,BiMg64Si32,ZT,,[0.98],[873.0],0.98,873.0,JMC_data
8719,FeSbV,FeSbV,ZT,,[0.43],[773.0],0.43,773.0,JMC_data
8720,Co10Hf5Sb8Sn2Zr5,None,ZT,,[0.8],[973.0],0.8,973.0,JMC_data
8721,Co10Hf5Sb2Sn8Zr5,None,ZT,,[0.5],[973.0],0.5,973.0,JMC_data
8722,Bi2Te3,Bi2Te3,ZT,,[2.4],[295],2.4,295.0,JMC_data
8723,PbSeTe,None,ZT,,[1.6],[300.0],1.6,300.0,JMC_data
8724,AgSbTe2,AgSbTe2,ZT,,[1.7],[700.0],1.7000000000000002,700.0,JMC_data
8725,BiSbTe,None,ZT,,[1.4],[373.0],1.4,373.0,JMC_data
8726,PbTe,PbTe,ZT,,[2.2],[900.0],2.2,900.0,JMC_data
8727,Bi2Te3,Bi2Te3,ZT,,[1.0],[350.0],1.0,350.0,JMC_data
8728,PbTe,PbTe,ZT,,[1.19],[570.0],1.19,570.0,JMC_data
8729,Co400Sb1200Yb19,CoSb3,ZT,,"[0.8, 0.9]","[700.0, 800.0]",0.85,750.0,JMC_data
8730,Co200Sb600Yb13,CoSb3,ZT,,[1.2],[800.0],1.2,800.0,JMC_data
8731,Ce14Co125Fe75Sb600,CoFeSb4,ZT,,[0.36],[700.0],0.36,700.0,JMC_data
8732,Ce33Co250Fe150In8Sb1200,CoFeSb4,ZT,,[0.65],[700.0],0.65,700.0,JMC_data
8733,NaS25Se25Sn49,SSeSn2,ZT,,[1.1],[820.0],1.1,820.0,JMC_data
8734,NaS25Se25Sn49,SSeSn2,ZT,,[1.1],[820.0],1.1,820.0,JMC_data
8735,NaS25Se25Sn49,SSeSn2,ZT,,[1.1],[820.0],1.1,820.0,JMC_data
8736,NaS25Se25Sn49,SSeSn2,ZT,,[1.1],[820.0],1.1,820.0,JMC_data
8737,Cd2Ge25Pb25Sn48Te100,None,ZT,,[1.4],[873.0],1.4,873.0,JMC_data
8738,GePbSn2Te4,None,ZT,,[1.2],[875.0],1.2,875.0,JMC_data
8739,Bi46Cu19Se80,None,ZT,,[0.27],[560.0],0.27,560.0,JMC_data
8740,Bi2Te3,Bi2Te3,ZT,,[2.4],[300.0],2.4,300.0,JMC_data
8741,BiSb3Te6,BiSb3Te6,ZT,,[1.86],[320.0],1.86,320.0,JMC_data
8742,Cd89Mg11O100,CdO,ZT,,[0.46],[1000.0],0.46,1000.0,JMC_data
8743,Cd89Mg11O100,CdO,ZT,,[0.46],[1000.0],0.46,1000.0,JMC_data
8744,Cd89Mg11O100,CdO,ZT,,[0.46],[1000.0],0.46,1000.0,JMC_data
8745,pure,None,ZT,,[0.32],[1000.0],0.32,1000.0,JMC_data
8746,Cd89Mg11O100,CdO,ZT,,[0.46],[1000.0],0.46,1000.0,JMC_data
8747,Sb2Te3,Sb2Te3,ZT,,[0.21],[290.0],0.21,290.0,JMC_data
8748,Ca35Mn48Mo2O150Sr15,Ca3Mn4O12Sr,ZT,,[0.1],[850.0],0.1,850.0,JMC_data
8749,Ca25Mn24NbO75,CaMnO3,ZT,,[0.08],[1000.0],0.08,1000.0,JMC_data
8750,Ca25Mn24MoO75,CaMnO3,ZT,,[0.01],[295],0.01,295.0,JMC_data
8751,Ca75Mn98Mo2O300Sr25,Ca3Mn4O12Sr,ZT,,[0.03],[295],0.03,295.0,JMC_data
8752,Ca35Mn48Mo2O150Sr15,Ca3Mn4O12Sr,ZT,,[5e-05],[1000.0],5e-05,1000.0,JMC_data
8753,Bi19LuTe30,Bi2Te3,ZT,,[1.05],[423.0],1.05,423.0,JMC_data
8754,Bi100CuSb299Te600,BiSb3Te6,ZT,,[1.2],[473.0],1.2,473.0,JMC_data
8755,Bi2Te3,Bi2Te3,ZT,,[2.4],[300.0],2.4,300.0,JMC_data
8756,BiSb3Te6,BiSb3Te6,ZT,,[1.86],[320.0],1.86,320.0,JMC_data
8757,Bi100CuSb299Te600,BiSb3Te6,ZT,,[1.2],[473.0],1.2,473.0,JMC_data
8758,Bi100CuSb299Te600,BiSb3Te6,ZT,,[1.17],[473.0],1.17,473.0,JMC_data
8759,Pb10S3Te7,None,ZT,,[1.56],[550.0],1.56,550.0,JMC_data
8760,SeSn,SeSn,ZT,,[2.6],[923.0],2.6,923.0,JMC_data
8761,GeSi4,GeSi7,ZT,,[1.7],[850.0],1.7000000000000002,850.0,JMC_data
8762,BaCo4LaSb12Yb,CoSb3,ZT,,[1.66],[850.0],1.66,850.0,JMC_data
8763,Co10Sb7Sn3Zr10,None,ZT,,[0.52],[973.0],0.52,973.0,JMC_data
8764,Bi2Te3,Bi2Te3,ZT,,[2.4],[295],2.4,295.0,JMC_data
8765,B6Sr,B6Sr,ZT,,[0.06],[563.0],0.06,563.0,JMC_data
8766,B6Yb,B6Yb,ZT,,[0.04],[563.0],0.04,563.0,JMC_data
8767,Ag50CdSb49Se100,AgSbSe2,ZT,,[1.0],[640.0],1.0,640.0,JMC_data
8768,GeTe,GeTe,ZT,,[1.5],[750.0],1.5,750.0,JMC_data
8769,Nb,Nb,ZT,,[1.0],[773.0],1.0,773.0,JMC_data
8770,Ag50CdSb49Se100,AgSbSe2,ZT,,[1.0],[640.0],1.0,640.0,JMC_data
8771,Ag50CdSb49Se100,AgSbSe2,ZT,,[1.0],[640.0],1.0,640.0,JMC_data
8772,Bi2Te3,Bi2Te3,ZT,,[2.4],[295],2.4,295.0,JMC_data
8773,Bi2Te3,Bi2Te3,ZT,,[2.2],[800.0],2.2,800.0,JMC_data
8774,SeSn,SeSn,ZT,,[0.8],[773.0],0.8,773.0,JMC_data
8775,AgSbTe2,AgSbTe2,ZT,,[0.51],[300.0],0.51,300.0,JMC_data
8776,SeSn,SeSn,ZT,,[2.6],[935.0],2.6,935.0,JMC_data
8777,SeSn,SeSn,ZT,,[2.76],[700.0],2.76,700.0,JMC_data
8778,Bi2Te3,Bi2Te3,ZT,,[2.4],[300.0],2.4,300.0,JMC_data
8779,BiCuOSe,BiCuOSe,ZT,,[1.2],[873.0],1.2,873.0,JMC_data
8780,Co20Sb20Ti17V3,CoSbTi,ZT,,[0.22],[873.0],0.22,873.0,JMC_data
8781,CoSbTi,CoSbTi,ZT,,[0.7],[900.0],0.7000000000000001,900.0,JMC_data
8782,CoSbTi,CoSbTi,ZT,,[0.9],[973.0],0.9,973.0,JMC_data
8783,Co20Sb20Ti17V3,CoSbTi,ZT,,[0.22],[873.0],0.22,873.0,JMC_data
8784,Co20Nb3Sb20Ti17,CoSbTi,ZT,,[0.52],[873.0],0.52,873.0,JMC_data
8785,Co20Nb3Sb20Ti17,CoSbTi,ZT,,[0.52],[873.0],0.52,873.0,JMC_data
8786,Bi9CeTe15,Bi2Te3,ZT,,[1.29],[398.0],1.29,398.0,JMC_data
8787,Bi2Te3,Bi2Te3,ZT,,[1.16],[423.0],1.16,423.0,JMC_data
8788,Bi9CeTe15,Bi2Te3,ZT,,[1.29],[398.0],1.29,398.0,JMC_data
8789,Bi2Te3,Bi2Te3,ZT,,[1.0],[295],1.0,295.0,JMC_data
8790,BiSb3Te6,BiSb3Te6,ZT,,[1.8],[330.0],1.8,330.0,JMC_data
8791,Bi2Te3,Bi2Te3,ZT,,[1.0],[295],1.0,295.0,JMC_data
8792,Ca,Ca,ZT,,[2.9],[973.0],2.9,973.0,JMC_data
8793,Ca,Ca,ZT,,[2.9],[973.0],2.9,973.0,JMC_data
8794,Ca,Ca,ZT,,[2.9],[973.0],2.9,973.0,JMC_data
8795,BaCa29Co40O90,Ca3Co4O9,ZT,,[0.2],[973.0],0.2,973.0,JMC_data
8796,BaCa29Co40O90,Ca3Co4O9,ZT,,[0.2],[973.0],0.2,973.0,JMC_data
8797,Al3InN4,Al2InN3,ZT,,[1.1],[295],1.1,295.0,JMC_data
8798,CdIn49Te50,InTe,ZT,,[0.87],[773.0],0.87,773.0,JMC_data
8799,InTe,InTe,ZT,,[2.0],[773.0],2.0,773.0,JMC_data
8800,CdIn49,In,ZT,,[0.57],[623.0],0.5700000000000001,623.0,JMC_data
8801,InTe,InTe,ZT,,[0.7],[773.0],0.7000000000000001,773.0,JMC_data
8802,Mn2SnY,None,ZT,,[0.56],[800.0],0.56,800.0,JMC_data
8803,Mg4SiSn,Mg4SiSn,ZT,,[0.53],[800.0],0.53,800.0,JMC_data
8804,Mg4SiSn,Mg4SiSn,ZT,,[0.53],[800.0],0.53,800.0,JMC_data
8805,BST,None,ZT,,[1.0],[400.0],1.0,400.0,JMC_data
8806,CaO3Ru,CaO3Ru,ZT,,[0.025],[600.0],0.025,600.0,JMC_data
8807,MnSb11Yb14,Sb3Yb4,ZT,,[1.2],[1275.0],1.2,1275.0,JMC_data
8808,CNT,None,ZT,,[0.006],[295],0.006,295.0,JMC_data
8809,DEOPT,None,ZT,,[0.1],[295],0.1,295.0,JMC_data
8810,GeSi,GeSi,ZT,,"[0.8, 1.0]",[295],0.9,295.0,JMC_data
8811,BiSb3Te6,BiSb3Te6,ZT,,[2.0],[300.0],2.0,300.0,JMC_data
8812,CoFe3LaSb12,Fe4LaSb12,ZT,,[1.0],[700.0],1.0,700.0,JMC_data
8813,Ce2CoFe7Sb24,CeFe4Sb12,ZT,,[1.35],[900.0],1.35,900.0,JMC_data
8814,Bi4CsTe6,Bi4CsTe6,ZT,,[0.8],[225.0],0.8,225.0,JMC_data
8815,Pb50Se49Te,PbSe,ZT,,[0.9],[300.0],0.9,300.0,JMC_data
8816,Bi2Te3,Bi2Te3,ZT,,[2.4],[300.0],2.4,300.0,JMC_data
