,sorted_formula,Model,Model_Type,Value,Temperature_Value,Value_Average,Temperature_Average,source
294,Ge3Si7,Conductivity,,[62500.0],[300.0],62500.0,300.0,JMC_data
295,PbS,Conductivity,,[0.9803921568627451],[295],0.9803921569,295.0,JMC_data
296,Se2Sn,Conductivity,,[666.6666666666666],[295],666.6666666666999,295.0,JMC_data
297,NiOx,Conductivity,,[0.020833333333333332],[295],0.0208333333,295.0,JMC_data
298,GeTe,Conductivity,,[450450.4504504505],[295],450450.4504504505,295.0,JMC_data
299,O3RuSr,Conductivity,,[363636.3636363636],[295],363636.3636363636,295.0,JMC_data
300,OSn,Conductivity,,"[100.0, 0.9803921568627451]",[573.0],50.490196078400004,573.0,JMC_data
301,PbS,Conductivity,,[181.8181818181818],[295],181.8181818182,295.0,JMC_data
302,PbSe,Conductivity,,[250.0],[295],250.0,295.0,JMC_data
303,PbS,Conductivity,,[181.8181818181818],[295],181.8181818182,295.0,JMC_data
304,Cu7S4,Conductivity,,[1088.020890001088],[295],1088.0208900011,295.0,JMC_data
305,Cu7S4,Conductivity,,[4629.62962962963],[295],4629.6296296296005,295.0,JMC_data
306,Ag18Mg20Sb19,Conductivity,,[80000.0],[473.0],80000.0,473.0,JMC_data
307,Ag90Mg97Sb95Zn3,Conductivity,,[64935.064935064926],[473.0],64935.06493506489,473.0,JMC_data
308,Single,Conductivity,,[5555555.555555556],[295],5555555.555555556,295.0,JMC_data
309,CaMnO3,Conductivity,,[37.03703703703703],[295],37.037037037,295.0,JMC_data
310,CaMnO3,Conductivity,,[37.03703703703703],[295],37.037037037,295.0,JMC_data
311,BiMn2O5,Conductivity,,[0.9259259259259258],[295],0.9259259259,295.0,JMC_data
312,GPa,Conductivity,,[1000000.0],[35.0],1000000.0,35.0,JMC_data
313,O6Rh2Te,Conductivity,,[49999.99999999999],[295],50000.0,295.0,JMC_data
314,Bi2Se3,Conductivity,,[26315.789473684214],[300.0],26315.7894736842,300.0,JMC_data
315,Bi2S3,Conductivity,,[35714.28571428572],[295],35714.285714285696,295.0,JMC_data
316,Bi2S3,Conductivity,,[666.6666666666666],[295],666.6666666666999,295.0,JMC_data
317,Ag97Mg100Sb99,Conductivity,,[28089.887640449433],[295],28089.8876404494,295.0,JMC_data
318,Ag194Mg200Sb199,Conductivity,,[48076.92307692308],[295],48076.923076923085,295.0,JMC_data
319,Co2NaO4,Conductivity,,[500000.0],[295],500000.0,295.0,JMC_data
320,CaMnO3,Conductivity,,[12.5],[295],12.5,295.0,JMC_data
321,B6Sr,Conductivity,,[20.833333333333332],[295],20.8333333333,295.0,JMC_data
322,CoLaO3,Conductivity,,[100.0],[345.0],100.0,345.0,JMC_data
323,SeZn,Conductivity,,[0.9433962264150942],[295],0.9433962264,295.0,JMC_data
324,O43Ti25,Conductivity,,[40000.0],[295],40000.0,295.0,JMC_data
325,Ru2Si3,Conductivity,,[4.545454545454546],[295],4.5454545455,295.0,JMC_data
326,C2S,Conductivity,,[0.001282051282051282],[300.0],0.0012820513,300.0,JMC_data
327,MoO3Sr,Conductivity,,[19607843.1372549],[300.0],19607843.137254894,300.0,JMC_data
328,Co8LaSb23Te,Conductivity,,[50761.42131979696],[501.0],50761.421319797,501.0,JMC_data
329,Co8LaSb23Te,Conductivity,,[50761.42131979696],[501.0],50761.421319797,501.0,JMC_data
330,Co8LaSb24,Conductivity,,[3174.603174603175],[295],3174.6031746032,295.0,JMC_data
331,Nb2O7Sr2,Conductivity,,[3.257328990228013e-07],[473.0],3.257e-07,473.0,JMC_data
332,Cu4SSe,Conductivity,,[100.0],[295],100.0,295.0,JMC_data
333,Ag3LiO6Ru2,Conductivity,,[10000.0],[295],10000.0,295.0,JMC_data
334,Li2O3Ru,Conductivity,,[3.3333333333333335],[295],3.3333333333,295.0,JMC_data
335,Cu3LiO6Ru2,Conductivity,,[0.03333333333333333],[295],0.033333333300000004,295.0,JMC_data
336,Fe,Conductivity,,[1720874.2040956805],[295],1720874.20409568,295.0,JMC_data
337,CoO5Sr2Tl,Conductivity,,"[24.39024390243903, 50.0]",[360.0],37.1951219512,360.0,JMC_data
338,CoO2,Conductivity,,[5.0],[300.0],5.0,300.0,JMC_data
339,Ge2SeTe,Conductivity,,[163934.42622950822],[673.0],163934.42622950822,673.0,JMC_data
340,GeTe,Conductivity,,[666666.6666666666],[673.0],666666.6666666665,673.0,JMC_data
341,Cu2Se,Conductivity,,[89047.19501335708],[1273.0],89047.19501335711,1273.0,JMC_data
342,Ca30Co40KO90,Conductivity,,[36231.884057971016],[323.0],36231.884057971,323.0,JMC_data
343,Ce3Ni10Oy10Sr17,Conductivity,,[10000.0],[295],10000.0,295.0,JMC_data
344,AgSbYb,Conductivity,,[666666.6666666666],[295],666666.6666666665,295.0,JMC_data
345,AgSbYb,Conductivity,,[666666.6666666666],[295],666666.6666666665,295.0,JMC_data
346,Bi2Se3,Conductivity,,[250000.0],[295],250000.0,295.0,JMC_data
347,S3Sb2,Conductivity,,[10.0],[295],10.0,295.0,JMC_data
348,CdSe,Conductivity,,"[20.0, 3.3333333333333335]",[295],11.666666666700001,295.0,JMC_data
349,CdSe,Conductivity,,[0.009615384615384616],[295],0.0096153846,295.0,JMC_data
350,Cu3Se2,Conductivity,,[200000.00000000003],[295],200000.0,295.0,JMC_data
351,PbTe,Conductivity,,[10526.315789473683],"[300.0, 673.0]",10526.3157894737,486.5,JMC_data
352,Te,Conductivity,,[28571.42857142857],[300.0],28571.428571428598,300.0,JMC_data
353,PbSe,Conductivity,,[14705.882352941177],[300.0],14705.882352941202,300.0,JMC_data
354,PbSe,Conductivity,,[0.005988023952095809],[300.0],0.005988024000000001,300.0,JMC_data
355,Co2Ge3S3,Conductivity,,[3.2679738562091503],[295],3.2679738562000002,295.0,JMC_data
356,Co3O4,Conductivity,,[0.0001],[295],0.0001,295.0,JMC_data
357,N4Si3,Conductivity,,[100.0],"[423.0, 773.0]",100.0,598.0,JMC_data
358,Ca3Co2O6,Conductivity,,[2.0],[300.0],2.0,300.0,JMC_data
359,AlCuO2,Conductivity,,[9.505703422053232],[295],9.5057034221,295.0,JMC_data
360,AlCuO2,Conductivity,,[100.0],[295],100.0,295.0,JMC_data
361,NiSnZr,Conductivity,,[23809.52380952381],[295],23809.5238095238,295.0,JMC_data
362,Ba6Co77Ni3Sb240,Conductivity,,[53995.68034557236],[400.0],53995.6803455724,400.0,JMC_data
363,OZn,Conductivity,,[16666.666666666668],[773.0],16666.6666666667,773.0,JMC_data
364,InPd,Conductivity,,[5555555.555555556],[295],5555555.555555556,295.0,JMC_data
365,O6RuSr2Y,Conductivity,,[4.545454545454546],[1150.0],4.5454545455,1150.0,JMC_data
366,O6Ru,Conductivity,,[9.090909090909092],[1150.0],9.0909090909,1150.0,JMC_data
367,Ag97CaMg99Sb99,Conductivity,,[55555.555555555555],[295],55555.5555555555,295.0,JMC_data
368,AgCaSb,Conductivity,,[400000.00000000006],[295],400000.00000000006,295.0,JMC_data
369,Cu2Se,Conductivity,,[117647.05882352941],[295],117647.0588235294,295.0,JMC_data
370,SeSn,Conductivity,,[0.12903225806451613],[310.0],0.12903225810000002,310.0,JMC_data
371,Se17Sn20Te3,Conductivity,,[8.333333333333334],[310.0],8.3333333333,310.0,JMC_data
372,Cu11Sb51Ti100,Conductivity,,[408163.2653061224],[300.0],408163.2653061224,300.0,JMC_data
373,Bi2Se3,Conductivity,,[26315.789473684214],[300.0],26315.7894736842,300.0,JMC_data
374,BT3,Conductivity,,[90909.0909090909],[120.0],90909.0909090909,120.0,JMC_data
375,Ba3Cd2P4,Conductivity,,[55.55555555555555],[300.0],55.5555555556,300.0,JMC_data
376,Br2Cu,Conductivity,,[30959.752321981425],[295],30959.752321981407,295.0,JMC_data
377,Bi2S3,Conductivity,,[61349.69325153375],[295],61349.6932515337,295.0,JMC_data
378,OZn,Conductivity,,[458.7155963302752],[180.0],458.7155963303,180.0,JMC_data
379,CdTe,Conductivity,,[0.9174311926605504],[295],0.9174311927,295.0,JMC_data
380,Al3Mg2,Conductivity,,[2500000.0],[295],2500000.0,295.0,JMC_data
381,CaCo2O4,Conductivity,,[333.33333333333326],[380.0],333.3333333333,380.0,JMC_data
382,Bi2Te3,Conductivity,,[9523.809523809525],[295],9523.8095238095,295.0,JMC_data
383,Bi2Te3,Conductivity,,[384615.3846153846],[295],384615.3846153846,295.0,JMC_data
384,LaNiO3,Conductivity,,"[666666.6666666666, 476190.47619047615]",[300.0],571428.5714285714,300.0,JMC_data
385,Fe20O57Sr20,Conductivity,,[0.9433962264150942],[25.0],0.9433962264,25.0,JMC_data
386,Fe20O59Sr20,Conductivity,,[100.0],[25.0],100.0,25.0,JMC_data
387,GeInTe3,Conductivity,,[0.21739130434782605],[295],0.2173913043,295.0,JMC_data
388,SbZn,Conductivity,,[20746.887966804978],[573.0],20746.887966805,573.0,JMC_data
389,Cu2O,Conductivity,,[0.7692307692307692],[298.0],0.7692307692,298.0,JMC_data
390,Fe3O4,Conductivity,,[5555.555555555556],[300.0],5555.5555555556,300.0,JMC_data
391,Non,Conductivity,,[35714.28571428572],[673.0],35714.285714285696,673.0,JMC_data
392,CoGe,Conductivity,,[1538461.5384615385],[295],1538461.538461538,295.0,JMC_data
393,Bi20Se3Te27,Conductivity,,[62893.08176100629],[295],62893.0817610063,295.0,JMC_data
394,Bi2S3,Conductivity,,[63.694267515923556],[295],63.6942675159,295.0,JMC_data
395,Eu21Sb18Zn4,Conductivity,,[50.0],[295],50.0,295.0,JMC_data
396,Al4CeNi,Conductivity,,[577034.0450086554],[100.0],577034.0450086554,100.0,JMC_data
397,CoSb3,Conductivity,,[100.0],[295],100.0,295.0,JMC_data
398,AlRu2V,Conductivity,,[196463.65422396854],[295],196463.6542239685,295.0,JMC_data
399,Ge3Mn5,Conductivity,,[333333.3333333333],[300.0],333333.33333333326,300.0,JMC_data
400,Co17Fe3Sb60,Conductivity,,[62499.99999999999],[295],62500.0,295.0,JMC_data
401,B6Ba,Conductivity,,[344.82758620689657],[295],344.82758620690004,295.0,JMC_data
402,B6Sr,Conductivity,,[1000.0],[295],1000.0,295.0,JMC_data
403,B6Ba,Conductivity,,[1000.0],[295],1000.0,295.0,JMC_data
404,B6Ba,Conductivity,,[1000.0],[295],1000.0,295.0,JMC_data
405,B6Ba,Conductivity,,[344.82758620689657],[295],344.82758620690004,295.0,JMC_data
406,AgSbSe2,Conductivity,,[12658.227848101264],[295],12658.227848101298,295.0,JMC_data
407,Ce10FO9Sb10Se20,Conductivity,,[0.1],[300.0],0.1,300.0,JMC_data
408,Ca2CdSb2,Conductivity,,[33.333333333333336],[295],33.3333333333,295.0,JMC_data
409,CaFe4Sb12,Conductivity,,[312500.0],[295],312500.0,295.0,JMC_data
410,CaFe4Sb12,Conductivity,,[277777.77777777775],[320.0],277777.7777777778,320.0,JMC_data
411,Bi2Te3,Conductivity,,[31545.74132492114],[295],31545.7413249211,295.0,JMC_data
412,NaO4Ti2,Conductivity,,[83.33333333333333],[300.0],83.3333333333,300.0,JMC_data
413,Na2O10Ti5,Conductivity,,[0.008333333333333333],[300.0],0.008333333299999999,300.0,JMC_data
414,AgBiSe2,Conductivity,,[19.607843137254903],[323.0],19.6078431373,323.0,JMC_data
415,OZn,Conductivity,,[38461.538461538454],[300.0],38461.538461538395,300.0,JMC_data
416,CeInRh,Conductivity,,[1052631.5789473683],[25.0],1052631.578947368,25.0,JMC_data
417,CuSbSe2,Conductivity,,[487.61458942851567],[623.0],487.6145894285,623.0,JMC_data
418,CaMnO3,Conductivity,,[-9.433962264150944],[295],-9.4339622642,295.0,JMC_data
419,CoSSb,Conductivity,,[0.002],[295],0.002,295.0,JMC_data
420,NiSSb,Conductivity,,[0.0010416666666666667],[295],0.0010416667,295.0,JMC_data
421,Ba9D122Fe240Ni160Sb1200Sr2Yb2,Conductivity,,[133333.33333333334],[295],133333.3333333333,295.0,JMC_data
422,Co2NaO4,Conductivity,,[500000.0],[300.0],500000.0,300.0,JMC_data
423,Undoped,Conductivity,,[333.3333333333333],[295],333.3333333333,295.0,JMC_data
424,MoSi2,Conductivity,,[25.0],[2303.0],25.0,2303.0,JMC_data
425,CTV,Conductivity,,"[500.0, 10.0]",[300.0],255.0,300.0,JMC_data
426,CTV,Conductivity,,[500.0],[300.0],500.0,300.0,JMC_data
427,GeTe,Conductivity,,[1000000.0],[295],1000000.0,295.0,JMC_data
428,ErFe19Ge4Sb10,Conductivity,,[232558.1395348837],[295],232558.13953488372,295.0,JMC_data
429,Sb2Te3,Conductivity,,[32051.282051282044],[463.0],32051.282051282004,463.0,JMC_data
430,Bi50Co33La50Mn67O300,Conductivity,,[0.9345794392523364],[10.0],0.9345794393,10.0,JMC_data
431,Ba2Sb2Se5,Conductivity,,[0.014285714285714285],[400.0],0.0142857143,400.0,JMC_data
432,Si,Conductivity,,[27.777777777777775],[295],27.7777777778,295.0,JMC_data
433,Ir2O3,Conductivity,,[99999.99999999999],[295],100000.0,295.0,JMC_data
434,Mg2Si,Conductivity,,[60975.60975609757],[300.0],60975.6097560976,300.0,JMC_data
435,Zinc,Conductivity,,"[-25.0, 0.09881422924901184]",[295],-12.450592885399999,295.0,JMC_data
436,In2O3,Conductivity,,[1162790.6976744186],"[623.0, 773.0]",1162790.697674419,698.0,JMC_data
437,CrSb,Conductivity,,[222222.22222222222],[295],222222.2222222222,295.0,JMC_data
438,P3RhSi3,Conductivity,,[666.6666666666666],[295],666.6666666666999,295.0,JMC_data
439,FeLaO3,Conductivity,,[24.096385542168672],[295],24.096385542199997,295.0,JMC_data
440,CaPr,Conductivity,,[0.9523809523809523],[250.0],0.9523809524,250.0,JMC_data
441,Gd9Ni24Sn49,Conductivity,,[689655.1724137932],[300.0],689655.1724137932,300.0,JMC_data
442,Ba8Ga15Ge31,Conductivity,,[100000.00000000001],[295],100000.0,295.0,JMC_data
443,Mg3Sb2,Conductivity,,[43.47826086956522],[500.0],43.4782608696,500.0,JMC_data
444,Mg3Sb2,Conductivity,,[39.682539682539684],[295],39.6825396825,295.0,JMC_data
445,Al,Conductivity,,[495.049504950495],[1573.0],495.0495049505,1573.0,JMC_data
446,In4Se3,Conductivity,,[564.9717514124294],[295],564.9717514124,295.0,JMC_data
447,Si3Sr5,Conductivity,,[0.000591715976331361],[295],0.0005917159999999999,295.0,JMC_data
448,Si3Sr5,Conductivity,,[1.550387596899225e-06],[295],1.5504e-06,295.0,JMC_data
449,CrSi,Conductivity,,[124999999.99999999],[5.0],125000000.0,5.0,JMC_data
450,CSi,Conductivity,,[33.333333333333336],[295],33.3333333333,295.0,JMC_data
451,CSi,Conductivity,,[2.0],[900.0],2.0,900.0,JMC_data
452,NaPb24Te25,Conductivity,,[41666.666666666664],[900.0],41666.6666666667,900.0,JMC_data
453,FeS2,Conductivity,,"[1000.0, 100.0]",[295],550.0,295.0,JMC_data
454,Co2NaO4,Conductivity,,[500000.0],[300.0],500000.0,300.0,JMC_data
455,Ca3Co4O9,Conductivity,,[10101.010101010103],[295],10101.0101010101,295.0,JMC_data
456,InSb,Conductivity,,[71.42857142857143],[295],71.4285714286,295.0,JMC_data
457,As10F3Fe10Nd10O7,Conductivity,,[399999.99999999994],[80.0],400000.0,80.0,JMC_data
458,O2Sn,Conductivity,,[2958.579881656805],[1073.0],2958.5798816568,1073.0,JMC_data
459,Bi199CrTe300,Conductivity,,[86206.89655172414],[350.0],86206.8965517241,350.0,JMC_data
460,Sodium,Conductivity,,[5.494505494505494e-06],[295],5.4945000000000005e-06,295.0,JMC_data
461,Te4Tl4Zr,Conductivity,,[588.2352941176471],[320.0],588.2352941176,320.0,JMC_data
462,Fe24O53Pb4Sr13,Conductivity,,[0.970873786407767],[300.0],0.9708737864,300.0,JMC_data
463,Cu2O,Conductivity,,"[11764.70588235294, 35714.28571428572]","[300.0, 830.0]",23739.4957983193,565.0,JMC_data
464,Co2NaO4,Conductivity,,[500000.0],[300.0],500000.0,300.0,JMC_data
465,AgCuSe,Conductivity,,[175438.59649122803],[300.0],175438.596491228,300.0,JMC_data
466,OZn,Conductivity,,[2.5e-07],[600.0],2.5e-07,600.0,JMC_data
467,BaBiO3,Conductivity,,[0.06613756613756613],[295],0.0661375661,295.0,JMC_data
468,COS,Conductivity,,[0.7042253521126761],[573.0],0.7042253520999999,573.0,JMC_data
469,Co2NiO4,Conductivity,,[14285.714285714284],[673.0],14285.714285714299,673.0,JMC_data
470,NiSnTi,Conductivity,,"[200000.00000000003, 50000.00000000001]",[295],125000.0,295.0,JMC_data
471,CuGa4Mn3Ni8,Conductivity,,"[434782.60869565216, 399999.99999999994]",[275.0],417391.3043478261,275.0,JMC_data
472,Mg3Sb2,Conductivity,,[1.0],[300.0],1.0,300.0,JMC_data
473,Mg3Sb2,Conductivity,,[1.0],[300.0],1.0,300.0,JMC_data
474,Mg3Sb2,Conductivity,,[1.0],[300.0],1.0,300.0,JMC_data
475,Mg13Mn2Sb10,Conductivity,,[1111.111111111111],[295],1111.1111111111,295.0,JMC_data
476,PdS,Conductivity,,[999999999.9999999],[295],1000000000.0,295.0,JMC_data
477,PdS,Conductivity,,[999999999.9999999],[295],1000000000.0,295.0,JMC_data
478,Bi2Se3,Conductivity,,[238095.2380952381],[298.0],238095.23809523808,298.0,JMC_data
479,Bi2SSeTe,Conductivity,,[161290.32258064515],[298.0],161290.32258064518,298.0,JMC_data
480,GeTe,Conductivity,,[714285.7142857143],[300.0],714285.7142857143,300.0,JMC_data
481,S125Ti63,Conductivity,,[58823.529411764706],[663.0],58823.5294117647,663.0,JMC_data
482,S125Ti63,Conductivity,,[31250.0],[663.0],31250.0,663.0,JMC_data
483,CdS,Conductivity,,[2.8571428571428573e-06],[300.0],2.8571e-06,300.0,JMC_data
484,CdS,Conductivity,,[6.666666666666667e-06],[300.0],6.666699999999998e-06,300.0,JMC_data
485,SeSn,Conductivity,,[5.555555555555555],[295],5.5555555556,295.0,JMC_data
486,SeSn,Conductivity,,[0.43898156277436345],[723.0],0.4389815628,723.0,JMC_data
487,O3SrTi,Conductivity,,[2.2222222222222224e-12],[295],0.0,295.0,JMC_data
488,Bi20Se23,Conductivity,,[7.518796992481203],[295],7.5187969925,295.0,JMC_data
489,Co3Sn2Zr2,Conductivity,,[217391.30434782614],[300.0],217391.30434782608,300.0,JMC_data
490,SnTe,Conductivity,,[769230.7692307692],[300.0],769230.7692307692,300.0,JMC_data
491,GeSn4Te5,Conductivity,,[500000.0],[300.0],500000.0,300.0,JMC_data
492,SnTe,Conductivity,,[263157.89473684214],[300.0],263157.89473684214,300.0,JMC_data
493,GeSn4Te5,Conductivity,,[204081.6326530612],[300.0],204081.6326530612,300.0,JMC_data
494,SnTe,Conductivity,,[161290.32258064515],[300.0],161290.32258064518,300.0,JMC_data
495,GeSn4Te5,Conductivity,,[121951.21951219514],[300.0],121951.2195121951,300.0,JMC_data
496,MnTe,Conductivity,,[100.0],[323.0],100.0,323.0,JMC_data
497,OZn,Conductivity,,[76923.07692307691],[473.0],76923.07692307691,473.0,JMC_data
498,OZn,Conductivity,,[24999.999999999996],[295],25000.0,295.0,JMC_data
499,OZn,Conductivity,,[51.282051282051285],[295],51.2820512821,295.0,JMC_data
500,Ge44Mg400Sb3Sn153,Conductivity,,[212765.95744680852],[295],212765.9574468085,295.0,JMC_data
501,GaPd2,Conductivity,,[9090909.09090909],[295],9090909.09090909,295.0,JMC_data
502,GaPd,Conductivity,,[28571428.57142857],[295],28571428.57142857,295.0,JMC_data
503,GdNi3Sn2,Conductivity,,[1333333.3333333333],[5.0],1333333.333333333,5.0,JMC_data
504,SbZn,Conductivity,,[0.25],[295],0.25,295.0,JMC_data
505,CuInSe2,Conductivity,,[0.9803921568627451],[295],0.9803921569,295.0,JMC_data
506,Al10Fe2Th,Conductivity,,"[1666666.6666666667, 833333.3333333334]",[300.0],1250000.0,300.0,JMC_data
507,Al3Yb,Conductivity,,[1250000.0],[600.0],1250000.0,600.0,JMC_data
508,Al3Yb,Conductivity,,[2222222.2222222225],[300.0],2222222.222222222,300.0,JMC_data
509,CuInTe2,Conductivity,,[2133.1058020477817],[295],2133.1058020478,295.0,JMC_data
510,HfZr,Conductivity,,[714285.7142857143],"[460.0, 480.0]",714285.7142857143,470.0,JMC_data
511,Ti,Conductivity,,[2564102.5641025645],[295],2564102.564102564,295.0,JMC_data
512,Ba14Co400Pb23Sb1150Te50,Conductivity,,[106382.97872340426],[305.0],106382.9787234043,305.0,JMC_data
513,CaMnO3,Conductivity,,[500.0],[800.0],500.0,800.0,JMC_data
514,GeSbTe,Conductivity,,[68965.5172413793],[673.0],68965.51724137929,673.0,JMC_data
515,NiO,Conductivity,,[0.0009891196834817012],[295],0.0009891197,295.0,JMC_data
516,NiO,Conductivity,,"[1.0, 0.125]",[300.0],0.5625,300.0,JMC_data
517,LaMn2O7Sr2,Conductivity,,[100.0],[295],100.0,295.0,JMC_data
518,O3Y2,Conductivity,,[2040816.3265306123],[300.0],2040816.3265306118,300.0,JMC_data
519,Sb2Te3,Conductivity,,[97087.37864077669],[323.0],97087.3786407767,323.0,JMC_data
520,Cu2Se,Conductivity,,[1000000.0],[295],1000000.0,295.0,JMC_data
521,CuMgZn,Conductivity,,[0.9433962264150942],[295],0.9433962264,295.0,JMC_data
522,B44Si2Tb,Conductivity,,[2.8571428571428568],[295],2.8571428571,295.0,JMC_data
523,AlB14Mg,Conductivity,,[1.0],[295],1.0,295.0,JMC_data
524,GaSb9Yb11,Conductivity,,[52.631578947368425],[295],52.631578947399994,295.0,JMC_data
525,GaSb9Yb11,Conductivity,,[50.0],[295],50.0,295.0,JMC_data
526,Bi2S3,Conductivity,,[20.0],[295],20.0,295.0,JMC_data
527,Pb2SeTe,Conductivity,,[0.2],[295],0.2,295.0,JMC_data
528,O2Ti,Conductivity,,[0.9615384615384615],[295],0.9615384615,295.0,JMC_data
529,O2Ti,Conductivity,,[0.016666666666666666],[295],0.0166666667,295.0,JMC_data
530,BiCo19O40Zn10,Conductivity,,[0.03225806451612903],[308.0],0.0322580645,308.0,JMC_data
531,BiCo9O20Zn5,Conductivity,,[0.1075268817204301],[308.0],0.1075268817,308.0,JMC_data
532,CaCu3O12Ti4,Conductivity,,"[10.0, 1.0]",[295],5.5,295.0,JMC_data
533,C2OT,Conductivity,,[1e-07],[295],1e-07,295.0,JMC_data
534,C2OT,Conductivity,,[0.0001],[295],0.0001,295.0,JMC_data
535,Bi2S3,Conductivity,,"[0.9615384615384615, 0.9523809523809523]",[295],0.956959707,295.0,JMC_data
536,SeSn,Conductivity,,[27.027027027027025],[300.0],27.027027027,300.0,JMC_data
537,Bi2Te3,Conductivity,,[100000.00000000001],[295],100000.0,295.0,JMC_data
538,Mn4Si7,Conductivity,,"[20.0, 10.0]",[903.0],15.0,903.0,JMC_data
539,Mn17Si30,Conductivity,,[0.030303030303030304],[180.0],0.0303030303,180.0,JMC_data
540,NiTe,Conductivity,,"[2000000.0, 1666666.6666666667]","[273.0, 573.0]",1833333.333333333,423.0,JMC_data
541,Co8Sb23Te,Conductivity,,[33.333333333333336],[301.0],33.3333333333,301.0,JMC_data
542,NbS15Ta4,Conductivity,,[99999.99999999999],[295],100000.0,295.0,JMC_data
543,O2Ti,Conductivity,,[66666.66666666667],[523.0],66666.6666666667,523.0,JMC_data
544,Ba40Mn30O107Y10,Conductivity,,[0.9345794392523364],[303.0],0.9345794393,303.0,JMC_data
545,FeSe,Conductivity,,[0.00125],"[473.0, 673.0]",0.00125,573.0,JMC_data
546,FeSe,Conductivity,,[0.9615384615384615],[295],0.9615384615,295.0,JMC_data
547,OZn,Conductivity,,[3333.3333333333335],[748.0],3333.3333333333007,748.0,JMC_data
548,AlCuO2,Conductivity,,[6.666666666666667],[1173.0],6.666666666699999,1173.0,JMC_data
549,Al2O3,Conductivity,,[0.2],[295],0.2,295.0,JMC_data
550,AlPb200Te200,Conductivity,,[175438.5964912281],[295],175438.59649122812,295.0,JMC_data
551,AlPb100Te100,Conductivity,,[526315.7894736843],[295],526315.7894736843,295.0,JMC_data
552,Ba5Co80PbSb230Te10,Conductivity,,[49751.243781094534],[320.0],49751.243781094505,320.0,JMC_data
553,LaPb3,Conductivity,,[2777777.777777778],[300.0],2777777.777777778,300.0,JMC_data
554,LiNbO3,Conductivity,,[0.0979431929480901],[300.0],0.0979431929,300.0,JMC_data
555,HfNi2Sn2Zr,Conductivity,,[70921.98581560285],[295],70921.9858156028,295.0,JMC_data
556,BiErPd,Conductivity,,[99999.99999999999],[160.0],100000.0,160.0,JMC_data
557,BiErPd2,Conductivity,,[714285.7142857143],[300.0],714285.7142857143,300.0,JMC_data
558,CoGeTe,Conductivity,,[10000.0],[300.0],10000.0,300.0,JMC_data
559,O2Ru,Conductivity,,[1428571.4285714286],[295],1428571.428571429,295.0,JMC_data
560,CdS,Conductivity,,[6.329113924050633e-05],[295],6.329110000000001e-05,295.0,JMC_data
561,CMo2Tx,Conductivity,,[277.77777777777777],[295],277.7777777778,295.0,JMC_data
562,CTxV2,Conductivity,,[38461.538461538454],[295],38461.538461538395,295.0,JMC_data
563,CTxV2,Conductivity,,[38461.538461538454],[295],38461.538461538395,295.0,JMC_data
564,CST,Conductivity,,[114416.47597254005],[295],114416.4759725401,295.0,JMC_data
565,NiTi,Conductivity,,[1123595.5056179774],[295],1123595.5056179771,295.0,JMC_data
566,Ni513Ti487,Conductivity,,[847457.6271186441],[295],847457.6271186441,295.0,JMC_data
567,Ni129Ti121,Conductivity,,[1052631.5789473683],[295],1052631.578947368,295.0,JMC_data
568,Mn3Sn,Conductivity,,[277777.77777777775],[295],277777.7777777778,295.0,JMC_data
569,Ca3Co4O9,Conductivity,,[12500.000000000002],[318.0],12500.0,318.0,JMC_data
570,BiCa29Co40O90,Conductivity,,[25000.000000000004],[318.0],25000.0,318.0,JMC_data
571,Ba7Bi10Ca290Co400O900,Conductivity,,[35714.28571428572],[318.0],35714.285714285696,318.0,JMC_data
572,Co2NaO4,Conductivity,,[3333.333333333333],"[300.0, 973.0]",3333.3333333333007,636.5,JMC_data
573,Bi19O40PbPd10,Conductivity,,[1000.0],[700.0],1000.0,700.0,JMC_data
574,MgSe,Conductivity,,[0.1],[373.0],0.1,373.0,JMC_data
575,MgSe,Conductivity,,[0.1],[373.0],0.1,373.0,JMC_data
576,Cu2Sb,Conductivity,,[250000.0],[300.0],250000.0,300.0,JMC_data
577,Bi2Se3,Conductivity,,[25188.916876574305],"[300.0, 590.0]",25188.9168765743,445.0,JMC_data
578,Bi100CuSe150,Conductivity,,[36630.03663003663],[300.0],36630.0366300366,300.0,JMC_data
579,O2Sn,Conductivity,,[0.9433962264150942],[300.0],0.9433962264,300.0,JMC_data
580,Boron,Conductivity,,[200.0],[298.0],200.0,298.0,JMC_data
581,Ga4Sr,Conductivity,,[3134796238.2445145],[295],3134796238.244514,295.0,JMC_data
582,Cu2Te,Conductivity,,[500000.0],"[325.0, 650.0]",500000.0,487.5,JMC_data
583,C2S,Conductivity,,[67934782.60869566],[295],67934782.60869566,295.0,JMC_data
584,OZn,Conductivity,,[98039.2156862745],[295],98039.21568627447,295.0,JMC_data
585,OZn,Conductivity,,[98039.2156862745],[295],98039.21568627447,295.0,JMC_data
586,O2Ti,Conductivity,,[0.003076923076923077],"[745.0, 1032.0]",0.0030769231,888.5,JMC_data
587,AgCo9Na6O20,Conductivity,,[33112.58278145696],[765.0],33112.582781457,765.0,JMC_data
588,NiSnTi,Conductivity,,[6060.60606060606],[295],6060.6060606061,295.0,JMC_data
589,CrLaO3,Conductivity,,[33.00330033003301],[756.0],33.00330033,756.0,JMC_data
590,Fe47Si100Zr3,Conductivity,,[43478.260869565216],[700.0],43478.2608695652,700.0,JMC_data
