,sorted_formula,Model,Model_Type,Value,Temperature_Value,Value_Average,Temperature_Average,source
0,Sn49Te50V,PF,,[0.00374],[873.0],0.00374,873.0,JMC_data
1,CrPb50Te50,PF,,[0.0033],[295],0.0033,295.0,JMC_data
2,Ba100O300Sn99Ta,PF,,[100000.0],[463.0],100000.0,463.0,JMC_data
3,Ba20Co3O60Sn17,PF,,[6000000000.0],[470.0],6000000000.0,470.0,JMC_data
4,Cu2Te,PF,,[0.00017999999999999998],[588.0],0.00018,588.0,JMC_data
5,Cu2Te,PF,,[0.0009000000000000001],[600.0],0.0009000000000000002,600.0,JMC_data
6,Bi2Ca48Co50O125,PF,,[0.00044000000000000007],[973.0],0.00044,973.0,JMC_data
7,Ca2Co2O5,PF,,[0.00032],[973.0],0.00032,973.0,JMC_data
8,Ba30C7Co20O81,PF,,[900.0000000000001],[295],900.0,295.0,JMC_data
9,OZn,PF,,[0.00018],[643.0],0.00018,643.0,JMC_data
10,Al2O3,PF,,[0.00043],[600.0],0.00043,600.0,JMC_data
11,Al2O3,PF,,[0.00026000000000000003],[295],0.00026000000000000003,295.0,JMC_data
12,AgSbSn18Te20,PF,,[0.00198],[723.0],0.00198,723.0,JMC_data
13,AgSbSn18Te20,PF,,[0.00198],[673.0],0.00198,673.0,JMC_data
14,AgSbSn18Te20,PF,,[0.00198],[723.0],0.00198,723.0,JMC_data
15,AgSbSn18Te20,PF,,[0.00198],[723.0],0.00198,723.0,JMC_data
16,Bi200Se30Te271,PF,,[0.00267],[300.0],0.00267,300.0,JMC_data
17,Bi20Se3Te27,PF,,[0.0022],[300.0],0.0022,300.0,JMC_data
18,Bi200Se30Te273,PF,,[0.0018100000000000002],[498.0],0.0018100000000000002,498.0,JMC_data
19,Bi20Se3Te27,PF,,[0.0008],[498.0],0.0008,498.0,JMC_data
20,Bi40Se3Te57,PF,,[0.0014],[405.0],0.0014,405.0,JMC_data
21,CoSnTa,PF,,[0.001093],[820.0],0.001093,820.0,JMC_data
22,CoSnTa,PF,,[0.001093],[820.0],0.001093,820.0,JMC_data
23,CoSnTa,PF,,[0.001093],[820.0],0.001093,820.0,JMC_data
24,CeO2,PF,,[6.25e-10],[673.0],6e-10,673.0,JMC_data
25,CoNbSn,PF,,[0.0035],[1000.0],0.0035,1000.0,JMC_data
26,O60Sr19Ti20Y,PF,,[0.0009029999999999999],[665.0],0.0009029999999999999,665.0,JMC_data
27,Ag,PF,,[0.0022],[720.0],0.0022,720.0,JMC_data
28,PbTe,PF,,[0.005616],[500.0],0.0056159999999999995,500.0,JMC_data
29,FeLaO3,PF,,[0.0001],[1050.0],0.0001,1050.0,JMC_data
30,FeLa10Ni9O30,PF,,[7e-05],[800.0],7.000000000000001e-05,800.0,JMC_data
31,CrGeTe3,PF,,[0.0007],[833.0],0.0007,833.0,JMC_data
32,DEOPT,PF,,[0.00046899999999999996],[295],0.000469,295.0,JMC_data
33,Mg40Si7Sn13,PF,,[0.00256],[500.0],0.00256,500.0,JMC_data
34,Mg40Si7Sn13,PF,,[0.00256],[500.0],0.00256,500.0,JMC_data
35,Al2Fe2Mn18Si33,PF,,[0.00195],[800.0],0.00195,800.0,JMC_data
36,Cu10MgO20Rh9,PF,,[0.0007],[1000.0],0.0007,1000.0,JMC_data
37,Br,PF,,[0.0005],[773.0],0.0005,773.0,JMC_data
38,TeZn,PF,,[0.0045000000000000005],[295],0.0045000000000000005,295.0,JMC_data
39,TeZn,PF,,[0.00445],[295],0.00445,295.0,JMC_data
40,TeZn,PF,,[0.0043],[295],0.0043,295.0,JMC_data
41,TeZn,PF,,[0.0045000000000000005],[373.0],0.0045000000000000005,373.0,JMC_data
42,Bi50Cu50O53Te50,PF,,[0.000624],[723.0],0.000624,723.0,JMC_data
43,Bi50Cu50O53Te50,PF,,[0.000624],[723.0],0.000624,723.0,JMC_data
44,BiCuOTe,PF,,[0.0005369999999999999],[723.0],0.0005369999999999999,723.0,JMC_data
45,GeTe,PF,,[0.004200000000000001],[673.0],0.004200000000000001,673.0,JMC_data
46,GeTe,PF,,[0.004200000000000001],[673.0],0.004200000000000001,673.0,JMC_data
47,InTe,PF,,[0.00063],[541.0],0.00063,541.0,JMC_data
48,Bi19Cu20O19SSe20Zn,PF,,[0.00045999999999999996],[750.0],0.00046,750.0,JMC_data
49,Ru,PF,,[0.000155],[873.0],0.000155,873.0,JMC_data
50,Bi2Te3,PF,,[0.001473],[295],0.001473,295.0,JMC_data
51,NaNbO3,PF,,[4.35e-05],[295],4.35e-05,295.0,JMC_data
52,MnTe,PF,,[6.479999999999999e-05],[295],6.48e-05,295.0,JMC_data
53,MnTe,PF,,[6.479999999999999e-05],[295],6.48e-05,295.0,JMC_data
54,Cu3Mn37Te40,PF,,[1.8399999999999997e-05],[295],1.84e-05,295.0,JMC_data
55,Cu3Mn37Te40,PF,,[0.0005842],[773.0],0.0005842000000000001,773.0,JMC_data
56,Ge91Sn9,PF,,[4.2000000000000006e-08],[300.0],4.2000000000000006e-08,300.0,JMC_data
57,Ge87Sn13,PF,,[4.4000000000000006e-05],[300.0],4.4e-05,300.0,JMC_data
58,CNSTW,PF,,[3e-06],[350.0],3e-06,350.0,JMC_data
59,PbTe,PF,,[119760.0],[900.0],119760.0,900.0,JMC_data
60,Ag2Se,PF,,[0.0022],[295],0.0022,295.0,JMC_data
61,GdNdS3,PF,,[0.00029],[950.0],0.00029,950.0,JMC_data
62,EuGdS4Sm,PF,,[9.2e-07],[950.0],9.2e-07,950.0,JMC_data
63,OZn,PF,,[0.00017999999999999998],[333.0],0.00018,333.0,JMC_data
64,SnTe,PF,,[0.0017000000000000001],[573.0],0.0017,573.0,JMC_data
65,PbTe,PF,,[0.0008500000000000001],[326.0],0.0008500000000000001,326.0,JMC_data
66,Cu197S100,PF,,[0.00112],[1000.0],0.00112,1000.0,JMC_data
67,Ge25Mg200Sb3Sn72,PF,,[0.00401],[573.0],0.0040100000000000005,573.0,JMC_data
68,BiCuOSe,PF,,[0.0015170000000000001],[835.0],0.001517,835.0,JMC_data
69,BiCuOSe,PF,,[0.0015170000000000001],[835.0],0.001517,835.0,JMC_data
70,Cu9S5,PF,,[0.0012],[773.0],0.0012,773.0,JMC_data
71,Fe,PF,,[0.0035],[748.0],0.0035,748.0,JMC_data
72,Fe,PF,,[0.0035],[295],0.0035,295.0,JMC_data
73,Ce11Co25Fe175La34Sb600,PF,,[0.0035],[723.0],0.0035,723.0,JMC_data
74,Ce11Co25Fe175La34Sb600,PF,,[0.0035],[295],0.0035,295.0,JMC_data
75,DEOPT,PF,,[1.1089999999999999e-05],[295],1.109e-05,295.0,JMC_data
76,CNT,PF,,[0.00015099999999999998],[295],0.00015099999999999998,295.0,JMC_data
77,CNSTW,PF,,[0.000526],[295],0.000526,295.0,JMC_data
78,Ag4Pb90Sb5Te100,PF,,[0.00116],[673.0],0.00116,673.0,JMC_data
79,Ba2O15Pb5Sr3,PF,,[0.00043],[773.0],0.00043,773.0,JMC_data
80,Bi25GaSb75Te150,PF,,[0.0022],[295],0.0022,295.0,JMC_data
81,Bi25GaSb75Te150,PF,,[0.0022],[295],0.0022,295.0,JMC_data
82,Cu10Se4Te,PF,,[0.0014500000000000001],[1000.0],0.00145,1000.0,JMC_data
83,BiSbTe,PF,,[0.0046],[300.0],0.0046,300.0,JMC_data
84,Bi2Te3,PF,,"[0.0015, 0.0021000000000000003]","[623.0, 673.0]",0.0018000000000000004,648.0,JMC_data
85,Bi5Te7,PF,,[0.001284],[320.0],0.001284,320.0,JMC_data
86,Bi100Te143,PF,,[0.001284],[320.0],0.001284,320.0,JMC_data
87,Cu2Se,PF,,[2.3],[350.0],2.3,350.0,JMC_data
88,S2Ti,PF,,[0.0010500000000000002],[295],0.0010500000000000002,295.0,JMC_data
89,Bi198Ca65Mg190Yb35Zn10,PF,,[0.001],[295],0.001,295.0,JMC_data
90,Bi99Ca50Mg95Zn5,PF,,[0.0005],[295],0.0005,295.0,JMC_data
91,Bi2SeTe2,PF,,[0.00245],[369.0],0.0024500000000000004,369.0,JMC_data
92,Bi2SeTe2,PF,,[0.00245],[369.0],0.0024500000000000004,369.0,JMC_data
93,Bi40S57Se3,PF,,[0.000124],[573.0],0.000124,573.0,JMC_data
94,Mn49SbTe50,PF,,[0.0017679999999999998],[730.0],0.0017679999999999996,730.0,JMC_data
95,BiCuOSe,PF,,[7.999999999999999e-05],[295],8e-05,295.0,JMC_data
96,Bi3Sb197Yb100Zn200,PF,,[0.00145],[700.0],0.00145,700.0,JMC_data
97,Co80InPrSb240,PF,,[0.00233],[609.0],0.00233,609.0,JMC_data
98,B2O3,PF,,[0.0032],[823.0],0.0032,823.0,JMC_data
99,SeSn,PF,,[0.00101],[295],0.00101,295.0,JMC_data
100,A3B2HS167T2Ti83,PF,,[0.000904],[300.0],0.000904,300.0,JMC_data
101,Ag21Sb29Te54,PF,,[0.00235],[300.0],0.00235,300.0,JMC_data
102,Ba10Mn13Sb20Zn7,PF,,[6.300000000000001e-06],[473.0],6.3e-06,473.0,JMC_data
103,Ba10Mn13Sb20Zn7,PF,,[6.300000000000001e-06],[473.0],6.3e-06,473.0,JMC_data
104,Hf30Ni103Sn100Zr70,PF,,[0.0030700000000000002],[773.0],0.00307,773.0,JMC_data
105,Ce4Fe37Nd4Ni3Sb120,PF,,[0.0035],[295],0.0035,295.0,JMC_data
106,Ce9Co10Fe70Nd9Sb240,PF,,[0.0036000000000000003],[700.0],0.0036000000000000008,700.0,JMC_data
107,Fe,PF,,[0.0035],[748.0],0.0035,748.0,JMC_data
108,Ce4Fe37Nd4Ni3Sb120,PF,,[0.0035],[808.0],0.0035,808.0,JMC_data
109,Ce4Fe37Nd4Ni3Sb120,PF,,[0.0035],[808.0],0.0035,808.0,JMC_data
110,DEOPT,PF,,[0.000334],[295],0.000334,295.0,JMC_data
111,O3SrTi,PF,,[0.002],[1000.0],0.002,1000.0,JMC_data
112,BiCo19O40Zn10,PF,,[2.2999999999999996e-06],[668.0],2.3e-06,668.0,JMC_data
113,BiCo19O40Zn10,PF,,[2.2999999999999996e-06],[668.0],2.3e-06,668.0,JMC_data
114,SnTe8,PF,,[0.0001146],[295],0.0001146,295.0,JMC_data
115,Fe,PF,,[0.0035],[295],0.0035,295.0,JMC_data
116,Ca7Ce7Co10Fe70Nd7Sb240,PF,,[0.0035],[748.0],0.0035,748.0,JMC_data
117,Ca7Ce7Co10Fe70Nd7Sb240,PF,,[0.0035],[295],0.0035,295.0,JMC_data
118,SeSn,PF,,"[0.0002, 0.0004]","[300.0, 600.0]",0.00030000000000000003,450.0,JMC_data
119,BiSb3Te6,PF,,[0.004],[373.0],0.004,373.0,JMC_data
120,CNT,PF,,[3.7999999999999995e-05],[295],3.8e-05,295.0,JMC_data
121,S2Ti,PF,,[0.00045],[295],0.00045,295.0,JMC_data
122,DEOPT,PF,,[0.000143],[300.0],0.000143,300.0,JMC_data
123,EuSb2Zn2,PF,,[0.0016],[600.0],0.0016,600.0,JMC_data
124,Ba3Mg21Sb16,PF,,[1.28e-05],[725.0],1.28e-05,725.0,JMC_data
125,Mo3Sb7,PF,,[0.00020099999999999998],[300.0],0.00020099999999999998,300.0,JMC_data
126,Mo29NiSb70,PF,,[0.00028],[300.0],0.00028000000000000003,300.0,JMC_data
127,Mo14NiSb35,PF,,[0.000261],[300.0],0.000261,300.0,JMC_data
128,Mo29NiSb70,PF,,[0.00117],[850.0],0.00117,850.0,JMC_data
129,FeMo29Sb70,PF,,[0.00119],[850.0],0.00119,850.0,JMC_data
130,Co16Sb47Te2,PF,,[0.0055],[673.0],0.0055000000000000005,673.0,JMC_data
131,MgTe,PF,,[0.0021999999999999997],[900.0],0.0022,900.0,JMC_data
132,Cu7Te4,PF,,[6.000000000000001e-05],[650.0],6.000000000000002e-05,650.0,JMC_data
133,Cu2Te,PF,,[0.00014],[650.0],0.00014,650.0,JMC_data
134,Ag100NaSb99Se200,PF,,[0.0005700000000000001],[573.0],0.0005700000000000001,573.0,JMC_data
135,NiSnZr,PF,,[0.00145],[873.0],0.00145,873.0,JMC_data
136,NaPb49Se50,PF,,[0.00182],[860.0],0.00182,860.0,JMC_data
137,NaPb49Se50,PF,,[0.00014],[310.0],0.00014,310.0,JMC_data
138,NaPb49Se50,PF,,[0.00182],[860.0],0.00182,860.0,JMC_data
139,NaPb49Se50,PF,,[0.00182],[860.0],0.00182,860.0,JMC_data
140,S2Ti,PF,,[0.00145],[300.0],0.00145,300.0,JMC_data
141,Ag11Gd6Sn94Te100,PF,,[0.0018],[873.0],0.0018000000000000004,873.0,JMC_data
142,Ag2Se,PF,,[0.000825],[295],0.000825,295.0,JMC_data
143,Ag2Se,PF,,[0.004654999999999999],[376.0],0.004654999999999999,376.0,JMC_data
144,Ag2Se,PF,,[0.0009874],[300.0],0.0009874,300.0,JMC_data
145,Ag2Se,PF,,[0.0006169999999999999],[295],0.0006169999999999999,295.0,JMC_data
146,CrPb39Te40,PF,,[0.00365],[295],0.003650000000000001,295.0,JMC_data
147,PbTe,PF,,[0.0038],[295],0.0038,295.0,JMC_data
148,Cr3Pb197Se50Te150,PF,,[0.0024000000000000002],[295],0.0024,295.0,JMC_data
149,Pb100Se100Zn,PF,,[0.00262],[523.0],0.0026200000000000004,523.0,JMC_data
150,Pb40Se40Zn3,PF,,[0.00251],[523.0],0.00251,523.0,JMC_data
151,AgCo9Na6O20,PF,,[0.000444],[859.0],0.0004440000000000001,859.0,JMC_data
152,AgCo9Na6O20,PF,,[0.000444],[859.0],0.0004440000000000001,859.0,JMC_data
153,NSbSr3,PF,,[0.00165],[600.0],0.0016500000000000002,600.0,JMC_data
154,NSbSr3,PF,,[0.00165],[600.0],0.0016500000000000002,600.0,JMC_data
155,SeSn,PF,,[0.00101],[600.0],0.00101,600.0,JMC_data
156,Ba2Co40In5Sb120,PF,,[0.00303],[643.5],0.00303,643.5,JMC_data
157,Ba2Co40In5Sb120,PF,,[0.00303],[643.5],0.00303,643.5,JMC_data
158,Ag18Mg20Sb19,PF,,[0.00196],[573.0],0.0019600000000000004,573.0,JMC_data
159,Ag90Mg97Sb95Zn3,PF,,[0.0023],[573.0],0.0023,573.0,JMC_data
160,Ag90Mg97Sb95Zn3,PF,,[0.0013],[323.0],0.0013000000000000002,323.0,JMC_data
161,HP3T,PF,,[2.23e-09],[295],2.2000000000000003e-09,295.0,JMC_data
162,AINP,PF,,[1.47e-06],[295],1.47e-06,295.0,JMC_data
163,CMNTW,PF,,[1.8e-06],[295],1.8e-06,295.0,JMC_data
164,Bi2Te3,PF,,[2.54e-06],[295],2.54e-06,295.0,JMC_data
165,CNT,PF,,[3.78e-08],[295],3.78e-08,295.0,JMC_data
166,O2Ti,PF,,[2.17e-06],[295],2.17e-06,295.0,JMC_data
167,O2Ti,PF,,[0.0005],[300.0],0.0005,300.0,JMC_data
168,O2Ti,PF,,[0.0005],[300.0],0.0005,300.0,JMC_data
169,O2Ti,PF,,[0.00025],[900.0],0.00025,900.0,JMC_data
170,O3SrTi,PF,,[0.0015],[1000.0],0.0015,1000.0,JMC_data
171,GeTe,PF,,[0.0010400000000000001],[295],0.0010400000000000001,295.0,JMC_data
172,Co20Fe20Nd7Sb120,PF,,[0.258],[714.0],0.258,714.0,JMC_data
173,PbTe,PF,,[0.0045000000000000005],[1000.0],0.0045000000000000005,1000.0,JMC_data
174,OZn,PF,,[0.000484],[1000.0],0.000484,1000.0,JMC_data
175,NbO200Zn199,PF,,[0.000484],[1000.0],0.000484,1000.0,JMC_data
176,NbO200Zn199,PF,,[0.000484],[1000.0],0.000484,1000.0,JMC_data
177,SeSn,PF,,[0.00174],[770.0],0.0017400000000000002,770.0,JMC_data
178,Ni,PF,,[0.002],[873.0],0.002,873.0,JMC_data
179,Ni,PF,,[0.0015],[773.0],0.0015,773.0,JMC_data
180,Ni,PF,,[0.002],[873.0],0.002,873.0,JMC_data
181,Co23Ni2S25Sb25,PF,,[0.002],[873.0],0.002,873.0,JMC_data
182,InMg8Pb60Sn131Te200,PF,,[0.0011],[300.0],0.0011,300.0,JMC_data
183,Ca14Co20CuO45,PF,,[0.000814],[1073.0],0.0008139999999999999,1073.0,JMC_data
184,BiNdO7Ru2,PF,,[0.00033],[1260.0],0.00033000000000000005,1260.0,JMC_data
185,O44Ti25,PF,,[0.000755],[973.0],0.0007549999999999999,973.0,JMC_data
186,Ge25Li4Mg196Sn75,PF,,[0.0018000000000000002],[723.0],0.0018000000000000004,723.0,JMC_data
187,Ge25Li4Mg196Sn75,PF,,[0.0018000000000000002],[723.0],0.0018000000000000004,723.0,JMC_data
188,Bi22Sb3,PF,,[0.0045000000000000005],[210.0],0.0045000000000000005,210.0,JMC_data
189,C2O,PF,,[0.00041999999999999996],[1073.0],0.00042,1073.0,JMC_data
190,Ag2BaSe4Sn,PF,,[3.5e-05],[623.0],3.5e-05,623.0,JMC_data
191,Ag2000Ba1000Ga9Se4000Sn991,PF,,[0.00012109999999999999],[623.0],0.00012109999999999999,623.0,JMC_data
192,Ag2000Ba1000Ga9Se4000Sn991,PF,,[0.00011309999999999998],[623.0],0.0001131,623.0,JMC_data
193,SnTe,PF,,[0.00034],[300.0],0.00034,300.0,JMC_data
194,SnTe,PF,,[0.00091],[600.0],0.00091,600.0,JMC_data
195,Sb21Sn81Te100,PF,,[0.0018300000000000002],[600.0],0.00183,600.0,JMC_data
196,In2Sb43Sn205Te250,PF,,[0.00125],[295],0.00125,295.0,JMC_data
197,In7Sb170Se20Sn823Te980,PF,,[0.0024000000000000002],[923.0],0.0024,923.0,JMC_data
198,NSTsW,PF,,[0.00015999999999999999],[295],0.00016,295.0,JMC_data
199,Bi20Te33,PF,,[0.00235],[312.0],0.00235,312.0,JMC_data
200,Bi20Te33,PF,,[0.00235],[312.0],0.00235,312.0,JMC_data
201,Bi20Te33,PF,,[0.00235],[312.0],0.00235,312.0,JMC_data
202,BiTe2Tl,PF,,[0.00038],[340.0],0.00038,340.0,JMC_data
203,CoSb3,PF,,[0.0016],[550.0],0.0016,550.0,JMC_data
204,Bi2Te3,PF,,[0.0040999999999999995],[300.0],0.0041,300.0,JMC_data
205,Bi3Sb7Te15,PF,,[0.0002],[150.0],0.0002,150.0,JMC_data
206,Bi2Te3,PF,,[0.0040999999999999995],[300.0],0.0041,300.0,JMC_data
207,Bi2Te3,PF,,[0.0040999999999999995],[122.0],0.0041,122.0,JMC_data
208,AlCuO2,PF,,[4.980000000000001e-05],[1140.0],4.98e-05,1140.0,JMC_data
209,AlCuO2,PF,,[4.980000000000001e-05],[1140.0],4.98e-05,1140.0,JMC_data
210,Ni20SbSn19Ti20,PF,,[0.00615],[650.0],0.00615,650.0,JMC_data
211,DEOPT,PF,,[1.1089999999999999e-05],[300.0],1.109e-05,300.0,JMC_data
212,DEOPT,PF,,"[7.5e-07, 1e-07]",[295],4.25e-07,295.0,JMC_data
213,BST,PF,,[0.00467],[300.0],0.0046700000000000005,300.0,JMC_data
214,Li,PF,,[0.00185],[723.0],0.00185,723.0,JMC_data
215,BiSbTe,PF,,[0.005],[295],0.005,295.0,JMC_data
216,DEOPT,PF,,[0.00046899999999999996],[295],0.000469,295.0,JMC_data
217,Nd93O100Sb100Sr7Zn100,PF,,[3.9e-06],[700.0],3.9e-06,700.0,JMC_data
218,Sb4Sn21Te25,PF,,[0.0025],[750.0],0.0025,750.0,JMC_data
219,Bi2S2Se,PF,,[0.00043],[523.0],0.00043,523.0,JMC_data
220,Bi2S3,PF,,[0.00029499999999999996],[523.0],0.000295,523.0,JMC_data
221,Bi2S2Se,PF,,[0.000603],[773.0],0.000603,773.0,JMC_data
222,O7Tb4,PF,,[2.88e-06],[973.0],2.88e-06,973.0,JMC_data
223,S125Ti63,PF,,[0.0013000000000000002],[663.0],0.0013000000000000002,663.0,JMC_data
224,S125Ti63,PF,,[0.0013000000000000002],[663.0],0.0013000000000000002,663.0,JMC_data
225,Hf30Ni50SbSn49Zr20,PF,,[0.00439],[790.0],0.004390000000000001,790.0,JMC_data
226,DEOPT,PF,,[5e-07],[360.0],5e-07,360.0,JMC_data
227,DEOPT,PF,,[5e-07],[360.0],5e-07,360.0,JMC_data
228,DEOPT,PF,,[5e-07],[360.0],5e-07,360.0,JMC_data
229,Bi2Te3,PF,,[0.0006799999999999999],[293.0],0.0006799999999999999,293.0,JMC_data
230,Bi2Te3,PF,,[0.00151],[295],0.00151,295.0,JMC_data
231,PbTe,PF,,[700.0],[600.0],700.0,600.0,JMC_data
232,Cu150Sb49Se200Sn,PF,,[1310.0],[300.0],1310.0,300.0,JMC_data
233,GeTe,PF,,[2.2e-05],[300.0],2.2e-05,300.0,JMC_data
234,OZn,PF,,[39000.0],[300.0],39000.0,300.0,JMC_data
235,B50CuS50T50,PF,,[0.0022600000000000003],[525.0],0.0022600000000000003,525.0,JMC_data
236,B50CuS50T50,PF,,[0.00162],[525.0],0.00162,525.0,JMC_data
237,Bi2Te3,PF,,[3.9e-06],[295],3.9e-06,295.0,JMC_data
238,DEOPT,PF,,[5e-08],[295],5e-08,295.0,JMC_data
239,SeSn,PF,,[0.0007700000000000001],[650.0],0.0007700000000000001,650.0,JMC_data
240,Cu21Fe9Se40Sn10,PF,,[0.00059],[800.0],0.00059,800.0,JMC_data
241,Fe8Mo52Sb135Te5,PF,,[0.0019],[850.0],0.0019,850.0,JMC_data
242,Mo150Ni3Sb270Te80,PF,,[0.00252],[850.0],0.00252,850.0,JMC_data
243,Mo15Sb27Te8,PF,,[0.0019399999999999999],[850.0],0.00194,850.0,JMC_data
244,LaNb,PF,,"[0.00165, 0.0017]",[1100.0],0.0016749999999999998,1100.0,JMC_data
245,Co40In3La5Sb120,PF,,[3390.0],[644.0],3390.0,644.0,JMC_data
246,Bi,PF,,[0.002],[840.0],0.002,840.0,JMC_data
247,Al2NiO100Zn97,PF,,[0.000616],[673.0],0.000616,673.0,JMC_data
248,Al2NiO100Zn97,PF,,[0.000616],[773.0],0.000616,773.0,JMC_data
249,AlNiO50Zn48,PF,,[0.000496],[773.0],0.000496,773.0,JMC_data
250,Al2NiO100Zn97,PF,,[0.000616],[673.0],0.000616,673.0,JMC_data
251,AgBiOSe,PF,,[0.025],[500.0],0.025,500.0,JMC_data
252,AgBiOSe,PF,,[0.057],[700.0],0.057,700.0,JMC_data
253,AgBiOSe,PF,,[0.0325],[900.0],0.0325,900.0,JMC_data
254,Cu12S13Sb4,PF,,[0.001],[673.0],0.001,673.0,JMC_data
255,SSn,PF,,[0.000134],[823.0],0.000134,823.0,JMC_data
256,SSn,PF,,[0.000693],[800.0],0.0006929999999999999,800.0,JMC_data
257,S,PF,,[0.000622],[521.0],0.0006219999999999999,521.0,JMC_data
258,S,PF,,[0.0005070000000000001],[521.0],0.0005070000000000001,521.0,JMC_data
259,Bi25Mg160Pr2Sb75,PF,,[0.0018600000000000003],[725.0],0.00186,725.0,JMC_data
260,Bi25Mg160Pr2Sb75,PF,,[0.0018600000000000003],[725.0],0.00186,725.0,JMC_data
261,CoSbTi,PF,,[0.00055],[550.0],0.00055,550.0,JMC_data
262,Pristine,PF,,[0.0013100000000000002],[700.0],0.0013100000000000002,700.0,JMC_data
263,AgSe2Sn,PF,,[0.001],[350.0],0.001,350.0,JMC_data
264,AgSe2Sn,PF,,[0.00142],[625.0],0.0014199999999999998,625.0,JMC_data
265,BiCuOSe,PF,,[0.000254],[750.0],0.000254,750.0,JMC_data
266,Bi44Cu50Mg3O50Pb3Se50,PF,,[0.00111],[750.0],0.00111,750.0,JMC_data
267,BiCuOSe,PF,,[0.00081],[923.0],0.0008100000000000001,923.0,JMC_data
268,Bi8CaCu10O10PbSe10,PF,,[0.0009000000000000001],[873.0],0.0009000000000000002,873.0,JMC_data
269,Bi44Cu50Mg3O50Pb3Se50,PF,,[0.00111],[750.0],0.00111,750.0,JMC_data
270,Bi,PF,,[0.000635],[800.0],0.0006349999999999999,800.0,JMC_data
271,Bi,PF,,[0.000635],[800.0],0.0006349999999999999,800.0,JMC_data
272,Bi,PF,,[0.00026000000000000003],[295],0.00026000000000000003,295.0,JMC_data
273,PS2,PF,,[2.5e-08],[398.0],2.5e-08,398.0,JMC_data
274,DEOPT,PF,,[4.5e-08],[390.0],4.5000000000000006e-08,390.0,JMC_data
275,DEOPT,PF,,[7.28e-06],[298.0],7.28e-06,298.0,JMC_data
276,PS2,PF,,[2.5e-08],[398.0],2.5e-08,398.0,JMC_data
277,Hf30Ni50Sb49SnZr20,PF,,[0.00439],[1000.0],0.004390000000000001,1000.0,JMC_data
278,NiPbZr,PF,,[0.0005200000000000001],[295],0.0005200000000000001,295.0,JMC_data
279,HfNi2Sn2Zr,PF,,[0.00030000000000000003],[295],0.00030000000000000003,295.0,JMC_data
280,BCOS,PF,,[0.00029],[295],0.00029,295.0,JMC_data
281,BCOS,PF,,[0.00092],[973.0],0.00092,973.0,JMC_data
282,Mg2Sn,PF,,[0.005],[295],0.005,295.0,JMC_data
283,GeMg2,PF,,[0.0006000000000000001],"[600.0, 1000.0]",0.0006000000000000001,800.0,JMC_data
284,Mg2Sn,PF,,[0.005019999999999999],[295],0.00502,295.0,JMC_data
285,PbS,PF,,[6e-06],[460.0],6e-06,460.0,JMC_data
286,PbS,PF,,[6e-06],[460.0],6e-06,460.0,JMC_data
287,PbSe,PF,,[9.5e-05],[460.0],9.499999999999999e-05,460.0,JMC_data
288,HMS,PF,,[0.002],[800.0],0.002,800.0,JMC_data
289,BST,PF,,[0.001],[298.0],0.001,298.0,JMC_data
290,Mg3Sb2,PF,,[0.00019800000000000002],[673.0],0.000198,673.0,JMC_data
291,Bi2Te3,PF,,[0.00491],[300.0],0.00491,300.0,JMC_data
292,Cu393Pb3Se200,PF,,[0.001454],[800.0],0.001454,800.0,JMC_data
293,Cu150Sb47Se200Sn3,PF,,[0.0017],[620.0],0.0017,620.0,JMC_data
294,PbS,PF,,[0.00071],[300.0],0.0007099999999999999,300.0,JMC_data
295,Co20Sb17Sn3Ti20,PF,,[0.00168],[980.0],0.00168,980.0,JMC_data
296,Mn37Na3Te40,PF,,[0.0009],[873.0],0.0009000000000000002,873.0,JMC_data
297,CNTs,PF,,[0.00074],[295],0.0007400000000000001,295.0,JMC_data
298,Bi2Se3,PF,,[0.00010300000000000001],[290.0],0.000103,290.0,JMC_data
299,Bi2Te3,PF,,[0.0025],[295],0.0025,295.0,JMC_data
300,Bi2Te3,PF,,[0.00024900000000000004],[295],0.00024900000000000004,295.0,JMC_data
301,Bi2Te3,PF,,[0.0025],[295],0.0025,295.0,JMC_data
302,Cu3NbS4,PF,,[9.7e-09],[306.0],9.7e-09,306.0,JMC_data
303,O3SrTi,PF,,"[0.0028, 0.0036000000000000003]",[300.0],0.0032,300.0,JMC_data
304,La5Na5Nb2O30Ti8,PF,,[0.00062],[700.0],0.00062,700.0,JMC_data
305,CeO2,PF,,[0.0625],[673.0],0.0625,673.0,JMC_data
306,Co2O3,PF,,[1.2e-07],[873.0],1.2000000000000002e-07,873.0,JMC_data
307,Co20Nb17Sb20,PF,,[0.00275],[950.0],0.0027500000000000003,950.0,JMC_data
308,Co20Nb17Sb20,PF,,[0.0025],[973.0],0.0025,973.0,JMC_data
309,PbTe,PF,,[0.00204],"[673.0, 723.0]",0.00204,698.0,JMC_data
310,PbTe,PF,,[0.00204],[723.0],0.00204,723.0,JMC_data
311,DEOPT,PF,,[0.000143],[300.0],0.000143,300.0,JMC_data
312,Mg20Si3Sn7,PF,,[0.0047],[523.0],0.0047,523.0,JMC_data
313,Mg20Si3Sn7,PF,,[0.0055000000000000005],[623.0],0.0055000000000000005,623.0,JMC_data
314,Ge44Mg400Sb3Sn153,PF,,[0.0046],[295],0.0046,295.0,JMC_data
