,sorted_formula,Model,Model_Type,Value,Temperature_Value,Value_Average,Temperature_Average,source
1571,CTh,ThermCond,total,[29.0],[295],29.0,295.0,JMC_data
1572,PbSe,ThermCond,total,[1.3],[295],1.3,295.0,JMC_data
1573,PbSe,ThermCond,total,[1.7],[295],1.7000000000000002,295.0,JMC_data
1574,BaHfO3,ThermCond,total,[10.4],[295],10.4,295.0,JMC_data
1575,BaHfO3,ThermCond,total,[4.44],[1076.0],4.44,1076.0,JMC_data
1576,Ba7Co400Sb1200Sr7Yb7,ThermCond,total,[2.3800000000000003],[295],2.38,295.0,JMC_data
1577,CMPS2,ThermCond,total,[1.5],[319.0],1.5,319.0,JMC_data
1578,Co2Ge3Te3,ThermCond,total,[3.4],[673.0],3.4,673.0,JMC_data
1579,Hf75Ni100SbSn99Zr25,ThermCond,total,[4.7],[295],4.7,295.0,JMC_data
1580,Co2HfSb2Zr,ThermCond,total,[3.7],[295],3.7,295.0,JMC_data
1581,OZn,ThermCond,lattice,[5.0],[1000.0],5.0,1000.0,JMC_data
1582,OZn,ThermCond,total,[7.0],[295],7.0,295.0,JMC_data
1583,CuGaTe2,ThermCond,total,[6.7],[300.0],6.7,300.0,JMC_data
1584,AgGaTe2,ThermCond,total,[1.7],[300.0],1.7000000000000002,300.0,JMC_data
1585,Bi2Te,ThermCond,total,[2.0],[250.0],2.0,250.0,JMC_data
1586,Co40Sb115SeTe4,ThermCond,total,[2.8],[773.0],2.8,773.0,JMC_data
1587,Co40Sb115SeTe4,ThermCond,lattice,"[1.77, 3.08]",[295],2.425,295.0,JMC_data
1588,OZn,ThermCond,total,[4.5],[300.0],4.5,300.0,JMC_data
1589,OZn,ThermCond,total,[4.5],[300.0],4.5,300.0,JMC_data
1590,Monolayer,ThermCond,total,[4.5],[295],4.5,295.0,JMC_data
1591,Sb,ThermCond,lattice,[2.5],[295],2.5,295.0,JMC_data
1592,CoNbSb,ThermCond,electronic,[2.34],[295],2.34,295.0,JMC_data
1593,Co5Nb5Sb4Sn,ThermCond,electronic,[0.63],[295],0.63,295.0,JMC_data
1594,IPb250Te249,ThermCond,electronic,[2.2],[295],2.2,295.0,JMC_data
1595,IPb250Te249,ThermCond,total,[4.0],[295],4.0,295.0,JMC_data
1596,I2Pb,ThermCond,total,[1.0],[700.0],1.0,700.0,JMC_data
1597,PbTe,ThermCond,total,[1.9],[700.0],1.9,700.0,JMC_data
1598,CoSb3,ThermCond,total,"[1.33, 1.46]",[295],1.395,295.0,JMC_data
1599,CoSb3,ThermCond,total,"[3.0, 10.0]",[295],6.5,295.0,JMC_data
1600,CoSb3,ThermCond,total,[1.94],[295],1.94,295.0,JMC_data
1601,CoSb3,ThermCond,lattice,[10.0],[300.0],10.0,300.0,JMC_data
1602,BiCuOSe,ThermCond,total,[0.83],[300.0],0.8300000000000001,300.0,JMC_data
1603,CoSb3,ThermCond,total,[1.1],[295],1.1,295.0,JMC_data
1604,CuGaTe2,ThermCond,total,[7.4],[295],7.4,295.0,JMC_data
1605,CHf,ThermCond,total,[29.3],[295],29.3,295.0,JMC_data
1606,BC2N,ThermCond,total,[806.5],[295],806.5,295.0,JMC_data
1607,CuFeS2,ThermCond,lattice,[49.0],[46.0],49.0,46.0,JMC_data
1608,Co17Fe3Sb60,ThermCond,total,[6.15],[295],6.15,295.0,JMC_data
1609,CoSb3,ThermCond,total,[6.8],[295],6.8,295.0,JMC_data
1610,S2Ti,ThermCond,total,[4.3],[295],4.3,295.0,JMC_data
1611,Co35Pd5Sb118Se2,ThermCond,lattice,[2.6],[295],2.6,295.0,JMC_data
1612,CoSb3,ThermCond,lattice,[10.0],[295],10.0,295.0,JMC_data
1613,Co19PdSb20Ti10Zr10,ThermCond,total,[5.7],[295],5.7,295.0,JMC_data
1614,Co19PdSb20Ti20,ThermCond,total,[8.7],[295],8.7,295.0,JMC_data
1615,Bi95Cu32Se160,ThermCond,total,"[0.47, 0.69]",[295],0.58,295.0,JMC_data
1616,Ca31Co400Sb1200,ThermCond,lattice,[1.1],[840.0],1.1,840.0,JMC_data
1617,LaO30Sr9Ti10,ThermCond,total,[3.1],[973.0],3.1,973.0,JMC_data
1618,O3SrTi,ThermCond,total,[11.2],[295],11.2,295.0,JMC_data
1619,CoSb3,ThermCond,total,"[5.3, 9.8]",[300.0],7.55,300.0,JMC_data
1620,OZn,ThermCond,total,"[98.0, 116.0]",[295],107.0,295.0,JMC_data
1621,OZn,ThermCond,total,"[46.0, 147.0]",[295],96.5,295.0,JMC_data
1622,OZn,ThermCond,total,[49.0],[295],49.0,295.0,JMC_data
1623,OZn,ThermCond,total,[37.0],[295],37.0,295.0,JMC_data
1624,OZn,ThermCond,total,[47.0],[295],47.0,295.0,JMC_data
1625,OZn,ThermCond,total,"[37.0, 49.0]",[295],43.0,295.0,JMC_data
1626,OZn,ThermCond,total,[50.0],[295],50.0,295.0,JMC_data
1627,Cu2Te,ThermCond,total,[6.1],[295],6.1,295.0,JMC_data
1628,Cu2Te,ThermCond,total,[2.4],[900.0],2.4,900.0,JMC_data
1629,Cu2Te,ThermCond,total,[1.5],[295],1.5,295.0,JMC_data
1630,Co16LaSb48,ThermCond,total,[2.39],[780.0],2.39,780.0,JMC_data
1631,CoSb3,ThermCond,total,"[8.0, 10.0]",[295],9.0,295.0,JMC_data
1632,Co16LaSb48,ThermCond,total,[3.0],[295],3.0,295.0,JMC_data
1633,Co400La23Sb1200,ThermCond,lattice,[4.0],[400.0],4.0,400.0,JMC_data
1634,Fe25Hf3Nb22Sb22Sn3,ThermCond,lattice,[2.96],[673.0],2.96,673.0,JMC_data
1635,Fe25Hf5Nb20Sb22Sn3,ThermCond,lattice,[2.2],[573.0],2.2,573.0,JMC_data
1636,FeNbSb,ThermCond,total,[15.6],[323.0],15.6,323.0,JMC_data
1637,Fe25Nb25Sb21Sn4,ThermCond,total,[13.0],[323.0],13.0,323.0,JMC_data
1638,Fe25Nb25Sb21Sn4,ThermCond,lattice,[5.7],[973.0],5.7,973.0,JMC_data
1639,Fe25Hf5Nb20Sb22Sn3,ThermCond,lattice,[2.15],[573.0],2.15,573.0,JMC_data
1640,FeNbSb,ThermCond,lattice,[1.0],[573.0],1.0,573.0,JMC_data
1641,Fe50Hf8Nb43Sb50,ThermCond,lattice,[2.5],[900.0],2.5,900.0,JMC_data
1642,Fe25Hf3Nb22Sb22Sn3,ThermCond,lattice,[3.0],[673.0],3.0,673.0,JMC_data
1643,AlCuNiZr,ThermCond,total,[5.0],[300.0],5.0,300.0,JMC_data
1644,Ba4Cu3Si20,ThermCond,total,[2.4],[400.0],2.4,400.0,JMC_data
1645,Cu2Se,ThermCond,lattice,"[0.4, 0.5]",[973.0],0.45,973.0,JMC_data
1646,GeSi,ThermCond,total,[1.55],[923.0],1.55,923.0,JMC_data
1647,Cu2Se,ThermCond,lattice,[0.4],[973.0],0.4,973.0,JMC_data
1648,CoSb3,ThermCond,total,[8.71],[295],8.71,295.0,JMC_data
1649,Co8Sb23Te,ThermCond,total,[4.4],[295],4.4,295.0,JMC_data
1650,CoSb3,ThermCond,lattice,[8.68],[295],8.68,295.0,JMC_data
1651,Co8Sb23Te,ThermCond,lattice,[3.4],[295],3.4,295.0,JMC_data
1652,Co40Sb113SeTe6,ThermCond,total,[1.8],[295],1.8,295.0,JMC_data
1653,N5S,ThermCond,total,[1.79],[623.0],1.79,623.0,JMC_data
1654,Mg250SbSi124,ThermCond,lattice,[9.1],[300.0],9.1,300.0,JMC_data
1655,PbTe,ThermCond,lattice,[0.54],[400.0],0.54,400.0,JMC_data
1656,Cu9S5,ThermCond,total,[1.2],[295],1.2,295.0,JMC_data
1657,Cu9S5,ThermCond,total,[2.21],"[323.0, 623.0]",2.21,473.0,JMC_data
1658,O2Si,ThermCond,total,[1.6],"[323.0, 623.0]",1.6,473.0,JMC_data
1659,BiCu3S3,ThermCond,total,[0.17],[295],0.17,295.0,JMC_data
1660,BiCuOSe,ThermCond,lattice,[0.4],[923.0],0.4,923.0,JMC_data
1661,Mg3Sb2,ThermCond,total,[1.2],[295],1.2,295.0,JMC_data
1662,Ga,ThermCond,total,[1.55],[773.0],1.55,773.0,JMC_data
1663,Ba4Ga8Ge15,ThermCond,total,[1.55],[295],1.55,295.0,JMC_data
1664,Cu100In93Se202Zn7,ThermCond,lattice,[0.81],[773.0],0.81,773.0,JMC_data
1665,Co10Hf5Sb8Sn2Zr5,ThermCond,lattice,[2.04],[900.0],2.04,900.0,JMC_data
1666,Co10Hf5Sb8Sn2Zr5,ThermCond,lattice,[2.04],[900.0],2.04,900.0,JMC_data
1667,AgCrSe2,ThermCond,total,[0.5],[450.0],0.5,450.0,JMC_data
1668,Li2S3Sn,ThermCond,lattice,[4.65],[300.0],4.65,300.0,JMC_data
1669,Li2Se3Sn,ThermCond,lattice,[1.0],[300.0],1.0,300.0,JMC_data
1670,Li2SnX3,ThermCond,lattice,[11.5],[300.0],11.5,300.0,JMC_data
1671,CoSb3,ThermCond,total,[11.5],[300.0],11.5,300.0,JMC_data
1672,Li2SnX3,ThermCond,total,"[1.35, 4.65]",[300.0],3.0,300.0,JMC_data
1673,FeNbSb,ThermCond,lattice,[7.1],[300.0],7.1,300.0,JMC_data
1674,Pt50Sb50Ti41,ThermCond,lattice,[2.5],[300.0],2.5,300.0,JMC_data
1675,SnTe,ThermCond,lattice,[2.8],[300.0],2.8,300.0,JMC_data
1676,SeSn,ThermCond,total,[0.23],[973.0],0.23,973.0,JMC_data
1677,Ca3Co4O9,ThermCond,total,[3.1],[700.0],3.1,700.0,JMC_data
1678,GeSn4Te5,ThermCond,total,[6.800000000000001],[295],6.8,295.0,JMC_data
1679,GeTe,ThermCond,total,[21.0],[295],21.0,295.0,JMC_data
1680,PbTe,ThermCond,lattice,[2.0],[300.0],2.0,300.0,JMC_data
1681,GaGe44Sb5Te50,ThermCond,total,[1.75],[295],1.75,295.0,JMC_data
1682,GeTe,ThermCond,total,[6.5],[295],6.5,295.0,JMC_data
1683,Ag3Cl4,ThermCond,lattice,[0.42],[789.0],0.42,789.0,JMC_data
1684,Ag3Cl4,ThermCond,total,[0.57],[789.0],0.5700000000000001,789.0,JMC_data
1685,NiSnTi,ThermCond,electronic,[0.67],[800.0],0.67,800.0,JMC_data
1686,O3SrTi,ThermCond,lattice,[3.0],[1000.0],3.0,1000.0,JMC_data
1687,PbS,ThermCond,total,[2.7],[295],2.7,295.0,JMC_data
1688,Co20La19O60Sr,ThermCond,total,[3.75],[295],3.75,295.0,JMC_data
1689,OZn,ThermCond,total,[3.0],[573.0],3.0,573.0,JMC_data
1690,OZn,ThermCond,total,[7.5],[295],7.5,295.0,JMC_data
1691,OZn,ThermCond,total,"[5.2, 3.0]","[323.0, 573.0]",4.1,448.0,JMC_data
1692,Al,ThermCond,electronic,"[0.86, 1.14]","[323.0, 573.0]",1.0,448.0,JMC_data
1693,SnTe,ThermCond,total,[8.0],[300.0],8.0,300.0,JMC_data
1694,Se3Sn25Te22,ThermCond,total,[5.1],[300.0],5.1,300.0,JMC_data
1695,Cd2Se3Sn24Te22,ThermCond,total,[2.8],[300.0],2.8,300.0,JMC_data
1696,Bi3Te397,ThermCond,lattice,[1.22],[673.0],1.22,673.0,JMC_data
1697,Co8Sb23Te,ThermCond,total,[1.76],[773.0],1.76,773.0,JMC_data
1698,PbSe,ThermCond,total,[0.9],[850.0],0.9,850.0,JMC_data
1699,PbSe,ThermCond,lattice,[1.81],[295],1.81,295.0,JMC_data
1700,Bi4CsTe6,ThermCond,total,[1.8],[295],1.8,295.0,JMC_data
1701,CePb19Te20,ThermCond,total,[0.99],[473.0],0.99,473.0,JMC_data
1702,CdO,ThermCond,total,[3.0],[1000.0],3.0,1000.0,JMC_data
1703,AlFe2V,ThermCond,total,[4.4],[873.0],4.4,873.0,JMC_data
1704,Ag2Te,ThermCond,total,[0.2],[300.0],0.2,300.0,JMC_data
1705,Ag2Te,ThermCond,total,[0.01],[300.0],0.01,300.0,JMC_data
1706,CNTs,ThermCond,total,[0.39],[923.0],0.39,923.0,JMC_data
1707,Cu9S5,ThermCond,total,[1.15],[673.0],1.15,673.0,JMC_data
1708,In4Se3,ThermCond,total,[7.04],[705.0],7.04,705.0,JMC_data
1709,LaSb6Yb7,ThermCond,total,[2.3000000000000003],[473.0],2.3,473.0,JMC_data
1710,Cu75S100Sb23Sn2,ThermCond,total,[0.86],[623.0],0.86,623.0,JMC_data
1711,InTe2Tl,ThermCond,lattice,[0.37],[295],0.37,295.0,JMC_data
1712,InTe2Tl,ThermCond,total,[0.5],[295],0.5,295.0,JMC_data
1713,Bi2Te3,ThermCond,total,[1.4],[295],1.4,295.0,JMC_data
1714,InTe2Tl,ThermCond,lattice,[0.46],[300.0],0.46,300.0,JMC_data
1715,GaTe2Tl,ThermCond,total,[0.7],[300.0],0.7000000000000001,300.0,JMC_data
1716,SeSn,ThermCond,total,[0.8],[295],0.8,295.0,JMC_data
1717,Bi2SeTe2,ThermCond,lattice,[1.961],[300.0],1.9609999999999999,300.0,JMC_data
1718,Bi2SeTe2,ThermCond,lattice,[0.649],[900.0],0.649,900.0,JMC_data
1719,Ag400Sb397Se800,ThermCond,total,[0.4],[610.0],0.4,610.0,JMC_data
1720,Ag400Sb397Se800,ThermCond,total,[0.44],[295],0.44,295.0,JMC_data
1721,Ag400Sb397Se800,ThermCond,lattice,[0.4],[295],0.4,295.0,JMC_data
1722,GeSe,ThermCond,total,[2.9],[295],2.9,295.0,JMC_data
1723,AgGe20SbSe20Te2,ThermCond,total,[1.39],[295],1.39,295.0,JMC_data
1724,Cu2Se,ThermCond,total,[0.38],[900.0],0.38,900.0,JMC_data
1725,Cu4S16Sn7,ThermCond,total,[1.1],[295],1.1,295.0,JMC_data
1726,SSeSn,ThermCond,lattice,[11.0],[295],11.0,295.0,JMC_data
1727,SSeSn,ThermCond,lattice,[11.0],[295],11.0,295.0,JMC_data
1728,MoS2,ThermCond,total,[103.0],[295],103.0,295.0,JMC_data
1729,MoS2,ThermCond,lattice,[34.5],[295],34.5,295.0,JMC_data
1730,Bi20S4Se3Te23,ThermCond,total,[0.82],[300.0],0.8200000000000001,300.0,JMC_data
1731,OZn,ThermCond,total,[0.96],"[40.0, 300.0]",0.96,170.0,JMC_data
1732,OZn,ThermCond,total,[40.0],[300.0],40.0,300.0,JMC_data
1733,OZn,ThermCond,total,"[0.96, 1.18]","[40.0, 300.0]",1.07,170.0,JMC_data
1734,SeSn,ThermCond,total,[0.6],[295],0.6000000000000001,295.0,JMC_data
1735,BiGe15Mg100Si35,ThermCond,total,[2.2],[823.0],2.2,823.0,JMC_data
1736,Cu,ThermCond,total,[1.82],[323.0],1.82,323.0,JMC_data
1737,Cu,ThermCond,lattice,[0.3],[321.0],0.30000000000000004,321.0,JMC_data
1738,PbTe,ThermCond,total,[0.265],[298.0],0.265,298.0,JMC_data
1739,PbTe,ThermCond,total,[2.2],[300.0],2.2,300.0,JMC_data
1740,Cd2Se3Sn24Te22,ThermCond,total,[2.8],[300.0],2.8,300.0,JMC_data
1741,Bi5Mn18Sb7Sn170Te200,ThermCond,total,[1.62],[773.0],1.62,773.0,JMC_data
1742,GeTe,ThermCond,total,[7.6],[295],7.6,295.0,JMC_data
1743,CuGe8SbTe10,ThermCond,total,[1.21],[523.0],1.21,523.0,JMC_data
1744,Cu2Se3Sn,ThermCond,total,[2.0],[300.0],2.0,300.0,JMC_data
1745,Ag2Te,ThermCond,total,[0.93],[295],0.93,295.0,JMC_data
1746,LaO30Sr9Ti10,ThermCond,total,[10.3],[300.0],10.3,300.0,JMC_data
1747,O3SrTi,ThermCond,total,[12.0],[295],12.0,295.0,JMC_data
1748,Bi2Te3,ThermCond,total,"[1.0, 1.5]",[295],1.25,295.0,JMC_data
1749,O3SrTi,ThermCond,total,[1.5],[295],1.5,295.0,JMC_data
1750,BaCo80In3Sb230Te10,ThermCond,total,[1.73],[295],1.73,295.0,JMC_data
1751,BaCo80In3Sb230Te10,ThermCond,total,[1.73],[295],1.73,295.0,JMC_data
1752,Co8Sb23Te,ThermCond,total,[2.38],[565.0],2.38,565.0,JMC_data
1753,Co8Sb23Te,ThermCond,lattice,[1.34],[710.0],1.34,710.0,JMC_data
1754,As2CdSn,ThermCond,lattice,[2.0],[725.0],2.0,725.0,JMC_data
1755,As2CdSn,ThermCond,lattice,[2.0],[725.0],2.0,725.0,JMC_data
1756,SSn,ThermCond,total,"[0.5, 1.0]",[295],0.75,295.0,JMC_data
1757,Bi4O12Ti3,ThermCond,total,[1.0],[295],1.0,295.0,JMC_data
1758,CoCu52Ge12Nb4S64,ThermCond,total,[0.55],[665.0],0.55,665.0,JMC_data
1759,Cu52Ge12Nb4S64T,ThermCond,total,"[0.55, 0.6]",[665.0],0.5750000000000001,665.0,JMC_data
1760,Cu300Sb93Se400Ti7,ThermCond,total,[0.38],[623.0],0.38,623.0,JMC_data
1761,Cu3SbSe4,ThermCond,total,[1.34],[300.0],1.34,300.0,JMC_data
1762,Cu300Sb93Se400Ti7,ThermCond,total,[0.81],[300.0],0.81,300.0,JMC_data
1763,CaCl2,ThermCond,total,[4.76],"[283.0, 299.0]",4.76,291.0,JMC_data
1764,CaCl2,ThermCond,total,[0.35],"[283.0, 299.0]",0.35000000000000003,291.0,JMC_data
1765,OZn,ThermCond,total,[15.0],[358.0],15.0,358.0,JMC_data
1766,Cr2Se3,ThermCond,total,[1.75],[573.0],1.75,573.0,JMC_data
1767,Cr20S3Se27,ThermCond,total,[1.45],[573.0],1.45,573.0,JMC_data
1768,Ca2Co2O5,ThermCond,total,[1.16],[973.0],1.16,973.0,JMC_data
1769,Ge47Sb3Te50,ThermCond,total,[1.53],[700.0],1.53,700.0,JMC_data
1770,Ge47Sb3Te50,ThermCond,total,[8.41],[295],8.41,295.0,JMC_data
1771,GeTe,ThermCond,total,[2.7],[700.0],2.7,700.0,JMC_data
1772,Ge47Sb3Te50,ThermCond,lattice,[0.78],[700.0],0.78,700.0,JMC_data
1773,S2Sn,ThermCond,total,[3.6],[295],3.6,295.0,JMC_data
1774,S2Sn,ThermCond,total,[3.45],[295],3.45,295.0,JMC_data
1775,Ga2Ru,ThermCond,total,"[4.0, 6.0]",[773.0],5.0,773.0,JMC_data
1776,Ga2Ru,ThermCond,total,[4.6],[373.0],4.6,373.0,JMC_data
1777,MoS2,ThermCond,total,[34.5],[295],34.5,295.0,JMC_data
1778,CSi,ThermCond,total,"[1.8, 21.3]","[2073.0, 2273.0]",11.55,2173.0,JMC_data
1779,Porous,ThermCond,total,"[0.047, 0.229]","[873.0, 1273.0]",0.138,1073.0,JMC_data
1780,BiSb3Te6,ThermCond,total,[1.1],[295],1.1,295.0,JMC_data
1781,Bi,ThermCond,total,[1.1],[708.0],1.1,708.0,JMC_data
1782,GeTe,ThermCond,total,[8.0],[300.0],8.0,300.0,JMC_data
1783,Ge87Pb13Te100,ThermCond,lattice,[1.15],[300.0],1.15,300.0,JMC_data
1784,GeTe,ThermCond,lattice,[1.6],[295],1.6,295.0,JMC_data
1785,BaS3Ti,ThermCond,total,[0.39],[295],0.39,295.0,JMC_data
1786,Cu2Se,ThermCond,lattice,[0.58],[500.0],0.58,500.0,JMC_data
1787,Cu39Se20,ThermCond,total,[2.16],[300.0],2.16,300.0,JMC_data
1788,Cu7Se4,ThermCond,total,[7.12],[300.0],7.12,300.0,JMC_data
1789,Mg3Sb2,ThermCond,total,[4.2],[500.0],4.2,500.0,JMC_data
1790,NiSnZr,ThermCond,total,[6.3],[295],6.3,295.0,JMC_data
1791,RS2,ThermCond,total,[2.82],[373.0],2.8200000000000003,373.0,JMC_data
1792,RS2,ThermCond,total,[2.87],[373.0],2.87,373.0,JMC_data
1793,B2Sb8Te15,ThermCond,total,[1.235],[283.0],1.235,283.0,JMC_data
1794,Al3Ce,ThermCond,total,[13.0],[30.0],13.0,30.0,JMC_data
1795,Ba4Cu3Ge12Si8,ThermCond,total,[0.91],[573.0],0.91,573.0,JMC_data
1796,In2Te4Zn,ThermCond,lattice,[2.1],[295],2.1,295.0,JMC_data
1797,Bi2Te3,ThermCond,total,[1.5],[295],1.5,295.0,JMC_data
1798,CoSb3,ThermCond,lattice,[10.0],[295],10.0,295.0,JMC_data
1799,Ce2Co25Sb75,ThermCond,lattice,[4.0],[295],4.0,295.0,JMC_data
1800,AgCuSe,ThermCond,total,[0.458],[300.0],0.458,300.0,JMC_data
1801,Ag2Se,ThermCond,total,[1.32],[300.0],1.32,300.0,JMC_data
1802,Ag2Se,ThermCond,total,[0.449],[300.0],0.449,300.0,JMC_data
1803,O3SrTi,ThermCond,total,"[9.0, 12.0]",[295],10.5,295.0,JMC_data
1804,CNTs,ThermCond,total,[0.4],[773.0],0.4,773.0,JMC_data
1805,MnTe,ThermCond,total,"[1.3, 0.7]","[300.0, 723.0]",1.0,511.5,JMC_data
1806,BiSn2,ThermCond,lattice,[0.19],[300.0],0.19,300.0,JMC_data
1807,BiLaOPbS3,ThermCond,lattice,[0.19],[295],0.19,295.0,JMC_data
1808,Mg2Si,ThermCond,total,[10.0],[295],10.0,295.0,JMC_data
1809,Bi23Ge300Mg2000Si677,ThermCond,total,[1.7],[773.0],1.7000000000000002,773.0,JMC_data
1810,Bi,ThermCond,total,[3.9],[773.0],3.9,773.0,JMC_data
1811,Bi23Ge300Mg2000Si677,ThermCond,total,[2.2],[773.0],2.2,773.0,JMC_data
1812,Bi23Ge300Mg2000Si677,ThermCond,lattice,[1.2],[773.0],1.2,773.0,JMC_data
1813,Bi23Ge300Mg2000Si677,ThermCond,total,[1.7],[773.0],1.7000000000000002,773.0,JMC_data
1814,PbS,ThermCond,lattice,[0.71],[923.0],0.71,923.0,JMC_data
1815,PbS,ThermCond,lattice,[1.33],[923.0],1.33,923.0,JMC_data
1816,PbS,ThermCond,lattice,[0.62],[923.0],0.62,923.0,JMC_data
1817,PbS,ThermCond,total,[2.56],[295],2.56,295.0,JMC_data
1818,PbS,ThermCond,total,[1.36],[923.0],1.36,923.0,JMC_data
1819,PbS,ThermCond,lattice,[1.33],[923.0],1.33,923.0,JMC_data
1820,O2Si,ThermCond,total,[10.0],[298.0],10.0,298.0,JMC_data
1821,Ag2Se,ThermCond,total,[1.0],[295],1.0,295.0,JMC_data
1822,Ag2Se,ThermCond,lattice,[0.5],[300.0],0.5,300.0,JMC_data
1823,Ag2ChySe,ThermCond,lattice,"[0.2, 0.1]","[300.0, 375.0]",0.15,337.5,JMC_data
1824,AgS20Ti10,ThermCond,total,"[1.8, 2.0]",[700.0],1.9,700.0,JMC_data
1825,S2Ti,ThermCond,lattice,[1.8],[700.0],1.8,700.0,JMC_data
1826,DEOPT,ThermCond,total,"[0.31, 0.37]",[295],0.34,295.0,JMC_data
1827,CoSSb,ThermCond,total,[8.0],[330.0],8.0,330.0,JMC_data
1828,NiSnTi,ThermCond,lattice,[13.4],[295],13.4,295.0,JMC_data
1829,NiSnZr,ThermCond,lattice,[14.4],[295],14.4,295.0,JMC_data
1830,HfNiSn,ThermCond,lattice,[14.4],[295],14.4,295.0,JMC_data
1831,Cu2Se3Sn,ThermCond,lattice,[0.81],[773.0],0.81,773.0,JMC_data
1832,AgCu9Se15Sn5,ThermCond,lattice,[0.43],[773.0],0.43,773.0,JMC_data
1833,Ag3Cu17Ge10Se30,ThermCond,lattice,[0.77],[773.0],0.77,773.0,JMC_data
1834,Cu2GeSe3,ThermCond,lattice,[0.77],[773.0],0.77,773.0,JMC_data
1835,CuInTe2,ThermCond,total,[7.0],[295],7.0,295.0,JMC_data
1836,AgInTe2,ThermCond,total,[2.0],[295],2.0,295.0,JMC_data
1837,MgO,ThermCond,total,[50.0],[295],50.0,295.0,JMC_data
1838,Ga2O3,ThermCond,total,[1.45],[973.0],1.45,973.0,JMC_data
1839,Cu50Ga49GdTe100,ThermCond,total,[0.45],[684.0],0.45,684.0,JMC_data
1840,CuGaTe2,ThermCond,total,[1.76],[684.0],1.76,684.0,JMC_data
1841,Cu50Ga49GdTe100,ThermCond,total,[0.45],[684.0],0.45,684.0,JMC_data
1842,CuGaTe2,ThermCond,total,[1.76],[684.0],1.76,684.0,JMC_data
1843,Ag4Cu56Sb19Se80Sn,ThermCond,lattice,[0.27],[623.0],0.27,623.0,JMC_data
1844,Ag4Cu56Sb19Se80Sn,ThermCond,lattice,[0.27],[623.0],0.27,623.0,JMC_data
1845,Ag4Cu56Sb19Se80Sn,ThermCond,lattice,[0.27],[623.0],0.27,623.0,JMC_data
1846,PtSe2,ThermCond,lattice,[16.97],[295],16.97,295.0,JMC_data
1847,MoS2,ThermCond,lattice,[26.2],[295],26.2,295.0,JMC_data
1848,Bi2Te3,ThermCond,lattice,[1.2],[400.0],1.2,400.0,JMC_data
1849,CuFeO2,ThermCond,total,"[5.8, 3.5]","[300.0, 960.0]",4.65,630.0,JMC_data
1850,CuFeO2,ThermCond,total,[3.5],[960.0],3.5,960.0,JMC_data
1851,CuFeO2,ThermCond,total,[3.5],[960.0],3.5,960.0,JMC_data
1852,Ca3Co4O9,ThermCond,total,[0.63],[1073.0],0.63,1073.0,JMC_data
1853,PbTe,ThermCond,lattice,[2.0],[300.0],2.0,300.0,JMC_data
1854,BiCuOSe,ThermCond,total,[1.0],[295],1.0,295.0,JMC_data
1855,B8Ru19Ti10,ThermCond,total,[8.0],[295],8.0,295.0,JMC_data
1856,Ce2Ni3Si5,ThermCond,total,"[5.0, 6.0]",[150.0],5.5,150.0,JMC_data
1857,CuInTe2,ThermCond,lattice,[0.42],[300.0],0.42,300.0,JMC_data
1858,Bi2Te3,ThermCond,total,[1.3],[295],1.3,295.0,JMC_data
1859,Co16La20Ni4O59,ThermCond,total,[0.5],[295],0.5,295.0,JMC_data
1860,CoSb3,ThermCond,total,[10.0],[295],10.0,295.0,JMC_data
1861,Al9Ba4Si14,ThermCond,total,[3.1],[773.0],3.1,773.0,JMC_data
1862,GOS,ThermCond,total,[1.45],[300.0],1.45,300.0,JMC_data
1863,Ag2BaSe4Sn,ThermCond,total,[0.5],[300.0],0.5,300.0,JMC_data
1864,GeTe,ThermCond,total,[2.04],[295],2.04,295.0,JMC_data
1865,SnTe,ThermCond,lattice,[3.4],[300.0],3.4,300.0,JMC_data
1866,SnTe,ThermCond,total,[8.9],[300.0],8.9,300.0,JMC_data
1867,Sb21Sn79Te100,ThermCond,total,[3.2],[300.0],3.2,300.0,JMC_data
1868,SnTe,ThermCond,lattice,[3.7],[300.0],3.7,300.0,JMC_data
1869,Sb17Sn83Te100,ThermCond,lattice,[1.8],[295],1.8,295.0,JMC_data
1870,InSb170Sn823Te1000,ThermCond,lattice,[1.8],[300.0],1.8,300.0,JMC_data
1871,In7Sb170Sn823Te1000,ThermCond,lattice,[1.7],[295],1.7000000000000002,295.0,JMC_data
1872,In7Sb170Se50Sn823Te950,ThermCond,lattice,[1.1],[295],1.1,295.0,JMC_data
1873,O2Si,ThermCond,total,[80.0],[295],80.0,295.0,JMC_data
1874,Mg2Sn,ThermCond,lattice,[5.3],[295],5.3,295.0,JMC_data
1875,Ge99Mg2000Sb10Si198Sn693,ThermCond,lattice,[1.4],[580.0],1.4,580.0,JMC_data
1876,Bi2CaMg2,ThermCond,total,[3.0],[300.0],3.0,300.0,JMC_data
1877,S2Zr,ThermCond,lattice,[2.39],[300.0],2.39,300.0,JMC_data
1878,O3SrTi,ThermCond,total,[3.0],[1000.0],3.0,1000.0,JMC_data
1879,Bi2Te3,ThermCond,lattice,[1.0],[295],1.0,295.0,JMC_data
1880,AgGaTe2,ThermCond,lattice,[1.9],[295],1.9,295.0,JMC_data
1881,Bi2Te3,ThermCond,lattice,[0.2],[400.0],0.2,400.0,JMC_data
1882,Bi2Te3,ThermCond,lattice,[1.414],[295],1.4140000000000001,295.0,JMC_data
