,sorted_name,Model,Model_Type,Specifier,Value,Temperature_Value,Value_Average,Temperature_Average
16064,GeSi,Seebeck,,Seebeck coefficient,"[0.0003, 0.00039999999999999996]",[873.0],0.00035000000000000005,873.0
16065,GeSi,Seebeck,,Seebeck coefficient,"[0.00019999999999999998, 0.00039999999999999996]",[873.0],0.00030000000000000003,873.0
16066,CuS,Seebeck,,S,[1.91e-06],[293.0],1.91e-06,293.0
16067,SbZn,Seebeck,,Seebeck coefficient,[0.000196],[295],0.000196,295.0
16069,GeTe,Seebeck,,Thermoelectric power,"[3.5e-05, 7.999999999999999e-05]",[300.0],5.75e-05,300.0
16070,GeTe,Seebeck,,S,[0.00016999999999999999],[300.0],0.00016999999999999999,300.0
16072,Ag30Ca300Co397O900,Seebeck,,S,[9.499999999999999e-05],[300.0],9.5e-05,300.0
16073,BOS,Seebeck,,Seebeck coefficient,[5.8899999999999995e-05],[820.0],5.89e-05,820.0
16074,BOS,Seebeck,,S,[5.8899999999999995e-05],[820.0],5.89e-05,820.0
16075,BOS,Seebeck,,S,[5.8899999999999995e-05],[820.0],5.89e-05,820.0
16076,CuFeO2,Seebeck,,thermoelectric power,[0.0006],[295],0.0006000000000000001,295.0
16077,CeFe4Sb12,Seebeck,,thermopower,[7.5e-05],[295],7.5e-05,295.0
16078,CoSb3,Seebeck,,thermopower,[0.00022999999999999998],[295],0.00022999999999999998,295.0
16079,CoSnTa,Seebeck,,maximum Seebeck coefficient,[0.00024941],[1000.0],0.00024941,1000.0
16080,NbO15Sr5Ti4,Seebeck,,S,[-0.00017999999999999998],[1000.0],-0.00018,1000.0
16082,Co2NaO4,Seebeck,,thermoelectric power,[9.999999999999999e-05],[300.0],0.0001,300.0
16083,SnTe,Seebeck,,thermopower,"[4.9999999999999996e-05, 7.5e-05]",[295],6.25e-05,295.0
16084,LaMo8O14,Seebeck,,Seebeck coefficient,[-3.7e-05],[295],-3.7e-05,295.0
16085,CeMo8O14,Seebeck,,Seebeck coefficient,[-4.9e-05],[295],-4.9e-05,295.0
16086,Mo8NdO14,Seebeck,,Seebeck coefficient,[-1.8e-05],[295],-1.8e-05,295.0
16087,Mo8O14Sm,Seebeck,,Seebeck coefficient,[-1.2e-05],[295],-1.2e-05,295.0
16088,Mo8NdO14,Seebeck,,Seebeck coefficient,[-6.2e-05],[1000.0],-6.2e-05,1000.0
16089,PbTe,Seebeck,,Seebeck coefficient,[0.0006797999999999999],[295],0.0006797999999999999,295.0
16090,PbTe,Seebeck,,Seebeck coefficient,[0.00019549999999999998],[295],0.0001955,295.0
16091,AgBi50Sb149Te300,Seebeck,,Seebeck coefficient,[0.00010499999999999999],[300.0],0.000105,300.0
16092,O473Ti250,Seebeck,,Seebeck coefficient,[-0.00015999999999999999],[750.0],-0.00016,750.0
16094,LaMo8O14,Seebeck,,highest Seebeck coefficient,[-0.000137],[295],-0.00013700000000000002,295.0
16095,Mo8NdO14,Seebeck,,Seebeck coefficient,[-2.8e-05],[295],-2.8000000000000003e-05,295.0
16096,CrCuSe2,Seebeck,,thermoelectric power,[9.999999999999999e-05],[2.0],0.0001,2.0
16097,Cu2Si2Yb,Seebeck,,thermopower,[-2.8e-05],[295],-2.8000000000000003e-05,295.0
16098,Ca3Co4O9,Seebeck,,Seebeck coefficient,[0.00028],[1000.0],0.00028000000000000003,1000.0
16099,Ca3Co4O9,Seebeck,,S,[0.00016999999999999999],[973.0],0.00016999999999999999,973.0
16100,Ca3Co4O9,Seebeck,,S,[0.00018999999999999998],[973.0],0.00018999999999999998,973.0
16101,PbSe,Seebeck,,Seebeck coefficient,[0.000137],[293.0],0.00013700000000000002,293.0
16102,CaTe,Seebeck,,Seebeck coefficient,[5.6999999999999996e-05],[300.0],5.7e-05,300.0
16103,B66Er,Seebeck,,α,[0.0006],[295],0.0006000000000000001,295.0
16105,Ca3Co4O9,Seebeck,,Seebeck coefficient,[0.000173],[1000.0],0.000173,1000.0
16106,Ca3Co4O9,Seebeck,,Seebeck coefficient,[0.000164],[650.0],0.000164,650.0
16107,CoLaO3,Seebeck,,Seebeck coefficient,[0.0006],[295],0.0006000000000000001,295.0
16108,BCu,Seebeck,,S,[2.9999999999999997e-05],[773.0],3.0000000000000008e-05,773.0
16109,PbTe,Seebeck,,Seebeck coefficient,[0.000196],[295],0.000196,295.0
16110,O2Ti,Seebeck,,Seebeck coefficient,[-9.999999999999999e-05],[390.0],-0.0001,390.0
16111,Bi2Cu2O4Se2Y,Seebeck,,S,[1.9999999999999998e-05],"[300.0, 873.0]",2e-05,586.5
16112,GePdZr,Seebeck,,Seebeck coefficient,[0.000237],[295],0.00023700000000000001,295.0
16113,Cu2LaSi2,Seebeck,,S,[2e-06],[90.0],2e-06,90.0
16116,CdSb2Yb2,Seebeck,,highest Seebeck coefficient,[0.000217],[295],0.000217,295.0
16117,CO,Seebeck,,S,[0.000167],[873.0],0.000167,873.0
16118,Mn51Te49,Seebeck,,Seebeck coefficient,[0.000414],[773.0],0.000414,773.0
16119,O3SrTi,Seebeck,,α,[-0.000198],[295],-0.000198,295.0
16120,AlCeCu4,Seebeck,,S,[8.5e-06],[27.0],8.5e-06,27.0
16121,InSe,Seebeck,,S,[-0.00018899999999999999],[300.0],-0.000189,300.0
16122,Cu27S26Sb8,Seebeck,,Seebeck coefficient,[0.000188],[723.0],0.000188,723.0
16123,Bi9SbTe15,Seebeck,,highest Seebeck coefficient,[0.00013199999999999998],[298.0],0.00013199999999999998,298.0
16124,Al3Yb,Seebeck,,peak thermopower,[-8.999999999999999e-05],[295],-9e-05,295.0
16125,Co2NaO4,Seebeck,,Seebeck coefficient,[9.999999999999999e-05],[823.0],0.0001,823.0
16127,Co9Na10NiO20,Seebeck,,Seebeck coefficient,[0.000116],[373.0],0.00011599999999999999,373.0
16128,BiSb3Te6,Seebeck,,Seebeck coefficient,[0.000215],[295],0.000215,295.0
16129,BiSb3Te6,Seebeck,,Seebeck coefficient,[0.00019999999999999998],[295],0.0002,295.0
16130,CdS4Y2,Seebeck,,Seebeck coefficient,[0.003028],[295],0.0030280000000000003,295.0
16131,GeSi,Seebeck,,Seebeck coefficient,[0.00010999999999999999],[550.0],0.00011,550.0
16133,BiCuOSe,Seebeck,,Seebeck coefficient,[0.00035299999999999996],[300.0],0.000353,300.0
16134,Bi7Cu8MgO8Se8,Seebeck,,Seebeck coefficient,[0.000222],[300.0],0.00022200000000000003,300.0
16137,Layered,Seebeck,,thermoelectric power,[9.999999999999999e-05],[300.0],0.0001,300.0
16140,Cu2Se3Sn,Seebeck,,highest Seebeck coefficient,[0.000166],[350.0],0.000166,350.0
16141,Cu12S13Sb4,Seebeck,,Seebeck coefficient,[0.00014199999999999998],[623.0],0.00014199999999999998,623.0
16142,Cu10Mn2S13Sb4,Seebeck,,Seebeck coefficient,[0.000328],[575.0],0.000328,575.0
16143,Pristine,Seebeck,,S,[2.9999999999999997e-05],[300.0],3.0000000000000008e-05,300.0
16144,GeTe,Seebeck,,Seebeck coefficient,[0.00011999999999999999],[300.0],0.00012000000000000003,300.0
16145,GeTe,Seebeck,,S,[3.4e-05],[300.0],3.4e-05,300.0
16146,GeTe,Seebeck,,S,[3.2e-05],[300.0],3.2e-05,300.0
16147,GeTe,Seebeck,,S,[0.000125],[300.0],0.000125,300.0
16148,Bi3Ge47Te50,Seebeck,,S,[7e-05],[300.0],7.000000000000001e-05,300.0
16149,Bi12Ge187InTe200,Seebeck,,S,[0.000122],[300.0],0.000122,300.0
16150,Bi6Ge93InTe100,Seebeck,,maximum S,[0.00024599999999999996],[720.0],0.000246,720.0
16151,Ag2InSbTe4,Seebeck,,Seebeck coefficient,[0.00015999999999999999],[300.0],0.00016,300.0
16152,AgSbTe2,Seebeck,,Seebeck coefficient,[0.00023999999999999998],[300.0],0.00024000000000000006,300.0
16155,Al3Yb,Seebeck,,Seebeck coefficient,[-8.999999999999999e-05],[295],-9e-05,295.0
16157,S,Seebeck,,S,"[0.0005, 0.00061]",[300.0],0.0005549999999999999,300.0
16158,CuS,Seebeck,,thermopower,[1.85e-06],[300.0],1.85e-06,300.0
16159,CdCsInSe3,Seebeck,,Seebeck coefficient,[0.00017999999999999998],[800.0],0.00018,800.0
16160,SeSn,Seebeck,,Seebeck coefficient,[0.00052],[300.0],0.0005200000000000001,300.0
16161,FeSb2,Seebeck,,Seebeck coefficient,[-0.045],[10.0],-0.045,10.0
16162,PtSb2,Seebeck,,S,[-0.0007999999999999999],[30.0],-0.0008,30.0
16163,CrSi2,Seebeck,,S,[0.00010499999999999999],[295],0.000105,295.0
16164,CrSi2,Seebeck,,α,[0.00010999999999999999],[295],0.00011,295.0
16165,Bi200Cu7Te300,Seebeck,,S,[-0.000236],[300.0],-0.000236,300.0
16166,Bi2S3,Seebeck,,Seebeck coefficient,[0.00045],"[323.0, 573.0]",0.00045,448.0
16167,Cr2O3,Seebeck,,Seebeck coefficient,"[0.0034999999999999996, 0.0045]",[295],0.004,295.0
16168,Cr2O3,Seebeck,,S,[-8.623e-05],[773.0],-8.623e-05,773.0
16169,SeSn,Seebeck,,S,[0.00052],[295],0.0005200000000000001,295.0
16170,OSn,Seebeck,,Seebeck coefficient,[0.00066],[295],0.0006600000000000001,295.0
16171,AuPd,Seebeck,,Seebeck coefficient,[-3.5e-05],[295],-3.5e-05,295.0
16172,CNTs,Seebeck,,Seebeck coefficient,[0.00019999999999999998],[295],0.0002,295.0
16173,Bi2Te3,Seebeck,,Seebeck coefficient,[4.9999999999999996e-05],[295],5e-05,295.0
16174,ErPdSb,Seebeck,,Seebeck coefficient,[0.00015],[295],0.00015,295.0
16175,ErPdSb,Seebeck,,thermopower,[0.00015],[300.0],0.00015,300.0
16176,ErPdSb,Seebeck,,thermoelectric power,[-4.5e-06],[300.0],-4.5e-06,300.0
16177,PbS,Seebeck,,Seebeck coefficient,[-4.9999999999999996e-05],[300.0],-5e-05,300.0
16178,CoSb3,Seebeck,,Seebeck coefficient,[-9.340000000000001e-05],[525.0],-9.340000000000001e-05,525.0
16179,Se2Sn,Seebeck,,S,[0.00018999999999999998],[300.0],0.00018999999999999998,300.0
16180,AlAs3Sr3,Seebeck,,Seebeck coefficient,[0.00027],[350.0],0.00027,350.0
16181,MgMnO3,Seebeck,,S,[2.3129999999999997e-05],[295],2.313e-05,295.0
16182,CaMnO,Seebeck,,Seebeck coefficient,[350.0],[295],350.0,295.0
16183,PbS,Seebeck,,Seebeck coefficient,[8.3e-05],[523.0],8.3e-05,523.0
16184,Pt,Seebeck,,thermoelectric power,[0.00019999999999999998],[993.0],0.0002,993.0
16185,S,Seebeck,,Seebeck coefficient,[0.000335],[295],0.000335,295.0
16186,CePd3,Seebeck,,thermopower,"[9.999999999999999e-05, 0.00011999999999999999]",[150.0],0.00011,150.0
16187,Co2NaO4,Seebeck,,thermopower,[9.999999999999999e-05],[300.0],0.0001,300.0
16188,Ga8Ge15Sr4,Seebeck,,Seebeck coefficient,[-0.00031999999999999997],[295],-0.00032,295.0
16190,AlB14Mg,Seebeck,,Seebeck coefficient,[0.0005],[295],0.0005,295.0
16191,Co2NaO4,Seebeck,,thermopower,[9.999999999999999e-05],[295],0.0001,295.0
16192,CoO5Sr2Tl,Seebeck,,S,[0.00019999999999999998],[150.0],0.0002,150.0
16194,CoO2,Seebeck,,thermopower,[0.0001],[300.0],0.0001,300.0
16195,Sb2Te3,Seebeck,,thermoelectric power,[7.999999999999999e-05],[923.0],8e-05,923.0
16196,ET,Seebeck,,S,[-0.00045],[295],-0.00045,295.0
16197,O2Ti,Seebeck,,S,[-0.0006],[295],-0.0006000000000000001,295.0
16198,OxTi,Seebeck,,peak S,[-0.000518],[350.0],-0.000518,350.0
16200,Cu2O,Seebeck,,S,[0.00105],[923.0],0.0010500000000000002,923.0
16201,OPb,Seebeck,,S,[-0.00039999999999999996],[295],-0.0004,295.0
16202,Ca3Co4O9,Seebeck,,S,[0.00015],[1000.0],0.00015,1000.0
16203,Ba20Bi18Oy10Rh19,Seebeck,,S,[0.000125],[295],0.000125,295.0
16205,Fe2O3,Seebeck,,peak S,[0.00165],"[270.0, 290.0]",0.0016500000000000002,280.0
16206,Cr2O3,Seebeck,,S,"[0.0034999999999999996, 0.0045]",[295],0.004,295.0
16207,Cu,Seebeck,,S,[3.9999999999999996e-05],[295],4e-05,295.0
16208,O2Zr,Seebeck,,peak S,[0.00014],[700.0],0.00014,700.0
16209,PbTe,Seebeck,,maximum Seebeck coefficient,[0.00043799999999999997],[420.0],0.000438,420.0
16210,HNaO,Seebeck,,maximum Seebeck coefficient,[0.00042699999999999997],[380.0],0.000427,380.0
16211,PbTe,Seebeck,,Seebeck coefficient,[0.00041],[300.0],0.0004100000000000001,300.0
16212,PbTe,Seebeck,,Seebeck coefficient,[0.0003],[300.0],0.00030000000000000003,300.0
16213,PbTe,Seebeck,,Seebeck coefficient,[0.00042699999999999997],[380.0],0.000427,380.0
16214,FeSb2,Seebeck,,Seebeck coefficient,[-0.045],[10.0],-0.045,10.0
16215,AlInO50Zn48,Seebeck,,highest thermopower,[-0.00016199999999999998],[858.0],-0.00016199999999999998,858.0
16216,AlInO50Zn48,Seebeck,,maximum thermopower,[-0.00016199999999999998],[858.0],-0.00016199999999999998,858.0
16217,Bi2Te3,Seebeck,,thermoelectric power,[-0.00031299999999999996],[295],-0.000313,295.0
16218,CuGaSe2,Seebeck,,Seebeck coefficient,"[0.00045, 0.0005]",[295],0.000475,295.0
16219,GeTe,Seebeck,,Seebeck coefficient,[3.36e-05],[295],3.3600000000000004e-05,295.0
16220,BaCu2Te2,Seebeck,,Seebeck coefficient,[8.8e-05],[295],8.8e-05,295.0
16221,S,Seebeck,,Seebeck coefficient,[1e-06],[295],1e-06,295.0
16223,BiCuOTe,Seebeck,,S,[0.000186],[373.0],0.00018600000000000002,373.0
16224,Ga2Te3,Seebeck,,maximum Seebeck coefficient,[0.0007999999999999999],[295],0.0008,295.0
16225,Ca60Co80K3O180,Seebeck,,S,[0.0001675],[323.0],0.0001675,323.0
16226,SnTe,Seebeck,,highest Seebeck coefficient,[0.00017999999999999998],[800.0],0.00018,800.0
16227,FeSb2Te,Seebeck,,highest Seebeck coefficient,[0.00011999999999999999],[295],0.00012000000000000003,295.0
16228,Ge2Sb2Te5,Seebeck,,Seebeck coefficient,"[0.00019999999999999998, 0.0003]",[295],0.00025,295.0
16229,GeTe,Seebeck,,Seebeck coefficient,[2.4999999999999998e-05],[295],2.5e-05,295.0
16230,Sb2Te3,Seebeck,,Seebeck coefficient,[7.5e-05],[295],7.5e-05,295.0
16231,COS,Seebeck,,Seebeck coefficient,[-4.0340000000000003e-05],[1000.0],-4.034e-05,1000.0
16232,SiTa4Te4,Seebeck,,Seebeck coefficient,[-0.00019999999999999998],[295],-0.0002,295.0
16233,DEOPT,Seebeck,,Seebeck coefficient,[1.9999999999999998e-05],[423.0],2e-05,423.0
16234,Ir100Nb100SbSn99,Seebeck,,highest Seebeck coefficient,[0.00039999999999999996],[400.0],0.0004,400.0
16235,Bi2Se3,Seebeck,,Seebeck coefficient,[-0.00011499999999999999],[295],-0.000115,295.0
16236,CNTs,Seebeck,,Seebeck coefficient,[7.999999999999999e-05],[930.0],8e-05,930.0
16238,Bi2Te3,Seebeck,,Seebeck coefficient,[0.000243],[930.0],0.00024300000000000002,930.0
16239,Fe5Sb11Te4,Seebeck,,Seebeck coefficient,[9.999999999999999e-05],[295],0.0001,295.0
16240,Cu12S13Sb4,Seebeck,,S,[8.999999999999999e-05],[340.0],9e-05,340.0
16241,Cu3S4Sb,Seebeck,,Seebeck coefficient,[1.9999999999999998e-05],[340.0],2e-05,340.0
16242,Fe2Nd2O3Se2,Seebeck,,S,[0.00019999999999999998],[295],0.0002,295.0
16244,Ca49DyMn50O150,Seebeck,,Seebeck coefficient,[-0.0003],[973.0],-0.00030000000000000003,973.0
16245,Bi2Te3,Seebeck,,S,[-0.00020899999999999998],[300.0],-0.000209,300.0
16246,Sb2Te3,Seebeck,,Seebeck coefficient,[0.00011999999999999999],[300.0],0.00012000000000000003,300.0
16247,Bi2Te3,Seebeck,,S,[-7.999999999999999e-05],[300.0],-8e-05,300.0
16248,BiSbSe3,Seebeck,,S,[-0.00047999999999999996],[295],-0.0004800000000000001,295.0
16249,BiSe,Seebeck,,S,[-5.9999999999999995e-05],[295],-6.0000000000000015e-05,295.0
16250,GeSe,Seebeck,,Seebeck coefficient,[0.0006],[295],0.0006000000000000001,295.0
16252,S2Ti,Seebeck,,thermopower,[-0.00025],[295],-0.00025,295.0
16253,CrCuSe2,Seebeck,,S,[9.999999999999999e-05],[295],0.0001,295.0
16254,Bi14I9Rh3,Seebeck,,S,[-0.00019999999999999998],[300.0],-0.0002,300.0
16255,Pb,Seebeck,,S,[-0.000249],[295],-0.00024900000000000004,295.0
16256,CoSb3,Seebeck,,Seebeck coefficient,[-0.00025],[473.0],-0.00025,473.0
16257,GeTe,Seebeck,,Seebeck coefficient,[3.9e-05],[300.0],3.9e-05,300.0
16258,Cu2S3Sn,Seebeck,,thermoelectric power,[8.669999999999999e-05],[300.0],8.669999999999999e-05,300.0
16259,BST,Seebeck,,thermopower,[0.00019999999999999998],[573.0],0.0002,573.0
16260,NSTsW,Seebeck,,Seebeck coefficient,[-7.2e-05],[310.0],-7.2e-05,310.0
16262,NSTW,Seebeck,,highest Seebeck coefficient,[-7.2e-05],[310.0],-7.2e-05,310.0
16263,BiTe6Tl9,Seebeck,,thermopower,[0.000185],[300.0],0.000185,300.0
16264,DEOPT,Seebeck,,Seebeck coefficient,"[1.53e-05, 1.63e-05]",[300.0],1.5799999999999998e-05,300.0
16265,FeSb2,Seebeck,,Seebeck coefficient,[0.045],[10.0],0.045,10.0
16266,Bi4CsTe6,Seebeck,,S,[0.00010999999999999999],[295],0.00011,295.0
16267,O3RuSr,Seebeck,,Seebeck coefficient,[3.4e-05],[295],3.4e-05,295.0
16269,B4863Zr137,Seebeck,,α,[0.0006],[300.0],0.0006000000000000001,300.0
16270,BaCdS2,Seebeck,,Seebeck coefficient,[0.000158],[300.0],0.00015800000000000002,300.0
16271,CNTs,Seebeck,,Seebeck coefficient,[0.00015999999999999999],[295],0.00016,295.0
16272,Co2NaxO4,Seebeck,,thermoelectric power,[0.0001],[300.0],0.0001,300.0
16273,FePb4S14Sb6,Seebeck,,thermopower,[0.00019999999999999998],[295],0.0002,295.0
16274,Bi2Te3,Seebeck,,thermopower,[0.00016999999999999999],[295],0.00016999999999999999,295.0
16275,OZn,Seebeck,,Seebeck coefficient,[0.00021999999999999998],[295],0.00022,295.0
16276,Bi2CaCu2O8Sr2,Seebeck,,thermoelectric power,"[2e-06, 3e-06]","[300.0, 500.0]",2.5e-06,400.0
16277,Co2NaO4,Seebeck,,thermopower,[8.2e-05],[295],8.2e-05,295.0
16279,Ca3Co4O9,Seebeck,,S,[0.00015],[800.0],0.00015,800.0
16280,CoGeTe,Seebeck,,Seebeck coefficient,[-0.00017999999999999998],[300.0],-0.00018,300.0
16282,Bi9Sb,Seebeck,,thermopower,[-4.4999999999999996e-05],[473.0],-4.5e-05,473.0
16283,Bi2Te3,Seebeck,,Seebeck coefficient,[0.000203],[300.0],0.00020299999999999997,300.0
16284,OZn,Seebeck,,S,[-0.00021999999999999998],[975.0],-0.00022,975.0
16286,Ca3Co4O9,Seebeck,,S,[0.00018999999999999998],[973.0],0.00018999999999999998,973.0
16287,Bi2Ca2Co2Oy,Seebeck,,S,[0.00016999999999999999],[973.0],0.00016999999999999999,973.0
16288,S2Ti,Seebeck,,thermopower,[-0.000251],[295],-0.000251,295.0
16290,SnTe,Seebeck,,Seebeck coefficient,[3.6e-05],[550.0],3.6e-05,550.0
16291,Bi2SeTe2,Seebeck,,Seebeck coefficient,[1.3714285714285715e-06],[300.0],1.3714e-06,300.0
16292,CS,Seebeck,,highest Seebeck coefficient,[0.000245],[673.0],0.000245,673.0
16293,Al3CeNi2,Seebeck,,S,[4.6e-05],"[200.0, 300.0]",4.6e-05,250.0
16294,Ce5Ni2Si3,Seebeck,,S,[4e-06],[52.0],4e-06,52.0
16295,CaOSnSr2,Seebeck,,maximum Seebeck coefficient,[0.00021899999999999998],[500.0],0.000219,500.0
16296,CaOSnSr2,Seebeck,,Seebeck coefficient,[0.00021899999999999998],[500.0],0.000219,500.0
16297,Ca3OSn,Seebeck,,Seebeck coefficient,[9.999999999999999e-05],[295],0.0001,295.0
16298,CdIn2O4,Seebeck,,thermoelectric power,[0.001],[673.0],0.001,673.0
16299,DEOPT,Seebeck,,Seebeck coefficient,[1.26e-05],[295],1.26e-05,295.0
16300,CuFeS2,Seebeck,,n - type Seebeck coefficient,[-0.0003],[323.0],-0.00030000000000000003,323.0
16301,SnTe,Seebeck,,S,[9e-06],[300.0],9e-06,300.0
16302,SnTe,Seebeck,,S,[9.999999999999999e-06],[300.0],1e-05,300.0
16303,CaMnO3,Seebeck,,Seebeck coefficient,[-0.00025],"[300.0, 1000.0]",-0.00025,650.0
16304,Ca25Mn24MoO75,Seebeck,,Seebeck coefficient,[-0.00010999999999999999],[295],-0.00011,295.0
16305,Ca3Co2O6,Seebeck,,Seebeck coefficient,[0.00045],[300.0],0.00045,300.0
16306,DEOPT,Seebeck,,maximal Seebeck coefficient,[0.00011999999999999999],[423.0],0.00012000000000000003,423.0
16307,AgSbSe2,Seebeck,,S,[0.00031],[295],0.00031,295.0
16308,Ag50CdSb49Se100,Seebeck,,S,[0.000242],[295],0.000242,295.0
16310,Bi2Te3,Seebeck,,Seebeck coefficient,[-0.00018219999999999998],[295],-0.0001822,295.0
16311,Bi2Te3,Seebeck,,Seebeck coefficient,[-0.00018219999999999998],[300.0],-0.0001822,300.0
16312,Bi2Te3,Seebeck,,Seebeck coefficient,[-0.00017999999999999998],[300.0],-0.00018,300.0
16313,AgCuS,Seebeck,,thermopower,[0.0017569999999999999],[364.0],0.001757,364.0
16314,Mn2SnY,Seebeck,,Seebeck coefficient,[0.00013225999999999998],[800.0],0.00013226,800.0
16315,DEOPT,Seebeck,,Seebeck coefficient,[1.98e-05],[278.1],1.98e-05,278.1
16316,PbTe,Seebeck,,thermopower,[0.00011999999999999999],[295],0.00012000000000000003,295.0
16317,AuK3O,Seebeck,,Seebeck coefficient,[0.00020531],[350.0],0.00020531,350.0
16318,AuK3O,Seebeck,,Seebeck coefficient,[0.00021568],[295],0.00021568,295.0
16319,AlFe2V,Seebeck,,Seebeck coefficient,[2.4999999999999998e-05],[295],2.5e-05,295.0
16320,Co2NaO4,Seebeck,,thermopower,[9.999999999999999e-05],[300.0],0.0001,300.0
16321,Bi10Sb3Te15,Seebeck,,highest Seebeck coefficient,[-0.0006299999999999999],[300.0],-0.00063,300.0
16322,PbTe,Seebeck,,Seebeck coefficient,[-4.1e-05],[453.0],-4.1e-05,453.0
16323,PbTe,Seebeck,,Seebeck coefficient,[-0.00026],[453.0],-0.00026000000000000003,453.0
16324,O15Sr4Ti5Y,Seebeck,,Seebeck coefficient,[-0.00089],[773.0],-0.0008900000000000002,773.0
16325,Sb2Te3,Seebeck,,S,"[8.3e-05, 9.2e-05]",[300.0],8.75e-05,300.0
16326,Sb2Te3,Seebeck,,Seebeck coefficient,[0.00020999999999999998],[420.0],0.00021,420.0
16327,CuLa2O4,Seebeck,,Seebeck coefficient,[0.00033999999999999997],[295],0.00033999999999999997,295.0
16328,Bi2Te3,Seebeck,,Seebeck coefficient,[-4.989999999999999e-05],[300.0],-4.99e-05,300.0
16329,BiSe100Sn99,Seebeck,,Seebeck coefficient,[-0.0009],[300.0],-0.0009000000000000002,300.0
16330,CFNT,Seebeck,,Seebeck coefficient,[4.6e-05],[414.0],4.6e-05,414.0
16331,DEOPT,Seebeck,,Seebeck coefficient,[1.6e-05],[300.0],1.6e-05,300.0
16333,Ca9Co12O28,Seebeck,,Seebeck coefficient,[0.000118],[973.0],0.000118,973.0
16335,SeSn,Seebeck,,Seebeck coefficient,[0.00019999999999999998],[308.0],0.0002,308.0
16336,Te,Seebeck,,maximum S,[0.000247],[600.0],0.00024700000000000004,600.0
16337,Co10Na7O20,Seebeck,,Seebeck Coefficient,[9.999999999999999e-05],[300.0],0.0001,300.0
16338,GeSe,Seebeck,,Seebeck coefficient,[0.000122],[500.0],0.000122,500.0
16339,DGQ,Seebeck,,Seebeck coefficient,[0.000139],[600.0],0.000139,600.0
16340,Cu2S3Sn,Seebeck,,thermopower,[0.0003],[700.0],0.00030000000000000003,700.0
16341,CoGeMnZr,Seebeck,,Seebeck coefficient,[-0.000106],[650.0],-0.000106,650.0
16342,AlCoMnZr,Seebeck,,Seebeck coefficient,[3.305e-05],[1100.0],3.3050000000000004e-05,1100.0
16343,CoGeMnZr,Seebeck,,Seebeck coefficient,[-0.000106],[650.0],-0.000106,650.0
16344,Cu9S5,Seebeck,,α,[1.4999999999999999e-05],[295],1.5e-05,295.0
16345,As2BaCd2,Seebeck,,Seebeck coefficient,[0.000527],[295],0.0005269999999999999,295.0
16346,HfNiSn,Seebeck,,Seebeck coefficient,[-6.8e-05],[295],-6.8e-05,295.0
16347,SSn,Seebeck,,Seebeck coefficient,[0.000554],[295],0.000554,295.0
16348,SeSn,Seebeck,,Seebeck coefficient,[0.000503],[295],0.000503,295.0
16349,Cu2Se,Seebeck,,maximum S,[0.000245],[852.0],0.000245,852.0
16351,SeSn,Seebeck,,Seebeck coefficient,[0.0005],[295],0.0005,295.0
16352,CrSi2,Seebeck,,S,[9.999999999999999e-05],[300.0],0.0001,300.0
16353,CrSi2,Seebeck,,S,[0.000196],[575.0],0.000196,575.0
16354,BeLi,Seebeck,,S,[-0.00045999999999999996],[50.0],-0.00045999999999999996,50.0
16355,Ag6Ce5Na4Te20,Seebeck,,thermopower,[2.1e-05],[295],2.1e-05,295.0
16356,Ag14Eu5NaTe20,Seebeck,,S,[7e-05],[295],7.000000000000001e-05,295.0
16357,SeSn,Seebeck,,Seebeck coefficient,[0.0002622],[295],0.0002622,295.0
16358,Bi2Te3,Seebeck,,Seebeck coefficient,[0.00023999999999999998],[295],0.00024000000000000006,295.0
16359,Bi2Te3,Seebeck,,Seebeck coefficient,[-0.000128],[303.0],-0.000128,303.0
16360,BiCuOSe,Seebeck,,S,[0.000361],[295],0.000361,295.0
16361,Ca3OSn,Seebeck,,thermopower,[9.999999999999999e-05],[295],0.0001,295.0
16362,Ca3Co4O9,Seebeck,,Seebeck coefficient,"[9.999999999999999e-05, 0.00015]",[300.0],0.000125,300.0
16363,Ag18Te11Tl4,Seebeck,,S,[-0.00025],[295],-0.00025,295.0
16364,Ag360Te220Tl81,Seebeck,,S,[-0.00023999999999999998],[300.0],-0.00024000000000000006,300.0
16365,Ag18Te11Tl4,Seebeck,,S,[-7.5e-05],[760.0],-7.5e-05,760.0
16366,Bi6Mg400Si65Sn129,Seebeck,,Seebeck coefficient,[-0.00011499999999999999],[300.0],-0.000115,300.0
16367,Bi200Se21Te279,Seebeck,,Seebeck coefficient,[-0.00011499999999999999],[300.0],-0.000115,300.0
16368,Ce5CuPb3,Seebeck,,thermoelectric power,[-1.3e-05],[295],-1.3000000000000001e-05,295.0
16369,La,Seebeck,,thermopower,[-0.0003],[295],-0.00030000000000000003,295.0
16370,SSn,Seebeck,,Seebeck coefficient,[0.00019999999999999998],[295],0.0002,295.0
16371,S2Sn,Seebeck,,Seebeck coefficient,[0.000135],[295],0.000135,295.0
16372,PbSe,Seebeck,,Seebeck coefficient,[0.000202],[300.0],0.000202,300.0
16373,PbTe,Seebeck,,Seebeck coefficient,[0.00030399999999999996],[295],0.000304,295.0
16374,GeSe,Seebeck,,Seebeck coefficient,[0.000306],[295],0.000306,295.0
16378,Bi2Te3,Seebeck,,thermopower,[0.00031299999999999996],[295],0.000313,295.0
