,sorted_name,Model,Model_Type,Specifier,Value,Temperature_Value,Value_Average,Temperature_Average
3701,Co40InSb120Yb2,ZT,,maximum ZT,[0.9],[782.0],0.9,782.0
3702,Co40InSb120Yb2,ZT,,maximum ZT,[0.9],[782.0],0.9,782.0
3703,Co40InSb120Yb2,ZT,,maximum ZT,[0.9],[782.0],0.9,782.0
3704,NiSbY,ZT,,figure of merit,[0.065],[295],0.065,295.0
3705,Bi2Te3,ZT,,figure of merit,[1.0],[295],1.0,295.0
3706,SeSn,ZT,,peak ZT,[0.92],[793.0],0.92,793.0
3707,SeSn,ZT,,peak ZT,[0.5],[793.0],0.5,793.0
3708,BiSb3Te6,ZT,,ZT,[0.51],[375.0],0.51,375.0
3709,SeSn,ZT,,highest ZT,[2.6],[923.0],2.6,923.0
3710,Bi2Te3,ZT,,ZT,[0.04],[295],0.04,295.0
3711,BiSb3Te6,ZT,,ZT,[0.51],[375.0],0.51,375.0
3712,BiSb3Te6,ZT,,maximum ZT,[0.51],[375.0],0.51,375.0
3713,BiSb3Te6,ZT,,ZT,[0.51],[375.0],0.51,375.0
3714,Cu599S10Sb200Se790Sm,ZT,,highest figure of merit,[0.55],[648.0],0.55,648.0
3715,Cu599S10Sb200Se790Sm,ZT,,ZT,[0.55],[648.0],0.55,648.0
3716,Cu599S10Sb200Se790Sm,ZT,,ZT,[0.55],[648.0],0.55,648.0
3718,Ni100Sn100Ta3Zr97,ZT,,ZT,[0.6],[800.0],0.6000000000000001,800.0
3719,HfNi20Sn20Zr19,ZT,,ZT,[0.67],[780.0],0.67,780.0
3720,GeSi,ZT,,ZT,[1.3],[1173.0],1.3,1173.0
3721,MnSb11Yb14,ZT,,ZT,[1.0],[1273.0],1.0,1273.0
3723,S2Ti,ZT,,figure of merit,[0.28],[373.0],0.28,373.0
3724,Ca73La227S400,ZT,,maximum figure of merit,[0.00029],[1000.0],0.00029,1000.0
3725,Ba80Bi79Co80NaOy40,ZT,,ZT,[0.21],[923.0],0.21,923.0
3726,Ba2Bi2Co2Oy,ZT,,maximum ZT,[0.17],[923.0],0.17,923.0
3727,Ba80Bi79Co80NaOy40,ZT,,ZT,[0.21],[923.0],0.21,923.0
3728,Ba80Bi79Co80NaOy40,ZT,,ZT,[0.21],[923.0],0.21,923.0
3729,SeSn,ZT,,ZT,[2.6],[923.0],2.6,923.0
3730,SeSn,ZT,,ZT,[1.7],[873.0],1.7000000000000002,873.0
3731,SSn,ZT,,ZT,[0.01],[323.0],0.01,323.0
3732,SSn,ZT,,ZT,"[0.08, 0.25]",[773.0],0.165,773.0
3734,SeSn,ZT,,ZT,"[0.39, 0.66]",[773.0],0.525,773.0
3735,SeSn,ZT,,ZT,"[0.5, 1.2]",[773.0],0.85,773.0
3736,SeSn,ZT,,ZT,[0.8],[800.0],0.8,800.0
3737,SeSn,ZT,,ZT,[1.1],[773.0],1.1,773.0
3738,SSe9Sn10,ZT,,ZT,[1.16],[923.0],1.16,923.0
3741,CuInSn7Te9,ZT,,ZT,[1.0],[873.0],1.0,873.0
3742,CuInSn7Te9,ZT,,maximum ZT,[1.0],[873.0],1.0,873.0
3743,S2Sn,ZT,,ZT,[0.93],[450.0],0.93,450.0
3744,S,ZT,,ZT,[0.93],[450.0],0.93,450.0
3745,S,ZT,,ZT,[0.79],[423.0],0.79,423.0
3749,MoS2,ZT,,p - type ZT,[1.2],[295],1.2,295.0
3750,MoS2,ZT,,p - type ZT,[2.7],[295],2.7,295.0
3751,MoS2,ZT,,figure of merit,[0.3],[300.0],0.30000000000000004,300.0
3752,Cu49NaSe25,ZT,,ZT,[2.1],[973.0],2.1,973.0
3753,Cu49NaSe25,ZT,,peak ZT,[2.1],[973.0],2.1,973.0
3754,Cu49NaSe25,ZT,,highest ZT,[2.1],[973.0],2.1,973.0
3755,Cu49NaSe25,ZT,,maximum ZT,[2.1],[973.0],2.1,973.0
3756,Bi4Se3Te3,ZT,,highest ZT,[0.86],[600.0],0.86,600.0
3757,Bi4Se3Te3,ZT,,highest ZT,[0.86],[600.0],0.86,600.0
3758,Bi2Te3,ZT,,zT,[1.0],[350.0],1.0,350.0
3759,Bi40Se3Te57,ZT,,zT,[1.1],[350.0],1.1,350.0
3760,Sb2Te3,ZT,,zT,[0.92],[710.0],0.92,710.0
3761,BiSbTe,ZT,,zT,[1.4],[373.0],1.4,373.0
3762,Bi14I9Rh3,ZT,,zT,[0.3],[425.0],0.30000000000000004,425.0
3763,BiSe,ZT,,zT,[0.8],[425.0],0.8,425.0
3764,O3SrTi,ZT,,figure of merit,[0.34],[1000.0],0.34,1000.0
3765,GeSi,ZT,,maximum ZT,[0.128],[295],0.128,295.0
3766,HNaO,ZT,,figure of merit,[1.5],[300.0],1.5,300.0
3767,Ba2Sb2Se5,ZT,,figure of merit,[3.7e-06],[300.0],3.7e-06,300.0
3768,Ba4Ga8Sn15,ZT,,figure of merit,[0.88],[500.0],0.88,500.0
3769,Ba4Ga8Sn15,ZT,,ZT,[0.88],[500.0],0.88,500.0
3770,Bi2Te3,ZT,,ZT,[1.1],[340.0],1.1,340.0
3771,Bi2Te3,ZT,,ZT,[0.7],[300.0],0.7000000000000001,300.0
3773,AgPb18SbSe2Te18,ZT,,maximum ZT,[0.82],[523.0],0.8200000000000001,523.0
3774,Ag,ZT,,ZT,[1.7],[1123.0],1.7000000000000002,1123.0
3776,SeSn,ZT,,zT,[2.6],[923.0],2.6,923.0
3777,Se9Sn10Te,ZT,,zT,[1.1],[800.0],1.1,800.0
3778,Se9Sn10Te,ZT,,zT,[0.56],"[300.0, 800.0]",0.56,550.0
3779,Bi20Se3Te27,ZT,,ZT,[1.27],[295],1.27,295.0
3780,Bi2Te3,ZT,,ZT,[1.0],[295],1.0,295.0
3781,Bi20Se3Te27,ZT,,ZT,[1.27],[295],1.27,295.0
3782,PbSe,ZT,,peak figure of merit,[1.54],[773.0],1.54,773.0
3783,PbSe,ZT,,peak ZT,[1.54],[773.0],1.54,773.0
3784,PbSe,ZT,,ZT,[2.0],[1000.0],2.0,1000.0
3785,Cl2Pb,ZT,,ZT,[1.3],[900.0],1.3,900.0
3786,AlPb100Se100,ZT,,ZT,[1.3],[850.0],1.3,850.0
3788,GeSe,ZT,,maximum ZT,[1.54],[773.0],1.54,773.0
3789,GeSe,ZT,,highest ZT,[1.54],[773.0],1.54,773.0
3790,GeSe,ZT,,peak ZT,[1.54],[773.0],1.54,773.0
3792,NbO15Sr5Ti4,ZT,,ZT,[2.5],[295],2.5,295.0
3794,Bi25Sb85Te156,ZT,,ZT,[1.13],[295],1.13,295.0
3795,Bi2Sb8Te15,ZT,,ZT,[1.8],[316.0],1.8,316.0
3796,BiSb3Te6,ZT,,ZT,[1.85],[320.0],1.85,320.0
3797,Bi25Sb85Te156,ZT,,highest ZT //,[1.13],[295],1.13,295.0
3798,BiSb3Te6,ZT,,highest ZT //,[0.71],[310.0],0.71,310.0
3799,Bi25Sb85Te156,ZT,,ZT,[1.13],[295],1.13,295.0
3800,AgBiCs2X6,ZT,,ZT,[0.8],[700.0],0.8,700.0
3801,AgCl6Cs2In,ZT,,ZT,[0.94],[700.0],0.94,700.0
3802,AgCl6Cs2In,ZT,,figure of merit,[0.86],[700.0],0.86,700.0
3803,PdSe2,ZT,,ZT,[1.1],[300.0],1.1,300.0
3806,BiMg16Si7,ZT,,figure of merit,[0.67],[1200.0],0.67,1200.0
3807,Mg2Si,ZT,,figure of merit,[0.00183],[1000.0],0.00183,1000.0
3808,Mg2Si,ZT,,maximum ZT,[0.86],[862.0],0.86,862.0
3809,Mg200Si97,ZT,,ZT,[0.68],[810.0],0.68,810.0
3810,Mg2Si,ZT,,ZT,[0.74],[840.0],0.74,840.0
3812,OZn,ZT,,ZT,[0.44],[1000.0],0.44,1000.0
3813,Bi152CuSb648Te1200,ZT,,ZT,[1.16],[373.0],1.16,373.0
3814,BiSb3Te6,ZT,,ZT,[1.08],[373.0],1.08,373.0
3817,Bi13Co20Sb3Sn4Zr20,ZT,,average ZT,[0.81],"[300.0, 973.0]",0.81,636.5
3818,Fe25Hf3Nb22Sb25,ZT,,average ZT,[0.69],"[300.0, 973.0]",0.6900000000000001,636.5
3819,Fe5Nb4Sb5Ti,ZT,,average ZT,[0.57],"[300.0, 973.0]",0.5700000000000001,636.5
3820,Hf11Sb20Sn5Ti3Zr11,ZT,,average ZT,[0.54],"[300.0, 973.0]",0.54,636.5
3821,Co5Hf4Sb4SnTi,ZT,,average ZT,[0.53],"[300.0, 973.0]",0.53,636.5
3822,Bi4Co5SnZr5,ZT,,peak ZT,[1.3],[973.0],1.3,973.0
3823,Bi13Co20Sb3Sn4Zr20,ZT,,peak ZT,[1.42],[973.0],1.42,973.0
3824,Bi13Co20Sb3Sn4Zr20,ZT,,ZT,[1.42],[973.0],1.42,973.0
3825,Bi2Se3,ZT,,ZT,[0.096],[523.0],0.096,523.0
3826,Bi2Te3,ZT,,ZT,[0.1],[300.0],0.1,300.0
3827,Bi2Se3,ZT,,ZT,[0.02],[300.0],0.02,300.0
3828,Single,ZT,,ZT,[0.6],[400.0],0.6000000000000001,400.0
3829,GeSi,ZT,,ZT,[1.03],[1023.0],1.03,1023.0
3830,GeSi,ZT,,Figure of merit,[1.03],[1023.0],1.03,1023.0
3831,Co4FeSb5Zr5,ZT,,maximum ZT,[0.036],[900.0],0.036000000000000004,900.0
3832,Bi100O99SSe50,ZT,,peak ZT,[0.29],[793.0],0.29,793.0
3834,Bi100O99SSe50,ZT,,peak ZT,[0.29],[793.0],0.29,793.0
3835,Bi461Cu162S800,ZT,,highest zT,[0.208],[662.0],0.208,662.0
3836,Bi922Cu319S1600Zn5,ZT,,zT,[0.276],[662.0],0.276,662.0
3837,Co20InSb60,ZT,,ZT,[1.05],[700.0],1.05,700.0
3838,CoSb3,ZT,,maximum ZT,[1.0],[700.0],1.0,700.0
3839,OZn,ZT,,ZT,"[0.78, 1.03]",[700.0],0.905,700.0
3840,Bi2Te3,ZT,,ZT,[2.4],[300.0],2.4,300.0
3841,PbSeTe,ZT,,ZT,[1.6],[300.0],1.6,300.0
3842,Ag2Se,ZT,,maximum ZT,[0.84],[380.0],0.84,380.0
3843,Ag2Se,ZT,,maximum ZT,[0.84],[380.0],0.84,380.0
3844,Ag2Te,ZT,,maximum ZT,[0.59],[650.0],0.59,650.0
3845,Ag2Se,ZT,,peak ZT,[1.0],[295],1.0,295.0
3846,Ag2Te,ZT,,peak ZT,[0.62],[550.0],0.62,550.0
3847,Ag4SSe,ZT,,ZT,[0.26],[300.0],0.26,300.0
3848,Ag2Se,ZT,,maximum ZT,[0.96],[400.0],0.96,400.0
3849,Ag2Se,ZT,,ZT,[1.0],[300.0],1.0,300.0
3851,Ag2Te,ZT,,ZT,[0.61],[633.0],0.61,633.0
3853,Ag2Se,ZT,,ZT,[0.84],[380.0],0.84,380.0
3854,Ag2Te,ZT,,ZT,[0.59],[650.0],0.59,650.0
3858,Mg3Sb2,ZT,,ZT,[0.4],[773.0],0.4,773.0
3859,Mg3Sb2,ZT,,ZT,[0.4],[773.0],0.4,773.0
3860,BiMg15Sb9,ZT,,ZT,[0.94],[773.0],0.94,773.0
3861,BiMg15Sb9,ZT,,maximum ZT,[0.94],[773.0],0.94,773.0
3862,BiMg15Sb9,ZT,,maximum ZT,[0.6],[773.0],0.6000000000000001,773.0
3863,Mg3Sb2,ZT,,maximum ZT,[0.26],[773.0],0.26,773.0
3864,BiMg15Sb9,ZT,,peak ZT,[0.94],[773.0],0.94,773.0
3865,BiMg15Sb9,ZT,,peak ZT,[0.6],[773.0],0.6000000000000001,773.0
3867,B2Hf,ZT,,ZT,[0.2],[1003.0],0.2,1003.0
3868,B2Hf,ZT,,maximum ZT,[0.2],[1003.0],0.2,1003.0
3869,Fe25Nb25Sb21Sn4,ZT,,ZT,[0.66],[923.0],0.66,923.0
3870,Bi9Sb,ZT,,ZT,[1.07],[295],1.07,295.0
3871,Bismuth,ZT,,ZT,"[1.0, 1.5]",[423.0],1.25,423.0
3872,Ag97Mg100Sb99,ZT,,ZT,[0.7],[300.0],0.7000000000000001,300.0
3873,Ag391Mg200Ni,ZT,,ZT,[1.0],[325.0],1.0,325.0
3874,Bi2Te3,ZT,,ZT,[1.0],[295],1.0,295.0
3875,AgMgSb,ZT,,ZT,[0.35],[295],0.35000000000000003,295.0
3876,Ag97Mg100Sb99,ZT,,ZT,[0.7],[300.0],0.7000000000000001,300.0
3877,Bi2Te3,ZT,,ZT,[0.7],[295],0.7000000000000001,295.0
3878,AgMgSb,ZT,,ZT,[0.5],[295],0.5,295.0
3879,Ag391Mg200Ni,ZT,,ZT,[0.9],[300.0],0.9,300.0
3880,Bi2Sb8Te15,ZT,,ZT,[1.0],[295],1.0,295.0
3881,Bi2Te3,ZT,,figure of merit,[0.8],[300.0],0.8,300.0
3882,CP1623,ZT,,ZT,[0.01],[295],0.01,295.0
3883,Ba8Cu6Ge23Si17,ZT,,figure of merit,[0.31],[520.0],0.31,520.0
3885,Mg10Si3Sn2,ZT,,zT,[0.27],[673.0],0.27,673.0
3887,AgCuSe,ZT,,zT,[1.0],[623.0],1.0,623.0
3889,SbSnTe,ZT,,maximum ZT,[0.7],[300.0],0.7000000000000001,300.0
3890,Cl2Cu50Se23,ZT,,highest ZT,[0.6],[620.0],0.6000000000000001,620.0
3892,Bi2Te3,ZT,,peak ZT,[0.99],[423.0],0.99,423.0
3893,O7Ti4,ZT,,ZT,[0.16],[764.0],0.16,764.0
3894,O17Ti9,ZT,,ZT,[0.16],[764.0],0.16,764.0
3895,Cu20InSe30Sn9,ZT,,maximum ZT,[1.21],[850.0],1.21,850.0
3896,Cu2Se3Sn,ZT,,maximum ZT,[0.5],[750.0],0.5,750.0
3897,Cu2Se3Sn,ZT,,maximum ZT,[0.014],[400.0],0.013999999999999999,400.0
3898,Cu80Ga3Se120Sn37,ZT,,ZT,[0.43],[700.0],0.43,700.0
3899,Cu100MnSe150Sn49,ZT,,ZT,[0.47],[700.0],0.47,700.0
3900,Cu200Sb3Se300Sn97,ZT,,highest ZT,[0.64],[700.0],0.64,700.0
3901,Ca3Co4O9,ZT,,ZT,[1.0],[1000.0],1.0,1000.0
3902,Ca30Co39FeO90,ZT,,ZT,[0.28],[1000.0],0.28,1000.0
3903,Co9Hf5NiSb10Zr5,ZT,,peak ZT,[1.0],[1073.0],1.0,1073.0
3904,Co9Hf5NiSb10Zr5,ZT,,ZT,[1.0],[1073.0],1.0,1073.0
3905,Co19Hf5NiSb20Ti10Zr5,ZT,,peak ZT,[0.5],[800.0],0.5,800.0
3906,Co87Hf40Ni13Sb100Ti60,ZT,,ZT,[0.7],[900.0],0.7000000000000001,900.0
3907,Co9Hf5NiSb10Zr5,ZT,,peak ZT,[1.0],[1073.0],1.0,1073.0
3908,CoSbZr,ZT,,peak ZT,[0.6],[973.0],0.6000000000000001,973.0
3909,Co9Hf5NiSb10Zr5,ZT,,peak ZT,[1.0],[1073.0],1.0,1073.0
3910,Co9Hf5NiSb10Zr5,ZT,,ZT,[1.0],[1073.0],1.0,1073.0
3911,Ce3Co80In4Sb240Yb4,ZT,,ZT,[1.43],[800.0],1.43,800.0
3912,PbTe,ZT,,maximum ZT,[1.1],[700.0],1.1,700.0
3913,AgPb18SbTe20,ZT,,highest ZT,[2.2],[800.0],2.2,800.0
3915,Bi2Se3,ZT,,peak figure of merit,[0.41],[525.0],0.41,525.0
3916,Ba11Co200Sb600,ZT,,maximum zT,[1.1],[850.0],1.1,850.0
3917,Bi2Se3,ZT,,highest zT,[0.41],[525.0],0.41,525.0
3918,In2O3,ZT,,figure of merit,[0.1],[1273.0],0.1,1273.0
3919,GeIn9O15,ZT,,figure of merit,[0.45],[1273.0],0.45,1273.0
3920,GeIn9O15,ZT,,figure of merit,[0.46],[1273.0],0.46,1273.0
3921,GeIn9O15,ZT,,figures of merit,[0.45],[1273.0],0.45,1273.0
3923,Pb4SeTe3,ZT,,maximum ZT,[0.55],[300.0],0.55,300.0
3924,Na,ZT,,maximum ZT,[1.3],[650.0],1.3,650.0
3926,Na,ZT,,ZT,[1.8],[850.0],1.8,850.0
3927,Pb4SeTe3,ZT,,ZT,[0.55],[295],0.55,295.0
3928,CoNaO2,ZT,,figure of merit,[0.54],[673.0],0.54,673.0
3929,Se21Sn20,ZT,,ZT,[0.65],[773.0],0.65,773.0
3930,Se4Sn5,ZT,,peak ZT,[0.05],[773.0],0.05,773.0
3931,SeSn,ZT,,ZT,[1.0],[773.0],1.0,773.0
3932,SeSn,ZT,,peak ZT,[2.7],[773.0],2.7,773.0
3933,KSe100Sn100,ZT,,highest ZT,[1.1],[773.0],1.1,773.0
3934,Se21Sn20,ZT,,peak ZT,[0.65],[773.0],0.65,773.0
3935,SeSn,ZT,,peak ZT,[0.15],[773.0],0.15,773.0
3936,Se4Sn5,ZT,,highest ZT,[0.05],[773.0],0.05,773.0
3937,Se21Sn20,ZT,,maximum ZT,[0.65],[775.0],0.65,775.0
3938,SeSn,ZT,,maximum ZT,[0.15],[775.0],0.15,775.0
3939,Se4Sn5,ZT,,peak ZT,[0.05],[773.0],0.05,773.0
3940,Ba4Ga8Ge15,ZT,,figure of merit,[1.3],[800.0],1.3,800.0
3941,Cu9S5,ZT,,figure of merit,[0.49],[773.0],0.49,773.0
3942,Cu9S5,ZT,,highest ZT,[0.87],[773.0],0.87,773.0
3943,Cu9S5,ZT,,highest ZT,[0.87],[773.0],0.87,773.0
3944,CSi,ZT,,highest ZT,[0.49],[773.0],0.49,773.0
3945,Cu9S5,ZT,,peak ZT,[0.87],[773.0],0.87,773.0
3946,Cu9S5,ZT,,peak ZT,[0.3],[673.0],0.30000000000000004,673.0
3947,Cu9S5,ZT,,highest ZT,[0.87],[773.0],0.87,773.0
3949,PbTe,ZT,,ZT,[0.5],[723.0],0.5,723.0
3950,Hf7Ni20Sn20Ti6Zr7,ZT,,maximum ZT,[0.82],[730.0],0.8200000000000001,730.0
3952,SeSn,ZT,,ZT,[1.3],[850.0],1.3,850.0
3953,SeSn,ZT,,ZT,[2.6],[923.0],2.6,923.0
3954,SeSn,ZT,,ZT,[0.5],[750.0],0.5,750.0
3955,SeSn,ZT,,ZT,[1.3],[850.0],1.3,850.0
3956,SeSn,ZT,,ZT,[1.3],[850.0],1.3,850.0
3957,CaMnO3,ZT,,ZT,[0.16],[1000.0],0.16,1000.0
3958,Pb,ZT,,ZT,[1.0],[873.0],1.0,873.0
3959,Bi9Cu9NiO10PbSe10,ZT,,ZT,[1.08],[873.0],1.08,873.0
3960,Bi9Cu9NiO10PbSe10,ZT,,ZT,[1.08],[873.0],1.08,873.0
3961,Ba2CeCoO6,ZT,,maximum ZT,[0.996],[100.0],0.996,100.0
3962,Ba2CeCoO6,ZT,,ZT,[0.994],[295],0.9940000000000001,295.0
3963,Cl3Cu400Mn200Te393,ZT,,figure of merit,[0.4],[700.0],0.4,700.0
3964,Cu2MnTe2,ZT,,ZT,[0.2],[720.0],0.2,720.0
3965,Cl3Cu400Mn200Te393,ZT,,maximum ZT,[0.4],[700.0],0.4,700.0
3966,Cl3Cu400Mn200Te393,ZT,,peak ZT,[0.4],[700.0],0.4,700.0
3968,Bi2Te3,ZT,,ZT,"[0.8, 1.0]",[295],0.9,295.0
3969,O3SrTi,ZT,,figure of merit,[0.12],[300.0],0.12,300.0
3970,CaMnO3,ZT,,figure of merit,[0.21],[1000.0],0.21,1000.0
3971,C2O,ZT,,figure of merit,[0.2],[1000.0],0.2,1000.0
3972,Sb,ZT,,ZT,[1.3],[700.0],1.3,700.0
3973,GeSi4,ZT,,figure of merit,[0.63],[873.0],0.63,873.0
3974,GeSi,ZT,,figure of merit,[0.63],[873.0],0.63,873.0
3975,Co200Sb600Yb13,ZT,,highest ZT,[1.45],[850.0],1.45,850.0
3976,Co200Sb600Yb13,ZT,,average ZT,[0.99],"[300.0, 850.0]",0.99,575.0
3979,CoSb3,ZT,,ZT,[0.47],[660.0],0.47,660.0
3980,CoSb3,ZT,,ZT,[0.47],[660.0],0.47,660.0
3981,CoSb3,ZT,,ZT,[1.7],[850.0],1.7000000000000002,850.0
3982,CoSb3,ZT,,ZT,[0.47],[660.0],0.47,660.0
3983,Bi2Te3,ZT,,maximum ZT,[0.84],[423.0],0.84,423.0
3987,Bi5Sb15Se3Te27,ZT,,ZT,[1.16],[323.0],1.16,323.0
3988,Bi2STe2,ZT,,figures of merit,[1.0],"[398.0, 673.0]",1.0,535.5
3989,Pb9Se10Sn,ZT,,figure of merit,[1.0],[773.0],1.0,773.0
3990,Pb9Se10Sn,ZT,,ZT,[1.0],[773.0],1.0,773.0
3991,Pb9Se10Sn,ZT,,ZT,[1.0],[773.0],1.0,773.0
3992,Bi9Te16,ZT,,ZT,[0.66],[300.0],0.66,300.0
3993,Bi20Se3Te27,ZT,,ZT,[1.22],[323.0],1.22,323.0
3994,Bi20Se3Te27,ZT,,average ZT,[1.5],"[300.0, 425.0]",1.5,362.5
3995,Bi20Se3Te27,ZT,,ZT,[1.2],[480.0],1.2,480.0
3996,Bi20Se3Te27,ZT,,ZT,[0.93],[450.0],0.93,450.0
3997,Bi20Se3Te27,ZT,,ZT,[1.0],[823.0],1.0,823.0
3998,Bi20Se3Te27,ZT,,ZT,[0.5],[823.0],0.5,823.0
3999,InSb,ZT,,ZT,[0.51],[550.0],0.51,550.0
4000,Bi20Se3Te27,ZT,,maximum ZT,[1.5],[323.0],1.5,323.0
4001,Bi20Se3Te27,ZT,,highest ZT,[1.0],[373.0],1.0,373.0
4002,Bi20Se3Te27,ZT,,ZT,[1.22],[323.0],1.22,323.0
4003,Bi20Se3Te27,ZT,,highest ZT,[1.22],[323.0],1.22,323.0
4004,FP,ZT,,figure of merit,[0.19],[900.0],0.19,900.0
4005,RS2,ZT,,figure of merit,[0.51],[900.0],0.51,900.0
4006,Cu2Se,ZT,,maximum zT,[0.92],[783.0],0.92,783.0
4007,Cu2Se,ZT,,maximum zT,[0.92],[783.0],0.92,783.0
4008,Cu2Se,ZT,,maximum zT,[0.92],[783.0],0.92,783.0
4009,Cu2Se,ZT,,maximum zT,[0.92],[783.0],0.92,783.0
4010,SnTe,ZT,,figure of merit,[1.0],[873.0],1.0,873.0
4011,Se,ZT,,peak figure of merit,[1.0],[873.0],1.0,873.0
4012,CoFe3LaSb12,ZT,,ZT,[1.4],[1003.0],1.4,1003.0
4013,Ba9Co400In6Sb1197Yb7,ZT,,figure of merit,[1.25],[800.0],1.25,800.0
4014,Cu2Se,ZT,,figure of merit,[2.0],[875.0],2.0,875.0
4015,Cu2Se,ZT,,figure of merit,[0.7],[875.0],0.7000000000000001,875.0
4016,Cu2Se,ZT,,ZT,[2.0],[875.0],2.0,875.0
4017,Cu2Se,ZT,,ZT,[0.7],[875.0],0.7000000000000001,875.0
4018,Cu2Se,ZT,,highest ZT,[2.0],[873.0],2.0,873.0
4019,InSn37Sr2Te40,ZT,,peak figure of merit,[1.31],[823.0],1.31,823.0
4020,InSn37Sr2Te40,ZT,,peak figure of merit,[1.31],[823.0],1.31,823.0
4021,InSn37Sr2Te40,ZT,,ZT,[1.31],[823.0],1.31,823.0
4022,Bi2Te3,ZT,,zT,[1.0],[450.0],1.0,450.0
4023,OZn,ZT,,ZT,[0.011],[750.0],0.011000000000000001,750.0
4024,SeSn,ZT,,ZT,[2.6],[295],2.6,295.0
4025,SeSn,ZT,,peak ZT,[0.6],[750.0],0.6000000000000001,750.0
4026,SnTe,ZT,,ZT,[1.6],[875.0],1.6,875.0
4027,Ca50Mn49O150Re,ZT,,peak figure of merit,[0.16],[947.0],0.16,947.0
4028,Ca50Mn49O150Re,ZT,,maximum ZT,[0.16],[947.0],0.16,947.0
4029,CaMnO3,ZT,,maximum ZT,[0.085],[947.0],0.085,947.0
4030,CaMnO3,ZT,,maximum ZT,[0.15],[947.0],0.15,947.0
4031,Ce18Fe75Ni5Sb238Te2,ZT,,maximum ZT,[1.0],[773.0],1.0,773.0
4032,Ce18Fe75Ni5Sb238Te2,ZT,,maximum ZT,[1.0],[773.0],1.0,773.0
4033,Ce18Fe75Ni5Sb238Te2,ZT,,maximum ZT,[1.0],[773.0],1.0,773.0
4034,Ce18Fe75Ni5Sb238Te2,ZT,,figure of merit,[1.0],[773.0],1.0,773.0
4035,Ba4Ga8Sn15,ZT,,ZT,[0.8],[473.0],0.8,473.0
4037,Co10Fe30La9Sb120,ZT,,maximum ZT,[0.87],[723.0],0.87,723.0
4038,Co10Fe30La9Sb120,ZT,,figure of merit,[0.87],[723.0],0.87,723.0
4039,Bi2Te3,ZT,,ZT,[1.44],[400.0],1.44,400.0
4040,Bi2Te3,ZT,,ZT,[0.2],[300.0],0.2,300.0
4042,Ag25Sb24Te50Zn,ZT,,zT,[1.9],[400.0],1.9,400.0
4043,Eu6Na5Pb189Te200,ZT,,zT,[2.2],[850.0],2.2,850.0
4044,Ag20Sb20Se3Te37,ZT,,zT,[2.0],[600.0],2.0,600.0
4045,Ca3Co4O9,ZT,,figure of merit,[0.032],[660.0],0.032,660.0
4046,Ba2Co9O14,ZT,,ZT,[0.04],[1000.0],0.04,1000.0
4047,Ca3Co4O9,ZT,,ZT,[0.04],[1000.0],0.04,1000.0
4048,CoCu2S8Ti3,ZT,,figure of merit,[0.18],[650.0],0.18,650.0
4051,PbTe,ZT,,ZT,[2.0],[775.0],2.0,775.0
4052,SrTe,ZT,,ZT maximum,[1.7],[800.0],1.7000000000000002,800.0
4054,Co80Sb240Yb7,ZT,,ZT,[1.0],[650.0],1.0,650.0
4055,Co80Sb240Yb7,ZT,,maximum ZT,[1.0],[603.0],1.0,603.0
4056,Ca3Co100Sb300Yb3,ZT,,figure of merit,[1.03],[750.0],1.03,750.0
4058,Ba2Co160Sb480SrYb4,ZT,,ZT,[1.44],[800.0],1.44,800.0
4059,Ba80Co400La5Sb1200Yb4,ZT,,ZT,[1.7],[850.0],1.7000000000000002,850.0
4060,Ba11Co400Sb1200Sr9Yb5,ZT,,ZT,[1.6],[835.0],1.6,835.0
4061,SeSn,ZT,,ZT,[2.6],[923.0],2.6,923.0
4062,Se2Sn,ZT,,ZT,[2.95],[800.0],2.95,800.0
4063,Se2Sn,ZT,,ZT,[0.4],[773.0],0.4,773.0
4064,AlAs3Ba3,ZT,,ZT,[0.74],[100.0],0.74,100.0
4065,Ba5Bi35Co6Cu34O40Se40,ZT,,ZT,[0.082],[350.0],0.08199999999999999,350.0
4066,Ba5Bi35Co6Cu34O40Se40,ZT,,ZT,[0.06],[300.0],0.06,300.0
4067,Ba5Bi35Co6Cu34O40Se40,ZT,,ZT,[0.082],[350.0],0.08199999999999999,350.0
4068,Ba5Bi35Co6Cu34O40Se40,ZT,,maximum ZT,[0.082],[350.0],0.08199999999999999,350.0
4069,MnO,ZT,,figure of merit,[0.92],[873.0],0.92,873.0
4070,MnO,ZT,,figure of merit,[0.92],[873.0],0.92,873.0
4071,Ca23Mn25O75Pr2,ZT,,figure of merit,[0.16],[873.0],0.16,873.0
4072,Ca23Mn25O75Pr2,ZT,,figure of merit,[0.16],[873.0],0.16,873.0
4073,Ce4Co5Fe15Sb60,ZT,,figures of merit,[0.68],[773.0],0.68,773.0
4074,CoFe3LaSb12,ZT,,ZT,[0.8],[750.0],0.8,750.0
4075,Co26Fe54La12Sb240Yb5,ZT,,ZT,[0.99],[700.0],0.99,700.0
4076,Ce4Co5Fe15Sb60,ZT,,figures of merit,[0.68],[773.0],0.68,773.0
4077,CuGaTe2,ZT,,ZT,[1.4],[950.0],1.4,950.0
4080,MoS2,ZT,,ZT,[2.5],[295],2.5,295.0
4081,CuTe2Y,ZT,,ZT,[1.0],[800.0],1.0,800.0
4082,Cu5Gd4Te8,ZT,,ZT,[0.2],[523.0],0.2,523.0
