,sorted_name,Model,Model_Type,Specifier,Value,Temperature_Value,Value_Average,Temperature_Average
2878,BiSb3Te6,ThermCond,lattice,lattice thermal conductivity,[0.6],[323.0],0.6000000000000001,323.0
2879,EGP,ThermCond,total,thermal conductivity,[3.5],[319.0],3.5,319.0
2880,ReSe2,ThermCond,lattice,lattice thermal conductivity,[118.58],[295],118.58,295.0
2881,Bi2S3,ThermCond,total,thermal conductivity,[1.3],[295],1.3,295.0
2882,GaSb,ThermCond,lattice,κL,[17.0],[295],17.0,295.0
2883,Ga4InSb5,ThermCond,lattice,κL,[7.2],[295],7.2,295.0
2884,Ga17In3Sb20,ThermCond,lattice,κL,[3.9],[600.0],3.9,600.0
2885,Ga17In3Sb20,ThermCond,lattice,κL,[17.0],[300.0],17.0,300.0
2886,MoS2,ThermCond,lattice,κL,[112.0],[300.0],112.0,300.0
2887,PtSSe,ThermCond,lattice,κL,[102.0],[300.0],102.0,300.0
2888,MoS2,ThermCond,lattice,κL,[68.0],[295],68.0,295.0
2889,MoS2,ThermCond,lattice,κL,[65.0],[295],65.0,295.0
2890,MoS2,ThermCond,lattice,κL,[62.0],[295],62.0,295.0
2891,CSi,ThermCond,electronic,κele,[0.83],[295],0.8300000000000001,295.0
2892,CSi,ThermCond,electronic,κele,[0.53],[295],0.53,295.0
2893,P3Sb,ThermCond,total,thermal conductivity,[7.3],[295],7.3,295.0
2896,S2Ti,ThermCond,lattice,κl,[2.1],[350.0],2.1,350.0
2897,Na3Se100Sn97,ThermCond,lattice,κlat,[0.53],[757.0],0.53,757.0
2898,BiCuOSe,ThermCond,total,thermal conductivity,"[0.4, 0.5]",[900.0],0.45,900.0
2899,BiBrO,ThermCond,lattice,κl,[3.98],[300.0],3.98,300.0
2900,LQ,ThermCond,lattice,lattice thermal conductivity,[5.54],[295],5.54,295.0
2901,Cu3SbSe4,ThermCond,lattice,minimum lattice thermal conductivity,[0.47],"[275.0, 700.0]",0.47,487.5
2902,Ce17Co400Sb1200,ThermCond,lattice,κl,[2.0],[850.0],2.0,850.0
2903,CoSb3,ThermCond,total,κtot,[1.6],[773.0],1.6,773.0
2904,CoSb3,ThermCond,total,thermal conductivity,[8.5],[295],8.5,295.0
2905,CoSb3,ThermCond,lattice,lattice thermal conductivities,[2.5],[295],2.5,295.0
2906,Co400La23Sb1200,ThermCond,lattice,lattice thermal conductivity,[4.0],[400.0],4.0,400.0
2907,Typical,ThermCond,total,κ,[1.4],[1118.0],1.4,1118.0
2909,GeIn9O15,ThermCond,total,κ,[2.0],[1118.0],2.0,1118.0
2910,Ca9Mn10O30Yb,ThermCond,total,κ,[1.6],[1118.0],1.6,1118.0
2911,AlGaO50Zn48,ThermCond,total,κ,[5.0],[1118.0],5.0,1118.0
2913,BiCuOSe,ThermCond,total,κtot,[0.54],[300.0],0.54,300.0
2914,BiCuOSe,ThermCond,lattice,κlat,[0.52],[300.0],0.52,300.0
2915,BiCuOSe,ThermCond,lattice,κlat,[0.52],[300.0],0.52,300.0
2916,SeSn,ThermCond,total,thermal conductivity,"[0.46, 0.68]",[295],0.5700000000000001,295.0
2917,NaSe50Sn49,ThermCond,total,κtot,[1.42],[300.0],1.42,300.0
2918,NaSe50Sn49,ThermCond,lattice,lattice thermal conductivity,[1.39],[295],1.39,295.0
2919,NaS10Se40Sn49,ThermCond,lattice,lattice thermal conductivity,[0.92],[295],0.92,295.0
2920,Cu2Se,ThermCond,total,thermal conductivity,[0.9],[295],0.9,295.0
2922,AgTe2Y,ThermCond,lattice,κp,[0.47],[625.0],0.47,625.0
2923,CuTe2Y,ThermCond,lattice,lattice thermal conductivity,[0.39],[800.0],0.39,800.0
2924,BiSb3Te6,ThermCond,total,thermal conductivity,[1.0],[295],1.0,295.0
2925,PbSe,ThermCond,lattice,lattice thermal conductivity,[2.0],[300.0],2.0,300.0
2926,Pb100Se100Zn,ThermCond,lattice,lattice thermal conductivity,[0.96],[300.0],0.96,300.0
2927,GaSb3Sr3,ThermCond,lattice,lattice thermal conductivity,[0.45],[1000.0],0.45,1000.0
2928,AlCa3Sb3,ThermCond,lattice,lattice thermal conductivities,[0.6],[1000.0],0.6000000000000001,1000.0
2929,GaSb3Sr3,ThermCond,lattice,lattice thermal conductivity,[0.45],[1000.0],0.45,1000.0
2931,BiCuOSe,ThermCond,total,κtot,[0.52],[323.0],0.52,323.0
2933,Bi2Te3,ThermCond,total,thermal conductivity,[1.2],[365.0],1.2,365.0
2934,Bi2Te3,ThermCond,total,thermal conductivities,[1.2],[330.0],1.2,330.0
2936,Bi10Se4Te11,ThermCond,total,thermal conductivity,[0.9],[300.0],0.9,300.0
2937,OZn,ThermCond,total,thermal conductivity,[45.0],[300.0],45.0,300.0
2938,OZn,ThermCond,total,κ,[13.0],[300.0],13.0,300.0
2939,OZn,ThermCond,total,minimum κ,[12.0],[295],12.0,295.0
2940,InSe2Tl,ThermCond,electronic,electronic thermal conductivity,[6.11],[40.0],6.11,40.0
2941,SeSn,ThermCond,total,κT,[0.45],[773.0],0.45,773.0
2944,AgISn19Te19,ThermCond,total,κtotal,[5.2],[295],5.2,295.0
2945,AgISn19Te19,ThermCond,total,κtotal,[5.2],[873.0],5.2,873.0
2946,AgISn99Te99,ThermCond,lattice,κlatt,[3.0],[295],3.0,295.0
2947,Co19NiSb58SeTe,ThermCond,lattice,lattice thermal conductivity,[1.85],[775.0],1.85,775.0
2948,La10O300Sr89Ti100Yb,ThermCond,total,thermal conductivity,[3.9],[963.0],3.9,963.0
2949,Ca3Co4O9,ThermCond,total,κ,[3.0],[295],3.0,295.0
2950,Sb2Te3,ThermCond,total,thermal conductivity,[0.23],[450.0],0.23,450.0
2951,Sb2Te3,ThermCond,total,thermal conductivity,[0.35],"[300.0, 540.0]",0.35000000000000003,420.0
2952,Sb2Te3,ThermCond,total,thermal conductivity,[0.23],[450.0],0.23,450.0
2953,Sb2Te3,ThermCond,electronic,electronic thermal conductivity,[0.22],"[300.0, 520.0]",0.22,410.0
2954,Sb2Te3,ThermCond,lattice,lattice thermal conductivity,[0.24],[295],0.24,295.0
2955,Sb2Te3,ThermCond,total,thermal conductivity,[0.23],[450.0],0.23,450.0
2956,Co10Hf5Sb8Sn2Zr5,ThermCond,lattice,lattice thermal conductivity,[2.8],[295],2.8,295.0
2957,Hf75Ni100SbSn99Zr25,ThermCond,lattice,lattice thermal conductivity,[3.1],[295],3.1,295.0
2958,Co5Hf4Sb4SnTi,ThermCond,total,thermal conductivity,[2.7],[1073.0],2.7,1073.0
2959,BiCuOSe,ThermCond,total,thermal conductivity,[0.5],[773.0],0.5,773.0
2960,Cu243La150Te350,ThermCond,electronic,κel,[0.12],[295],0.12,295.0
2961,Cu2Sb4Sr4Zn,ThermCond,total,thermal conductivity,[0.99],[973.0],0.99,973.0
2962,BaCu2Se2,ThermCond,lattice,κlat,[0.83],[773.0],0.8300000000000001,773.0
2963,BaCu2Se2,ThermCond,lattice,κlat,[0.38],[773.0],0.38,773.0
2964,Q,ThermCond,total,thermal conductivity,[0.65],[278.0],0.65,278.0
2966,SnTe,ThermCond,lattice,lattice thermal conductivity,[0.5],[773.0],0.5,773.0
2967,SnTe,ThermCond,lattice,lattice thermal conductivity,[3.5],[300.0],3.5,300.0
2968,SnTe,ThermCond,lattice,κL,[0.89],[295],0.89,295.0
2969,FeSbV,ThermCond,total,thermal conductivity,[1.18],[300.0],1.18,300.0
2970,FeSbV,ThermCond,total,κ,[1.18],[300.0],1.18,300.0
2971,FeSbV,ThermCond,total,κ,"[2.2, 10.3]",[300.0],6.25,300.0
2973,FeSbV,ThermCond,total,thermal conductivity,[1.18],[300.0],1.18,300.0
2974,GeTe,ThermCond,total,κ,[8.6],[295],8.6,295.0
2975,Bi3Ge22Te25,ThermCond,total,κ,[1.0],[300.0],1.0,300.0
2976,GeTe,ThermCond,lattice,κlat,[1.9],[740.0],1.9,740.0
2978,SSn,ThermCond,total,thermal conductivity,[0.65],[800.0],0.65,800.0
2979,AgPb10SbTe12,ThermCond,total,thermal conductivities,"[0.75, 0.39]",[660.0],0.5700000000000001,660.0
2980,Bi10Cu10O10Se9Te,ThermCond,total,κtot,[0.3],[873.0],0.30000000000000004,873.0
2981,BiCuOSe,ThermCond,lattice,minimum lattice thermal conductivity,[0.47],[300.0],0.47,300.0
2982,Ge25Mg100SbSi25,ThermCond,total,thermal conductivity,[2.3],[723.0],2.3,723.0
2983,Mo150Ni3Sb270Te80,ThermCond,total,κ,[5.4],[295],5.4,295.0
2984,CNT,ThermCond,total,κ,[5.1],[325.0],5.1,325.0
2985,SSn,ThermCond,lattice,κlatt,[0.14],[300.0],0.14,300.0
2986,SSn,ThermCond,lattice,κlatt,[1.1],[300.0],1.1,300.0
2987,PbS,ThermCond,lattice,lattice thermal conductivity,[0.77],[923.0],0.77,923.0
2988,PbS,ThermCond,lattice,minimum lattice thermal conductivity,[0.57],[923.0],0.5700000000000001,923.0
2989,PbS,ThermCond,lattice,κlat,[1.33],[923.0],1.33,923.0
2990,Pb49S50Sb,ThermCond,electronic,electronic thermal conductivity,[1.06],[295],1.06,295.0
2992,AgIn5Te8,ThermCond,total,thermal conductivity,[1.1],[295],1.1,295.0
2993,AgIn5Te8,ThermCond,total,thermal conductivity,[0.5],[873.0],0.5,873.0
2994,AgIn5Te8,ThermCond,total,thermal conductivity,"[0.4, 0.5]",[873.0],0.45,873.0
2995,AgIn5Te8,ThermCond,total,thermal conductivity,[0.5],[873.0],0.5,873.0
2996,AgIn5Te8,ThermCond,total,thermal conductivity,[1.1],[295],1.1,295.0
2997,AgIn5Te8,ThermCond,total,thermal conductivity,[0.5],[873.0],0.5,873.0
2998,CNTs,ThermCond,total,thermal conductivity,[0.3],[295],0.30000000000000004,295.0
2999,C2O,ThermCond,total,thermal conductivity,[3.14],[295],3.14,295.0
3001,GaPd,ThermCond,total,thermal conductivity,[50.0],[295],50.0,295.0
3002,AlGeLi,ThermCond,total,thermal conductivity,[2.4],[400.0],2.4,400.0
3005,NiSnTi,ThermCond,total,thermal conductivity,[3.42],[773.0],3.42,773.0
3006,NiSnTi,ThermCond,lattice,lattice thermal conductivity,[5.0],[295],5.0,295.0
3007,O2Th,ThermCond,lattice,κL,[1.81],[300.0],1.81,300.0
3008,CoSSb,ThermCond,total,thermal conductivity,[9.59],[295],9.59,295.0
3009,Co100S100Sb93Te7,ThermCond,total,thermal conductivity,[7.45],[295],7.45,295.0
3010,Co100S100Sb93Te7,ThermCond,lattice,lattice thermal conductivity,[7.34],[295],7.34,295.0
3011,Co100S100Sb93Te7,ThermCond,lattice,lattice thermal conductivity,[2.23],[295],2.23,295.0
3012,Co100S100Sb93Te7,ThermCond,lattice,lattice thermal conductivity,[7.34],[295],7.34,295.0
3013,Cu2GeSe3,ThermCond,total,thermal conductivity,[2.18],[295],2.18,295.0
3015,O9SZn100,ThermCond,total,κ,[4.0],[973.0],4.0,973.0
3016,AlO50Zn49,ThermCond,total,κ,[2.1],[1073.0],2.1,1073.0
3018,AgSe200Sn99,ThermCond,total,thermal conductivity,[1.0],[773.0],1.0,773.0
3019,Mg100SbSn49,ThermCond,lattice,lattice thermal conductivity,[5.2],[295],5.2,295.0
3020,Mg100SbSn49,ThermCond,total,κtot,[7.0],[295],7.0,295.0
3021,Mg100SbSn49,ThermCond,lattice,κlat,[5.2],[295],5.2,295.0
3022,Mg200Pb5Sb2Sn93,ThermCond,total,κtot,[5.8],[295],5.8,295.0
3023,Mg200Pb5Sb2Sn93,ThermCond,lattice,κlat,[3.9],[295],3.9,295.0
3024,Mg200Pb5Sb2Sn93,ThermCond,total,thermal conductivity,[5.8],[295],5.8,295.0
3025,Mg200Pb5Sb2Sn93,ThermCond,lattice,lattice thermal conductivity,[3.9],[295],3.9,295.0
3026,Se8TlV5,ThermCond,total,thermal conductivity,[3.0],[674.0],3.0,674.0
3027,CoSb3,ThermCond,total,thermal conductivities,[11.5],[300.0],11.5,300.0
3028,CuGaTe2,ThermCond,total,thermal conductivity,[0.54],[859.0],0.54,859.0
3030,O3SrTi,ThermCond,total,κ,[2.5],[300.0],2.5,300.0
3031,CeSe2,ThermCond,total,thermal conductivity,[0.71],[300.0],0.71,300.0
3033,Cu41Se20,ThermCond,total,thermal conductivity,[0.47],[843.0],0.47,843.0
3034,Cu41Se20,ThermCond,total,thermal conductivity,[0.47],[843.0],0.47,843.0
3035,Cu19Se10,ThermCond,total,thermal conductivity,[1.45],[843.0],1.45,843.0
3036,Cu2Se,ThermCond,lattice,lattice thermal conductivity,"[0.4, 0.6]",[1000.0],0.5,1000.0
3037,Bi2Te3,ThermCond,lattice,phonon thermal conductivity,[1.5],[300.0],1.5,300.0
3039,Ba3Co40Sb120,ThermCond,lattice,lattice thermal conductivity,[0.5],[813.0],0.5,813.0
3040,O2Th,ThermCond,total,thermal conductivity,[140.0],[40.0],140.0,40.0
3041,Pb99SbSe100,ThermCond,total,thermal conductivity,[1.5],[873.0],1.5,873.0
3042,Pb393Sb7Se400,ThermCond,lattice,minimum lattice thermal conductivity,[0.58],[623.0],0.58,623.0
3043,Pb99SbSe100,ThermCond,total,thermal conductivity,[4.6],[300.0],4.6,300.0
3044,Bi2Te3,ThermCond,total,thermal conductivity,[0.5],[300.0],0.5,300.0
3045,BiCuOSe,ThermCond,total,thermal conductivity,[0.42],[680.0],0.42,680.0
3046,BiCuOSe,ThermCond,total,thermal conductivity,[0.35],[680.0],0.35000000000000003,680.0
3047,RS2,ThermCond,total,thermal conductivity,[0.84],[315.0],0.84,315.0
3048,Bi199CsCu200O200Se200,ThermCond,total,thermal conductivity,[0.35],[680.0],0.35000000000000003,680.0
3049,BST,ThermCond,lattice,κL,[1.2],[295],1.2,295.0
3050,BST,ThermCond,lattice,κL,[1.2],[295],1.2,295.0
3051,BST,ThermCond,lattice,κL,[1.2],[295],1.2,295.0
3052,SnTe,ThermCond,total,thermal conductivity,"[2.3, 3.0]",[773.0],2.65,773.0
3053,Cu4S16Sn7,ThermCond,total,thermal conductivity,[1.0],[300.0],1.0,300.0
3054,Cu4S16Sn7,ThermCond,total,κ,[0.8],[295],0.8,295.0
3055,BiSb3Te6,ThermCond,lattice,lattice thermal conductivity,[0.33],[320.0],0.33,320.0
3056,GOR,ThermCond,lattice,κlat,[0.63],[347.0],0.63,347.0
3057,BST,ThermCond,lattice,κlat,[0.71],[347.0],0.71,347.0
3058,BiNa2S4Sb,ThermCond,total,thermal conductivity,[0.8],[295],0.8,295.0
3059,Bi2Te3,ThermCond,total,thermal conductivity,[1.5],[295],1.5,295.0
3060,BiNa2SbSe4,ThermCond,total,thermal conductivity,[0.4],[295],0.4,295.0
3061,BT10,ThermCond,total,thermal conductivity,[1.3],[300.0],1.3,300.0
3062,Sb2Te3,ThermCond,total,thermal conductivity,[0.61],[295],0.61,295.0
3063,AlInN,ThermCond,total,thermal conductivity,[2.2],[773.0],2.2,773.0
3064,NiSnTi,ThermCond,lattice,lattice thermal conductivity,[7.5],[300.0],7.5,300.0
3065,Ti,ThermCond,total,thermal conductivity,[6.6],[700.0],6.6,700.0
3067,BiMg100Si49,ThermCond,total,thermal conductivity,[7.3],[660.0],7.3,660.0
3068,CaLa4Mn5O15,ThermCond,total,κ,[2.3],[295],2.3,295.0
3069,SeSn,ThermCond,total,thermal conductivities,[0.4],[923.0],0.4,923.0
3070,PbSe,ThermCond,lattice,lattice thermal conductivity,[1.5],[295],1.5,295.0
3071,AgPb18SbSe20,ThermCond,lattice,lattice thermal conductivity,[0.8],[295],0.8,295.0
3074,OZn,ThermCond,total,κ,[5.0],[1273.0],5.0,1273.0
3075,AlO50Zn49,ThermCond,total,κ,[2.0],[1073.0],2.0,1073.0
3076,Ag8Se6Sn,ThermCond,lattice,lattice thermal conductivity,[0.2],"[300.0, 800.0]",0.2,550.0
3077,Ag2000Se1500Sn251,ThermCond,lattice,lattice thermal conductivity,[0.25],[715.0],0.25,715.0
3078,Ag1600Se1200Sn201,ThermCond,lattice,lattice thermal conductivity,[0.25],[715.0],0.25,715.0
3082,MoS2,ThermCond,total,κ,[29.2],[295],29.2,295.0
3083,MoS2,ThermCond,total,thermal conductivity,[34.5],[295],34.5,295.0
3084,MoS2,ThermCond,total,κ,[1.35],[295],1.35,295.0
3085,MoS2,ThermCond,total,κ,[29.2],[295],29.2,295.0
3086,Pristine,ThermCond,total,thermal conductivity,[1.0],[923.0],1.0,923.0
3088,Ge75Pb20Se30Sm3Te70,ThermCond,lattice,minimum lattice thermal conductivity,[0.41],[573.0],0.41,573.0
3089,Pb20Se30Sm3Te70,ThermCond,lattice,minimum lattice thermal conductivity,[0.41],[573.0],0.41,573.0
3090,RhScTe,ThermCond,lattice,lattice thermal conductivity,[24.77],[300.0],24.77,300.0
3091,RhScTe,ThermCond,lattice,lattice thermal conductivity,[24.77],[295],24.77,295.0
3092,Mg2Si,ThermCond,total,thermal conductivity,[2.8],[300.0],2.8,300.0
3094,Bi2O2Se,ThermCond,lattice,lattice thermal conductivity,[1.1],[295],1.1,295.0
3095,Bi2O2Te,ThermCond,total,Thermal conductivity,[0.91],[295],0.91,295.0
3096,Mg2Sb2Yb,ThermCond,lattice,lattice thermal conductivity,[1.15],[773.0],1.15,773.0
3097,Mg6Sb10Yb5Zn4,ThermCond,lattice,lattice thermal conductivity,[0.75],[773.0],0.75,773.0
3098,GaNi3Sb,ThermCond,lattice,κlat,[3.2],[295],3.2,295.0
3099,Ba4Ge23,ThermCond,lattice,κl,[1.0],[300.0],1.0,300.0
3100,CoSb3,ThermCond,lattice,lattice thermal conductivity,[10.0],[300.0],10.0,300.0
3101,CoSb3,ThermCond,total,minimum thermal conductivity,[1.1],[295],1.1,295.0
3102,Bi2S3,ThermCond,total,κ,[1.0],[295],1.0,295.0
3103,SSr,ThermCond,lattice,lattice thermal conductivity,[10.7],[295],10.7,295.0
3104,PbS,ThermCond,total,thermal conductivity,[2.35],[295],2.35,295.0
3105,SSr,ThermCond,lattice,lattice thermal conductivity,[10.7],[295],10.7,295.0
3106,SSr,ThermCond,lattice,lattice thermal conductivity,[10.7],[295],10.7,295.0
3107,SeSn,ThermCond,total,κ,"[0.46, 0.7]",[300.0],0.58,300.0
3108,Cu4Ge3Se5,ThermCond,lattice,lattice thermal conductivity,[0.6],[750.0],0.6000000000000001,750.0
3110,Fe5Nb2Sb5V3,ThermCond,total,thermal conductivities,[5.5],[300.0],5.5,300.0
3111,FeNbSb,ThermCond,total,thermal conductivities,[18.0],[300.0],18.0,300.0
3112,AsSe20Te179,ThermCond,lattice,κph,[0.3],"[400.0, 600.0]",0.30000000000000004,500.0
3113,NiSnTi,ThermCond,total,thermal conductivity,[7.0],[295],7.0,295.0
3114,NiSnTi,ThermCond,electronic,κel,[6.9],[295],6.9,295.0
3115,NiSnTi,ThermCond,lattice,lattice thermal conductivity,[5.2],[295],5.2,295.0
3117,BiITe,ThermCond,lattice,lattice thermal conductivity,[0.6],[295],0.6000000000000001,295.0
3118,Bi2Te3,ThermCond,lattice,lattice thermal conductivity,[1.1],[295],1.1,295.0
3119,Cu49Ga50Te100,ThermCond,lattice,κL,[6.62],[300.0],6.62,300.0
3120,PbSe,ThermCond,lattice,κlat,[1.81],[295],1.81,295.0
3121,SeSn,ThermCond,total,κ,[0.88],[773.0],0.88,773.0
3122,Cu,ThermCond,total,κ,[0.27],[773.0],0.27,773.0
3123,CoSb3,ThermCond,total,thermal conductivity,[9.0],[350.0],9.0,350.0
3124,DEOPT,ThermCond,total,thermal conductivity,[0.17],[295],0.17,295.0
3125,HNaO,ThermCond,total,thermal conductivity,[0.173],[295],0.173,295.0
3126,CoSb3,ThermCond,total,Thermal conductivity,[10.0],[300.0],10.0,300.0
3127,CoSb3,ThermCond,total,κtotal,[0.6],[295],0.6000000000000001,295.0
3128,Ba6Co125Sb375,ThermCond,lattice,κlat,[0.36],[295],0.36,295.0
3129,BiSb3Te6,ThermCond,total,thermal conductivity,[1.0],[348.0],1.0,348.0
3131,Co5Hf4Sb4SnTi,ThermCond,total,thermal conductivity,[2.7],[1073.0],2.7,1073.0
3132,NiSnTi,ThermCond,total,κ,"[7.0, 8.0]",[300.0],7.5,300.0
3133,Bi6Pb5Se14,ThermCond,lattice,κlat,[0.72],[295],0.72,295.0
3134,Bi2Pb3S6,ThermCond,total,κtotal,[0.67],[723.0],0.67,723.0
3135,Bi4Pb7Se13,ThermCond,total,thermal conductivity,[0.33],[300.0],0.33,300.0
3136,BiCuOSe,ThermCond,total,thermal conductivity,[0.75],[300.0],0.75,300.0
3137,OZn,ThermCond,total,thermal conductivity,[15.0],[358.0],15.0,358.0
3138,OZn,ThermCond,total,thermal conductivity,[15.0],[573.0],15.0,573.0
3139,NiPbZr,ThermCond,lattice,lattice thermal conductivity,[14.5],[295],14.5,295.0
3141,Co10Hf5Sb2Sn8Zr5,ThermCond,total,thermal conductivity,[3.7],[295],3.7,295.0
3142,Ag25PbSb24Se50,ThermCond,total,thermal conductivity,[0.3],[610.0],0.30000000000000004,610.0
3143,AgSbSe2,ThermCond,total,κ,[0.75],[295],0.75,295.0
3144,Ag100Sb99Se200Sn,ThermCond,lattice,lattice thermal conductivity,[0.29],[673.0],0.29,673.0
3146,AgCl,ThermCond,lattice,lattice thermal conductivity,[0.31],[775.0],0.31,775.0
3148,Ge125Mg1000Sb11Sn364,ThermCond,total,thermal conductivity,[0.2],[723.0],0.2,723.0
3149,Mg200SbSn99,ThermCond,total,thermal conductivity,[1.2],[723.0],1.2,723.0
3151,PbTe,ThermCond,total,thermal conductivities,[2.6],[295],2.6,295.0
3152,CNTs,ThermCond,total,thermal conductivity,[3000.0],[295],3000.0,295.0
3153,Cu2S,ThermCond,lattice,lattice thermal conductivity,[0.33],[448.0],0.33,448.0
3154,SnTe,ThermCond,total,thermal conductivities,[1.5],"[323.0, 800.0]",1.5,561.5
3156,SnTe,ThermCond,total,thermal conductivity,[0.6],[803.0],0.6000000000000001,803.0
3157,SnTe,ThermCond,total,thermal conductivity,"[1.6, 1.3]","[325.0, 575.0]",1.45,450.0
3158,Ca3Co4O9,ThermCond,total,thermal conductivity,[1.41],[973.0],1.41,973.0
3159,BaSb2Zn2,ThermCond,total,thermal conductivity,[1.6],[300.0],1.6,300.0
3160,BaSb2Zn2,ThermCond,total,thermal conductivity,[1.2],[295],1.2,295.0
3161,Sb2SrZn2,ThermCond,total,thermal conductivity,[2.25],[295],2.25,295.0
3162,CrSi2,ThermCond,lattice,κL,[0.44],[300.0],0.44,300.0
3163,Bi2Te3,ThermCond,total,thermal conductivity,[0.59],[295],0.59,295.0
3164,Cu59Se500Sn441,ThermCond,total,κ,[0.32],[823.0],0.32,823.0
3165,Ni20Sb41Sn19,ThermCond,total,thermal conductivities,[2.0],[295],2.0,295.0
3166,Cu4S16Sn7,ThermCond,lattice,κL,[1.0],[295],1.0,295.0
3167,Brillouin,ThermCond,lattice,κL,[0.78],[300.0],0.78,300.0
3168,Cu3SbSe3,ThermCond,lattice,κL,"[0.5, 0.6]",[300.0],0.55,300.0
3169,Cu12S13Sb4,ThermCond,lattice,κL,[0.65],[295],0.65,295.0
3171,TeZn,ThermCond,total,thermal conductivity,[18.0],[300.0],18.0,300.0
3172,TeZn,ThermCond,total,thermal conductivity,"[1.8, 4.0]",[295],2.9,295.0
3173,CdO,ThermCond,total,thermal conductivity,[8.0],[295],8.0,295.0
3174,SZn,ThermCond,total,thermal conductivity,[130.0],[300.0],130.0,300.0
3175,CuFeS2,ThermCond,total,thermal conductivity,[5.09],[300.0],5.09,300.0
3176,AgBiSe2,ThermCond,total,thermal conductivity,[0.62],[295],0.62,295.0
3177,Se3Sn20Te17,ThermCond,lattice,κlat,[1.27],[300.0],1.27,300.0
3178,Se3Sn20Te17,ThermCond,total,κtotal,[2.3],[295],2.3,295.0
3180,OZn,ThermCond,lattice,κlimit,[0.61],[370.0],0.61,370.0
3181,AgBiCl6Cs2,ThermCond,lattice,lattice thermal conductivities,[0.078],[300.0],0.078,300.0
3182,AgBiCl6Cs2,ThermCond,lattice,lattice thermal conductivities,[0.078],[295],0.078,295.0
3183,AgBiCl6Cs2,ThermCond,total,thermal conductivities,[72.63],[295],72.63,295.0
3184,AgBiCl6Cs2,ThermCond,lattice,lattice thermal conductivity,[0.078],[300.0],0.078,300.0
3185,AgBiBr6Cs2,ThermCond,total,thermal conductivities,[72.63],[300.0],72.63,300.0
3186,Pb10S3Te7,ThermCond,total,thermal conductivities,[0.64],[300.0],0.64,300.0
3187,AgBiSSe,ThermCond,total,thermal conductivity,[0.29],[823.0],0.29,823.0
3188,AgBiSSe,ThermCond,total,thermal conductivity,[0.46],[300.0],0.46,300.0
3191,Bi2Te3,ThermCond,lattice,lattice thermal conductivity,[1.47],[295],1.47,295.0
3194,S,ThermCond,lattice,lattice thermal conductivity,[0.37],[295],0.37,295.0
3196,Na4Si23,ThermCond,lattice,κl,[2.7],[300.0],2.7,300.0
3197,K4Si23,ThermCond,lattice,κl,[5.2],[300.0],5.2,300.0
3198,Ba4Si23,ThermCond,lattice,κl,[1.0],[300.0],1.0,300.0
3200,Mg2Si,ThermCond,total,thermal conductivity,[6.0],[295],6.0,295.0
3201,CMNTW,ThermCond,lattice,lattice thermal conductivity,[1.49],[773.0],1.49,773.0
3202,GeTe,ThermCond,total,thermal conductivity,[8.0],[300.0],8.0,300.0
3203,GeTe,ThermCond,total,κtotal,[8.3],[300.0],8.3,300.0
3204,GeTe,ThermCond,total,κtotal,[8.3],[300.0],8.3,300.0
3205,BiGe9Te10,ThermCond,total,κtotal,[1.6],[300.0],1.6,300.0
3206,Pristine,ThermCond,electronic,κe,[5.6],[300.0],5.6,300.0
3207,GeTe,ThermCond,lattice,κlat,[2.6],[300.0],2.6,300.0
3208,BiGe9Te10,ThermCond,lattice,κlat,[1.1],[300.0],1.1,300.0
3209,SeSn,ThermCond,lattice,κL,[0.2],[900.0],0.2,900.0
3210,Cu198Se100Sn,ThermCond,total,thermal conductivity,[0.76],[823.0],0.76,823.0
3211,Cu98Se50Sn,ThermCond,total,thermal conductivity,[0.69],[473.0],0.6900000000000001,473.0
3212,Cu38Se20Sn,ThermCond,total,thermal conductivity,[1.14],[823.0],1.14,823.0
3213,SeSn,ThermCond,lattice,κL,[0.36],[773.0],0.36,773.0
3214,SeSn,ThermCond,lattice,minimum κL,[0.36],[773.0],0.36,773.0
3216,BaS,ThermCond,lattice,κl,[7.0],[295],7.0,295.0
3217,Mn31RuSi56,ThermCond,total,thermal conductivity,[2.0],[1000.0],2.0,1000.0
3218,FeSb2,ThermCond,lattice,lattice thermal conductivity,[300.0],[10.0],300.0,10.0
3219,PbTe,ThermCond,lattice,κL,[2.6],[295],2.6,295.0
3220,O3SrTi,ThermCond,total,thermal conductivity,"[5.0, 9.0]",[295],7.0,295.0
3222,MoS2,ThermCond,total,thermal conductivity,[0.57],[323.0],0.5700000000000001,323.0
3224,MoS2,ThermCond,total,thermal conductivity,[0.0001],[323.0],0.0001,323.0
3226,MoS2,ThermCond,total,thermal conductivity,[0.57],[323.0],0.5700000000000001,323.0
3227,PbS,ThermCond,lattice,κL,[0.77],[823.0],0.77,823.0
3228,CoFe3LaSb12,ThermCond,lattice,κL,[0.9],[800.0],0.9,800.0
3229,Co20Sb55SnTe4,ThermCond,lattice,κL,[1.0],[800.0],1.0,800.0
3230,CoSb3,ThermCond,lattice,κL,[0.8],[611.0],0.8,611.0
3231,CoSb3,ThermCond,lattice,κL,[155.0],[300.0],155.0,300.0
3232,As3Co10Sb27,ThermCond,lattice,κL,[2.6],[300.0],2.6,300.0
3233,CoSb3,ThermCond,lattice,κL,[9.8],[300.0],9.8,300.0
3234,ClCs,ThermCond,lattice,lattice thermal conductivity,[1.14],[295],1.14,295.0
