,sorted_name,Model,Model_Type,Specifier,Value,Temperature_Value,Value_Average,Temperature_Average
22127,SeSn,Conductivity,,maximum σ,[6600.0],[823.0],6600.0,823.0
22128,CFOS,Conductivity,,electrical conductivity,[2300.0],[1073.0],2300.0,1073.0
22129,Cr2La3Mn2O12Sr,Conductivity,,conductivity,[150.0],[1173.0],150.0,1173.0
22130,Fe2Sr,Conductivity,,conductivity,[1600.0],[1073.0],1600.0,1073.0
22132,AlMg19Mo20O120Sr40,Conductivity,,conductivity,[540.0],[1073.0],540.0,1073.0
22133,FeMoO6Sr2,Conductivity,,conductivity,[30600.0],[1073.0],30600.0,1073.0
22134,CFOS,Conductivity,,electrical conductivity,[2200.0],"[1023.0, 1123.0]",2200.0,1073.0
22137,Pristine,Conductivity,,electrical conductivity,[100.0],[295],100.0,295.0
22138,SnTe,Conductivity,,electrical conductivity,[190000.0],[823.0],190000.0,823.0
22139,Ca15Co19CuO45,Conductivity,,highest electric conductivities,[16340.0],[1000.0],16340.0,1000.0
22140,Ca57Co80NaO180,Conductivity,,electric conductivity,[3360.0],[1054.0],3360.0,1054.0
22141,Bi2S3,Conductivity,,conductivity,[6.0],[295],6.0,295.0
22142,Bi2S3,Conductivity,,conductivity,[2.0],[295],2.0,295.0
22143,O2Ti,Conductivity,,conductivity,[75.0],[298.0],75.0,298.0
22144,C2O,Conductivity,,electrical conductivity,[5600.0],[1193.0],5600.0,1193.0
22145,Ag2BaSe4Sn,Conductivity,,electrical conductivity,[24.0],[323.0],24.0,323.0
22146,Ag2000Ba1000Ga9Se4000Sn991,Conductivity,,electrical conductivity,[281.0],[295],281.0,295.0
22147,Ag400Ba200InSe800Sn199,Conductivity,,electrical conductivity,[78.0],[295],78.0,295.0
22148,SnTe,Conductivity,,electrical conductivity,[770600.0],[300.0],770600.0,300.0
22149,Sb,Conductivity,,electrical conductivity,[236400.0],[300.0],236400.0,300.0
22150,In7Sb170Sn823Te1000,Conductivity,,electrical conductivity,[205700.0],[300.0],205700.0,300.0
22151,SnTe,Conductivity,,electrical conductivity,[770600.0],[300.0],770600.0,300.0
22152,In7Sb170Se20Sn823Te980,Conductivity,,electrical conductivity,[148300.0],[300.0],148300.0,300.0
22153,NSTsW,Conductivity,,electrical conductivity,[10300.0],[295],10300.0,295.0
22154,Bi40Te69,Conductivity,,electrical conductivity,[103000.0],[307.0],103000.0,307.0
22156,O5V2,Conductivity,,electrical conductivity,[0.01],[323.0],0.01,323.0
22157,O5V2,Conductivity,,electrical conductivities,[1.4],[323.0],1.4,323.0
22158,Single,Conductivity,,electrical conductivity,"[300.0, 800.0]",[295],550.0,295.0
22159,NbO30Sr10Ti9,Conductivity,,σ,[36500.0],[1160.0],36500.0,1160.0
22162,AINP,Conductivity,,electrical conductivity,[2650.0],[295],2650.0,295.0
22163,Tungsten,Conductivity,,conductivity,[200.0],[300.0],200.0,300.0
22164,OZn,Conductivity,,electrical conductivities,[1000.0],[295],1000.0,295.0
22165,SnTe,Conductivity,,σ,[826500.0],[295],826500.0,295.0
22166,Sb3Sn22Te25,Conductivity,,σ,[303200.0],[295],303200.0,295.0
22167,ClNa,Conductivity,,electrical conductivity,[1.23],[277.0],1.23,277.0
22168,BiCo75Fe25Sb299,Conductivity,,σ,[100000.0],[295],100000.0,295.0
22169,Cu7GeISe5,Conductivity,,electrical conductivity,[64.0],[300.0],64.0,300.0
22170,Se,Conductivity,,electrical conductivity,"[2220.0, 6240.0]",[650.0],4230.0,650.0
22171,DEOPT,Conductivity,,electrical conductivity,[1487.0],[300.0],1487.0,300.0
22172,DEOPT,Conductivity,,highest electrical conductivity,[1804.0],[300.0],1804.0,300.0
22173,DEOPT,Conductivity,,electrical conductivity,"[50.0, 300.0]",[300.0],175.0,300.0
22174,DEOPT,Conductivity,,electrical conductivity,"[10.0, 310.0]",[300.0],160.0,300.0
22175,DEOPT,Conductivity,,electrical conductivity,[1400.0],[295],1400.0,295.0
22176,DEOPT,Conductivity,,electrical conductivity,[70000.0],[295],70000.0,295.0
22177,BiSb3Te6,Conductivity,,highest electrical conductivity,[334100.0],[295],334100.0,295.0
22178,BiRhZr,Conductivity,,electrical conductivity,[87000.0],[295],87000.0,295.0
22179,CuO,Conductivity,,σ,[22.2],[310.0],22.2,310.0
22180,BST,Conductivity,,peak σ,[58000.0],[298.0],58000.0,298.0
22182,PbTe,Conductivity,,σ,[2370.0],[710.0],2370.0,710.0
22183,Cl2Pb,Conductivity,,σ,[191600.0],[300.0],191600.0,300.0
22184,Cl2Pb,Conductivity,,σ,[191600.0],[300.0],191600.0,300.0
22185,Cl2Pb,Conductivity,,σ,[118500.0],[300.0],118500.0,300.0
22186,CoSb3,Conductivity,,Electrical conductivity,"[60000.0, 65000.0]",[300.0],62500.0,300.0
22187,CoSb3,Conductivity,,electrical conductivity,[75000.0],[300.0],75000.0,300.0
22188,Bi3SbTe6,Conductivity,,σ,[61500.0],[300.0],61500.0,300.0
22189,Cu3NbS4,Conductivity,,electrical conductivity,[14.0],[306.0],14.0,306.0
22190,Cu3NbS4,Conductivity,,electrical conductivity,[202.0],[323.0],202.0,323.0
22193,Cu2Te,Conductivity,,electrical conductivity,[40000.0],[300.0],40000.0,300.0
22194,Ba5Ce4O15Y,Conductivity,,conductivity,[0.329],[973.0],0.32899999999999996,973.0
22195,PbTe,Conductivity,,σ,[44400.0],"[300.0, 500.0]",44400.0,400.0
22197,Al2Sb6Yb5,Conductivity,,conductivity,[110000.0],[295],110000.0,295.0
22198,BiCuOSe,Conductivity,,σ,[800.0],[295],800.0,295.0
22199,Bi23Cu25O25Sb2Se23Te2,Conductivity,,σ,[44700.0],[295],44700.0,295.0
22200,CoLaO3,Conductivity,,electrical conductivity,[19050.0],[850.0],19050.0,850.0
22201,Cr93Cu100Mg7O200,Conductivity,,electrical conductivity,"[30.0, 60.0]",[1073.0],45.0,1073.0
22202,ACS,Conductivity,,conductivity,[50.0],[295],50.0,295.0
22203,ACS,Conductivity,,conductivity,[0.1],[295],0.1,295.0
22204,ACS,Conductivity,,conductivity,[10.0],[295],10.0,295.0
22205,Li6Mn9O20,Conductivity,,conductivity,[0.030000000000000002],[295],0.03,295.0
22206,AINP,Conductivity,,electrical conductivity,[258.0],[373.0],258.0,373.0
22207,H,Conductivity,,conductivity,[100400.0],[4.2],100400.0,4.2
22208,FeLiO4P,Conductivity,,electric conductivity,"[1000.0, 1000.0]",[295],1000.0,295.0
22209,S2Ti,Conductivity,,electrical conductivity,"[12000.0, 137000.0]",[295],74500.0,295.0
22210,O2Ti,Conductivity,,electrical conductivity,[1e-06],[295],1e-06,295.0
22211,Cu50Fe50O103,Conductivity,,electrical conductivity,[2300.0],[873.0],2300.0,873.0
22212,Cu50Fe50O103,Conductivity,,electrical conductivity,[2300.0],[873.0],2300.0,873.0
22213,BCST,Conductivity,,σ,[42200.0],[300.0],42200.0,300.0
22214,BCST,Conductivity,,σ,[100000.0],[300.0],100000.0,300.0
22215,IrO3Sr,Conductivity,,σ,[24500.0],[295],24500.0,295.0
22216,IrO4Sr2,Conductivity,,σ,[220.00000000000003],[295],220.0,295.0
22217,IrO6Sr4,Conductivity,,σ,[0.02],[295],0.02,295.0
22218,IrO3Sr,Conductivity,,σ,[16000000.0],"[10.0, 120.0]",16000000.0,65.0
22219,IrO4Sr2,Conductivity,,σ,[48000.0],[295],48000.0,295.0
22220,Bi559K33Se1100Sn241,Conductivity,,electrical conductivity,[45000.0],[295],45000.0,295.0
22221,Bi559K33Se1100Sn241,Conductivity,,electrical conductivity,[45000.0],[295],45000.0,295.0
22224,BaErMn2O5,Conductivity,,Electrical conductivity,[0.01],[295],0.01,295.0
22225,BaErMn2O6,Conductivity,,electrical conductivity,[20.0],[295],20.0,295.0
22226,BaErMn2O5,Conductivity,,electrical conductivity,[0.01],[295],0.01,295.0
22227,BaErMn2O6,Conductivity,,highest conductivity,[4000.0],[773.0],4000.0,773.0
22229,AgBi3S5,Conductivity,,conductivity,[40000.0],[295],40000.0,295.0
22230,Bi2S3,Conductivity,,maximum σ,[41.3],[295],41.3,295.0
22231,Pristine,Conductivity,,electrical conductivity,[17800.0],[295],17800.0,295.0
22232,Bi40Cu39O40Se40,Conductivity,,electrical conductivity,[5300.0],[923.0],5300.0,923.0
22233,BiCuOSe,Conductivity,,electrical conductivity,[470.0],[923.0],470.0,923.0
22234,Bi20Cu20O20Se17Te3,Conductivity,,electrical conductivity,[4000.0],[923.0],4000.0,923.0
22235,BiCuOSe,Conductivity,,electrical conductivity,[1500.0],[550.0],1500.0,550.0
22236,Mg2Nb83O250,Conductivity,,conductivity,[0.00022799999999999999],[298.0],0.000228,298.0
22237,Cu,Conductivity,,σ,[190500.0],[300.0],190500.0,300.0
22238,BST,Conductivity,,σ,[180000.0],[300.0],180000.0,300.0
22239,Bi2S3,Conductivity,,electrical conductivity,[82900.0],[295],82900.0,295.0
22240,Bi2S3,Conductivity,,highest σ,[20700.0],[408.0],20700.0,408.0
22241,O8Rh4Zn,Conductivity,,σ,[5000.0],[873.0],5000.0,873.0
22242,Ba5HO13P3,Conductivity,ionic,ionic conductivity,[0.00019999999999999998],[673.0],0.0002,673.0
22243,BaGa2Sb2,Conductivity,,electrical conductivity,[6500.0],[295],6500.0,295.0
22244,CSi,Conductivity,,σ,[2.0],[373.0],2.0,373.0
22246,Cu9NaS5,Conductivity,,conductivity,[80000.0],[295],80000.0,295.0
22247,Cu39NaS20,Conductivity,,conductivity,[6000.0],[295],6000.0,295.0
22248,Ba6Ge25,Conductivity,,electrical conductivity,[200000.0],[295],200000.0,295.0
22249,BaGe4,Conductivity,,electrical conductivities,[54000.0],[295],54000.0,295.0
22250,S2Ti,Conductivity,,electrical conductivity,[67600.0],[298.0],67600.0,298.0
22251,Bi2S3,Conductivity,,σ,[400.0],[295],400.0,295.0
22252,Bi397S600Sn3,Conductivity,,electrical conductivity,[7670.0],[573.0],7670.0,573.0
22253,Ag7Cu3S20Sb10,Conductivity,,conductivity,[0.0055],[287.0],0.0055000000000000005,287.0
22254,Cu3Se100Sn197,Conductivity,,highest electrical conductivity,[5300.0],[813.0],5300.0,813.0
22255,AlCuO2,Conductivity,,σ,[450.0],[873.0],450.0,873.0
22256,Al49Cu50FeO100,Conductivity,,σ,[423.00000000000006],[1073.0],423.0,1073.0
22257,Ag20Cu979O2000Zn10,Conductivity,,σ,[400.0],[1373.0],400.0,1373.0
22259,Co3O4,Conductivity,,highest electrical conductivity,[11138.0],[1000.0],11138.0,1000.0
22260,CCaO3,Conductivity,,highest electrical conductivity,[9914.0],[1000.0],9914.0,1000.0
22261,BiSb3Te6,Conductivity,,electrical conductivity,[22000.0],[295],22000.0,295.0
22262,Bi5Se3Te27,Conductivity,,electrical conductivity,[10000.0],[295],10000.0,295.0
22263,Ag9GaSe6,Conductivity,,electrical conductivity,[5000.0],[300.0],5000.0,300.0
22264,Ag900Ga100Se597,Conductivity,,σ,[58000.0],[300.0],58000.0,300.0
22265,Sb2Te3,Conductivity,,electrical conductivity,[10000.0],[295],10000.0,295.0
22266,SnTe,Conductivity,,σ,[825700.0],[295],825700.0,295.0
22267,Ge3Sb3Sn44Te50,Conductivity,,σ,[254300.0],[295],254300.0,295.0
22268,GeSbSn23Te25,Conductivity,,σ,[435400.0],[295],435400.0,295.0
22269,GeSbSn23Te25,Conductivity,,σ,[582900.0],[295],582900.0,295.0
22270,BiSbSe3,Conductivity,,σ,[30000.0],[300.0],30000.0,300.0
22271,Bi120I9Sb80Se291,Conductivity,,σ,[8000.0],[700.0],8000.0,700.0
22272,Bi30Cl6Sb20Se69,Conductivity,,σ,[16500.0],[700.0],16500.0,700.0
22273,Bi25Cl6Sb25Se69,Conductivity,,σ,[13200.0],[300.0],13200.0,300.0
22274,Bi30Cl6Sb20Se69,Conductivity,,σ,[39700.0],[300.0],39700.0,300.0
22275,Ag2Te,Conductivity,,electrical conductivity,[30000.0],[295],30000.0,295.0
22276,CoLiO2,Conductivity,,σ,[30000.0],[295],30000.0,295.0
22277,SnTe,Conductivity,,σ,[820500.0],[295],820500.0,295.0
22278,InPbSn98Te100,Conductivity,,σ,[370000.0],[295],370000.0,295.0
22280,Mg2Si,Conductivity,,electrical conductivity,[250000.0],"[300.0, 900.0]",250000.0,600.0
22281,Mg2Si,Conductivity,,highest electrical conductivity,[260000.0],[295],260000.0,295.0
22282,As2Se3,Conductivity,,electrical conductivity,"[1000.0, 1000.0]",[295],1000.0,295.0
22287,Bi20Se3Te27,Conductivity,,electrical conductivity,[0.000317],[295],0.000317,295.0
22288,O2Ti,Conductivity,,electrical conductivity,[112780.0],[295],112780.0,295.0
22289,MnSi,Conductivity,,σ,[27000.0],[300.0],27000.0,300.0
22290,HMS,Conductivity,,σ,[17000.0],[300.0],17000.0,300.0
22291,C2O,Conductivity,,electrical conductivity,[10000.0],[295],10000.0,295.0
22292,Ba4Si23,Conductivity,,conductivity,[550000.0],[400.0],550000.0,400.0
22293,Cu7Ni3,Conductivity,,electrical conductivity,[1530000.0],[823.0],1530000.0,823.0
22294,ClNa,Conductivity,,conductivity,[0.2],[295],0.2,295.0
22295,DEOPT,Conductivity,,electrical conductivity,[16.400000000000002],[295],16.4,295.0
22296,Ba121Bi33O1600Rh800,Conductivity,,conductivity,[6700.0],[295],6700.0,295.0
22297,LuO3Rh,Conductivity,,conductivity,[10.0],[295],10.0,295.0
22298,O4Rh2Zn,Conductivity,,conductivity,[70.0],[295],70.0,295.0
22299,S,Conductivity,,electrical conductivity,[13633.0],[373.0],13633.0,373.0
22300,Ca2GeSb9Yb9,Conductivity,,σ,[88300.0],[300.0],88300.0,300.0
22301,Ca2Sb10Yb9,Conductivity,,σ,[88600.0],[700.0],88600.0,700.0
22302,Ca3Co4O9,Conductivity,,electrical conductivity,[8000.0],[295],8000.0,295.0
22303,BiCuOSe,Conductivity,,electrical conductivity,[112.00000000000001],[300.0],112.0,300.0
22304,BaBi7Cu8O8Se8,Conductivity,,highest electrical conductivity,[53500.0],[300.0],53500.0,300.0
22305,CaMnO3,Conductivity,,electrical conductivity,"[10.0, 100.0]","[300.0, 1000.0]",55.0,650.0
22306,CaMnO3,Conductivity,,maximum electrical conductivity,[11340.0],[950.0],11340.0,950.0
22307,GaIn19O30,Conductivity,,electrical conductivity,[40000.0],[973.0],40000.0,973.0
22308,ACS,Conductivity,,conductivities,"[20000.0, 40000.0]",[295],30000.0,295.0
22309,COV,Conductivity,ionic,ionic conductivity,[1.0],[295],1.0,295.0
22310,La3Li7O12Zr2,Conductivity,ionic,ionic conductivity,[0.037000000000000005],[295],0.037000000000000005,295.0
22312,Al3Li13O120P30Ti17,Conductivity,,maximum conductivity,[0.06999999999999999],[298.0],0.07,298.0
22313,LiNOP,Conductivity,ionic,ionic conductivity,[0.00019999999999999998],[298.0],0.0002,298.0
22314,GeLi10P2S12,Conductivity,ionic,ionic conductivity,[1.2000000000000002],[295],1.2,295.0
22316,ES2,Conductivity,ionic,ion conductivity,[0.1],[295],0.1,295.0
22317,Li2S,Conductivity,ionic,ionic conductivity,[9.999999999999999e-06],[298.0],1e-05,298.0
22318,Li2S,Conductivity,ionic,ionic conductivity,"[1000.0, 1300.0]",[298.0],1150.0,298.0
22321,PbTe,Conductivity,,electrical conductivity,[8100.0],[300.0],8100.0,300.0
22322,DEOPT,Conductivity,,electrical conductivity,"[10.0, 310.0]",[300.0],160.0,300.0
22323,Bi23Sb77Te150,Conductivity,,electrical conductivity,[85000.0],[295],85000.0,295.0
22324,TeZn,Conductivity,,electrical conductivity,[220000.0],[300.0],220000.0,300.0
22326,Ni40SbSn39Ti4Zr36,Conductivity,,electrical conductivity,[420000.0],[300.0],420000.0,300.0
22327,DEOPT,Conductivity,,electrical conductivity,[129000.0],[300.0],129000.0,300.0
22328,Ag2Te,Conductivity,,electrical conductivity,[9530.0],[468.0],9530.0,468.0
22329,ClK,Conductivity,,conductivity,[0.014700000000000001],[298.0],0.0147,298.0
22330,OZn,Conductivity,,electrical conductivity,[3000.0],[295],3000.0,295.0
22331,Cl2Ni,Conductivity,,conductivity,"[2720.0, 4730.0]",[295],3725.0,295.0
22332,BiCuOSe,Conductivity,,electrical conductivity,[2890.0],[750.0],2890.0,750.0
22333,Bi39Cu40O39SSe40Zn,Conductivity,,electrical conductivity,[4330.0],[750.0],4330.0,750.0
22335,Bi2Te3,Conductivity,,electrical conductivity,[10200.0],[295],10200.0,295.0
22336,O5V2,Conductivity,,conductivity,[50.0],[295],50.0,295.0
22339,Pristine,Conductivity,,electrical conductivity,[632000.0],[295],632000.0,295.0
22340,SnTe,Conductivity,,electrical conductivity,[632000.0],[295],632000.0,295.0
22341,BiSbSe3,Conductivity,,σ,[0.05],[295],0.05,295.0
22342,Mn100Si173,Conductivity,,σ,[25300.0],[773.0],25300.0,773.0
22343,Mn100Si173,Conductivity,,σ,[32400.0],[773.0],32400.0,773.0
22344,OZn,Conductivity,,σ,[3740.0],[333.0],3740.0,333.0
22345,Bi2Te3,Conductivity,,electrical conductivities,[10000.0],[473.0],10000.0,473.0
22346,Sb2Te3,Conductivity,,electrical conductivity,[67200.0],[573.0],67200.0,573.0
22347,Bi2Te3,Conductivity,,electrical conductivity,[51900.0],[573.0],51900.0,573.0
22348,BiCuOSe,Conductivity,,electrical conductivity,[273000.0],[295],273000.0,295.0
22349,Ba2O22Ti13,Conductivity,,conductivity,[32050.0],[300.0],32050.0,300.0
22351,BC,Conductivity,,electrical conductivity,[0.21],[295],0.21,295.0
22352,BC,Conductivity,,electrical conductivity,[3.63],[573.0],3.63,573.0
22353,DEOPT,Conductivity,,σ,"[80.0, 8000.0]",[295],4040.0,295.0
22354,DEOPT,Conductivity,,σ,[900.0],[295],900.0,295.0
22355,DEOPT,Conductivity,,σ,[29852.0],[295],29852.0,295.0
22356,DEOPT,Conductivity,,σ,[6313.0],[295],6313.0,295.0
22357,DEOPT,Conductivity,,σ,[1930.0],[295],1930.0,295.0
22358,Co16Sb47Te,Conductivity,,Electrical conductivity,[80000.0],[323.0],80000.0,323.0
22359,Co16Sb47Te3,Conductivity,,Electrical conductivity,[200000.0],[323.0],200000.0,323.0
22360,AINP,Conductivity,,electrical conductivity,[13.899999999999999],[383.0],13.9,383.0
22361,AINP,Conductivity,,electrical conductivity,[0.8500000000000001],[383.0],0.85,383.0
22362,Cu197S100,Conductivity,,electrical conductivity,"[18500.0, 12000.0]","[700.0, 1000.0]",15250.0,850.0
22363,Cu197S100,Conductivity,,electrical conductivity,[3000.0],[973.0],3000.0,973.0
22364,AgSbSe2,Conductivity,,electrical conductivity,[2600.0],[295],2600.0,295.0
22365,Ag100NaSb99Se200,Conductivity,,electrical conductivity,[6000.0],[295],6000.0,295.0
22366,Ag50NaSb49Se100,Conductivity,,electrical conductivity,[4600.0],[295],4600.0,295.0
22368,Ga2In48O75,Conductivity,,electrical conductivity,[60000.0],[295],60000.0,295.0
22369,OPS2,Conductivity,,conductivity,[16.0],[353.0],16.0,353.0
22371,Se,Conductivity,,conductivity,[37000.0],[295],37000.0,295.0
22372,Cu2Te,Conductivity,,conductivity,[1250.0],[295],1250.0,295.0
22373,NaPb49Se50,Conductivity,,electrical conductivity,[114100.0],[295],114100.0,295.0
22374,In2O3,Conductivity,,electrical conductivity,[4000.0],[1073.0],4000.0,1073.0
22375,SnTe,Conductivity,,electrical conductivity,[630000.0],[295],630000.0,295.0
22376,SnTe,Conductivity,,electrical conductivity,[600000.0],[295],600000.0,295.0
22377,Bi2Te3,Conductivity,,electrical conductivity,[51700.0],[295],51700.0,295.0
22378,Pb100Se100Zn,Conductivity,,electrical conductivity,[415500.0],[295],415500.0,295.0
22380,Al2O3,Conductivity,,electrical conductivity,[800.0],[673.0],800.0,673.0
22381,Ca3Co4O9,Conductivity,,σ,[12500.0],[1073.0],12500.0,1073.0
22382,DEOPT,Conductivity,,electrical conductivity,[50000.0],[295],50000.0,295.0
22383,I80P193Sn240,Conductivity,,electrical conductivity,[1650.0],[295],1650.0,295.0
22384,SnTe,Conductivity,,electrical conductivity,"[800000.0, 900000.0]","[140.0, 800.0]",850000.0,470.0
22385,DEOPT,Conductivity,,σ,[105.0],[295],105.0,295.0
22386,DEOPT,Conductivity,,σ,[20.0],[295],20.0,295.0
22387,SeSn,Conductivity,,electrical conductivity,[3960.0],[580.0],3960.0,580.0
22388,SeSn,Conductivity,,σ,[3960.0],[800.0],3960.0,800.0
22389,LaMo4O24Sr7Ti4,Conductivity,,electrical conductivity,[164000.0],[517.0],164000.0,517.0
22390,Dy3La2O75Sr20Ti25,Conductivity,,electrical conductivity,[190000.0],[303.0],190000.0,303.0
22391,O3SrTi,Conductivity,,electrical conductivity,[2020.0],[570.0],2020.0,570.0
22392,Bi2Te3,Conductivity,,electrical conductivity,[206999.99999999997],[300.0],207000.0,300.0
22393,CeCuOS,Conductivity,,electrical conductivity,[100.0],[295],100.0,295.0
22395,CdxPbTe,Conductivity,,electrical conductivities,[200000.0],[295],200000.0,295.0
22396,SnTe,Conductivity,,electrical conductivity,[832000.0],[295],832000.0,295.0
22397,SnTe,Conductivity,,electrical conductivity,[832000.0],[295],832000.0,295.0
22398,Mg2Pb15Sn33Te50,Conductivity,,σ,[83600.0],[300.0],83600.0,300.0
22399,CO2,Conductivity,,conductivity,[3.59],[283.0],3.59,283.0
22400,Se2Sn,Conductivity,,electrical conductivity,[100.0],[300.0],100.0,300.0
22401,PbS,Conductivity,,σ,[106000.0],[523.0],106000.0,523.0
22402,PbS,Conductivity,,σ,[20000.0],[823.0],20000.0,823.0
22403,CoNaxO2,Conductivity,,electrical conductivity,[12000.0],[1200.0],12000.0,1200.0
22404,MoS2,Conductivity,,electrical conductivities,[104.0],"[323.0, 373.0]",104.0,348.0
22406,CNSTW,Conductivity,,electrical conductivity,[20000.0],[373.0],20000.0,373.0
22407,MgO,Conductivity,,σ,[230000.0],[295],230000.0,295.0
22408,SSn,Conductivity,,electrical conductivity,[100.0],[823.0],100.0,823.0
22409,SSn,Conductivity,,electrical conductivity,[700.0],[295],700.0,295.0
22410,CMNTW,Conductivity,,electrical conductivity,[49.0],[295],49.0,295.0
22412,O2Ti,Conductivity,,σ,[103.0],[295],103.0,295.0
22413,OxTi,Conductivity,,σ,[2000.0],[350.0],2000.0,350.0
22414,Ca3Co4O9,Conductivity,,σ,[104.0],[1000.0],104.0,1000.0
22415,Ba20Bi18Oy10Rh19,Conductivity,,σ,[213.0],[295],213.0,295.0
22417,Cu,Conductivity,,σ,[110.0],[295],110.0,295.0
22418,O2Zr,Conductivity,,σ,[37500.0],[700.0],37500.0,700.0
22422,Ba4Ga8Ge15,Conductivity,,electrical conductivity,[90200.0],[300.0],90200.0,300.0
22423,O5V2,Conductivity,,conductivity,[50.0],[295],50.0,295.0
22424,La3Li7O12TaZr2,Conductivity,,conductivity,[0.030000000000000002],[295],0.03,295.0
22426,BiCuOTe,Conductivity,,electrical conductivity,[22400.0],[373.0],22400.0,373.0
22427,BiCuOTe,Conductivity,,electrical conductivity,[28900.0],[300.0],28900.0,300.0
22428,Ga2Te3,Conductivity,,highest electrical conductivity,[0.5],[295],0.5,295.0
22429,Ga2Te3,Conductivity,,highest electrical conductivity,[0.5],[295],0.5,295.0
22430,AlCuO2,Conductivity,,electrical conductivity,[100.0],[295],100.0,295.0
22431,Pure,Conductivity,,electrical conductivity,[76000.0],[295],76000.0,295.0
22432,AgBiTe2,Conductivity,,electrical conductivity,[780000.0],[295],780000.0,295.0
22433,Cu5FeS4,Conductivity,,σ,[5.0],[300.0],5.0,300.0
22434,DFPV,Conductivity,,electrical conductivity,"[9000.0, 11000.0]",[300.0],10000.0,300.0
22435,DEOPT,Conductivity,,Electrical conductivity,[170.0],[423.0],170.0,423.0
22436,InSb,Conductivity,,electrical conductivity,[18000.0],[900.0],18000.0,900.0
22437,SnTe,Conductivity,,electrical conductivity,[639000.0],[295],639000.0,295.0
22438,In3Mg3Sn194Te200,Conductivity,,electrical conductivity,[132000.0],[295],132000.0,295.0
22440,CaDyMn2O6,Conductivity,,electrical conductivity,[14000.0],[973.0],14000.0,973.0
22441,Ca3Dy2Mn5O15,Conductivity,,conductivity,[3400.0],[295],3400.0,295.0
22442,Au,Conductivity,,electrical conductivity,[89600.0],[300.0],89600.0,300.0
22443,OZn,Conductivity,,electrical conductivity,[123600.0],[300.0],123600.0,300.0
22444,Cu2GeHgSe4,Conductivity,,electrical conductivity,[50000.0],[730.0],50000.0,730.0
22445,Polycrystalline,Conductivity,,electrical conductivity,[6000.0],[823.0],6000.0,823.0
22446,Cu12S13Sb4,Conductivity,,conductivity,[100.0],[320.0],100.0,320.0
22447,Co200S200Sb199Te,Conductivity,,electrical conductivity,[196.0],[295],196.0,295.0
22448,Cu,Conductivity,,conductivity,[2020000.0],[423.0],2020000.0,423.0
22449,Undoped,Conductivity,,p - type conductivity,[0.33],[295],0.33,295.0
22450,Cu40Ga39NiO80,Conductivity,,conductivity,[0.65],[295],0.65,295.0
22451,Cu40Ga39O80Sn,Conductivity,,conductivity,[0.00015000000000000001],[295],0.00015,295.0
22452,OST,Conductivity,,σ,"[15000.0, 60000.0]",[450.0],37500.0,450.0
22453,Sb2Te3,Conductivity,,electrical conductivity,[23000.0],[300.0],23000.0,300.0
22454,Ag2Te,Conductivity,,electrical conductivity,[183200.0],[300.0],183200.0,300.0
22455,Sb2Te3,Conductivity,,electrical conductivity,[270000.0],[300.0],270000.0,300.0
22457,RS2,Conductivity,,electrical conductivity,[1000.0],[775.0],1000.0,775.0
22458,Bi199CsCu200O200Se200,Conductivity,,highest electrical conductivity,[2500.0],[680.0],2500.0,680.0
22459,Cu4S16Sn7,Conductivity,,electrical conductivity,"[-3.0, 103.0]",[295],50.0,295.0
22460,O2Si,Conductivity,ionic,ionic conductivity,[3.5000000000000004],[295],3.5,295.0
22461,GOR,Conductivity,,σ,[139500.0],[295],139500.0,295.0
22462,GOR,Conductivity,,σ,[133300.0],[295],133300.0,295.0
22463,CH6I3NPb,Conductivity,,electrical conductivity,[7.8e-06],[308.0],7.8e-06,308.0
22464,Pb11Te9,Conductivity,,electrical conductivity,[316905.0],[295],316905.0,295.0
22466,OP3T,Conductivity,,electrical conductivities,[4610.0],[300.0],4610.0,300.0
22467,Mg2Si,Conductivity,,electrical conductivity,[0.033],[300.0],0.033,300.0
22468,BiCuOSe,Conductivity,,electrical conductivity,[213.0],[300.0],213.0,300.0
22469,Bi7CaCu8O8Se8,Conductivity,,electrical conductivity,[50900.0],[300.0],50900.0,300.0
22470,BiCuOSe,Conductivity,,electrical conductivity,[1200.0],[873.0],1200.0,873.0
22472,Bi7Cu10O10Se10Yb3,Conductivity,,electrical conductivity,[5700.0],[873.0],5700.0,873.0
22473,PS2,Conductivity,,electrical conductivity,[15.0],[283.0],15.0,283.0
22474,CT2,Conductivity,,σ,[251300.0],[573.0],251300.0,573.0
22475,C4T5,Conductivity,,highest σ,[1517200.0],[327.0],1517200.0,327.0
22476,CT2,Conductivity,,electrical conductivity,[642500.0],[327.0],642500.0,327.0
22477,AINP,Conductivity,,electrical conductivity,[200.0],[300.0],200.0,300.0
22478,Cl3Fe,Conductivity,,maximum σ,[3000000.0],[220.0],3000000.0,220.0
22479,CNT,Conductivity,,electrical conductivity,[4800.0],[295],4800.0,295.0
22480,CoTe,Conductivity,,electrical conductivity,[580000.0],[295],580000.0,295.0
22481,CoTe,Conductivity,,electrical conductivity,[580000.0],[295],580000.0,295.0
22482,C2O,Conductivity,,maximum σ,[1000.0],[1073.0],1000.0,1073.0
22483,LaMo4O24Sr7Ti4,Conductivity,,electrical conductivity,[1.64e-05],[517.0],1.64e-05,517.0
22484,LiMn2O4,Conductivity,,conductivity,[10.0],"[720.0, 1100.0]",10.0,910.0
